,bvp_rms,bvp_std,bvp_pct_95,bvp_iqr_5_95,bvp_perm_entropy,bvp_svd_entropy,bvp_energy,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_lineintegral,bvp_peaks,bvp_skewness,bvp_kurtosis,bvp_entropy,bvp_iqr,bvp_sum,bvp_mean,bvp_ptp,bvp_n_sign_changes,bvp_pct_5,bvp_max
0,0.20916392844103684 +/- 0.006466336557366706,0.0794815626140927 +/- 0.006688448911619739,0.015334063526834562 +/- 0.0022087599068644284,0.04074479737130334 +/- 0.0031500043242238644,-0.015078495801387426 +/- 0.005273215613153512,0.02884264330047459 +/- 0.0033221798221474558,0.0008762322015333779 +/- 0.0055036443041142896,0.043446513326031354 +/- 0.006822524206964912,0.043446513326031354 +/- 0.006822524206964912,0.035523913837166785 +/- 0.003982902685014765,0.08656443957648773 +/- 0.007827813968337096,0.0236947791164658 +/- 0.0036343176392195095,0.008908360715589581 +/- 0.0018342251459774386,-0.001971522453450214 +/- 0.002040626303392808,0.0 +/- 0.0,0.03183643665571373 +/- 0.005769914936878692,0.00021905805038329172 +/- 0.0015420746317592487,0.00021905805038329172 +/- 0.0015420746317592487,0.01942314713399046 +/- 0.0037899786118615404,0.0051478641840087104 +/- 0.002211473927843415,0.06706827309236942 +/- 0.005763558430196211,0.01004016064257025 +/- 0.002593215167152945
