,bvp_peaks,bvp_n_above_mean,bvp_perm_entropy,bvp_n_below_mean,bvp_skewness,bvp_lineintegral,bvp_pct_5,bvp_pct_95,bvp_iqr,bvp_max,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_entropy,bvp_iqr_5_95,bvp_sum,bvp_mean,bvp_std,bvp_min,bvp_n_sign_changes,bvp_energy,bvp_svd_entropy
0,0.04781285659946749 +/- 0.0030145591557359705,0.04012932674020542 +/- 0.0024011736937370044,0.038037276531000384 +/- 0.003267665514631351,0.02468619246861925 +/- 0.0044210050881271674,0.016013693419551167 +/- 0.003006870167207571,0.011335108406238104 +/- 0.0022809683302494927,0.008330163560289094 +/- 0.002537117709494446,0.005096995055154064 +/- 0.001977938379612047,0.003879802206162031 +/- 0.0020398764059021725,0.003689615823507053 +/- 0.0028005873159680627,0.0020920502092050207 +/- 0.002466564144065959,0.002054012932673999 +/- 0.0017112547552988776,0.0008748573602129994 +/- 0.0018869709782901986,0.0 +/- 0.0,-0.00019018638265499987 +/- 0.002133141862732568,-0.0008368200836819994 +/- 0.0005046214972012727,-0.001787751996956999 +/- 0.0007227082540889995,-0.004069988588817031 +/- 0.001894622960123604,-0.005211106884747041 +/- 0.002482934031246515,-0.005591479650057063 +/- 0.001361394459351365,-0.007189045264359084 +/- 0.0017714919775116157,-0.02312666413084822 +/- 0.003190599768050315
