,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_skewness,bvp_pct_5,bvp_rms,bvp_n_sign_changes,bvp_pct_95,bvp_iqr_5_95,bvp_kurtosis,bvp_svd_entropy,bvp_std,bvp_n_above_mean,bvp_mean,bvp_energy,bvp_ptp,bvp_entropy,bvp_sum,bvp_iqr,bvp_max,bvp_lineintegral
0,0.02603321745847813 +/- 0.010002594800604824,0.044380069524913045 +/- 0.0056383169342926025,-0.012784859018926264 +/- 0.003302151013749147,0.028543839320200826 +/- 0.001408090083704766,-0.006064117419853266 +/- 0.0026984995712180026,3.8624951718768676e-05 +/- 0.0015103294550805036,-0.0005793742757821852 +/- 0.0007578762792718648,-0.010042487446890725 +/- 0.004517633531777045,-0.0005021243723445812 +/- 0.0014662227034455157,-3.862495171881308e-05 +/- 0.00011587485515643923,0.0031672460409424173 +/- 0.0028530220645221266,0.0011973735032830724 +/- 0.004200896342957325,-0.0023561220548474647 +/- 0.0009839891234343081,0.003476245654692922 +/- 0.0019845859526713347,-0.00015449980687525232 +/- 0.0002562089447937917,0.007570490536886809 +/- 0.0013513214124786365,-0.0039011201235998995 +/- 0.004364619544225566,0.0 +/- 0.0,-0.0008111239860950636 +/- 0.00040325633483625974,-0.04198532251834687 +/- 0.004567063682818062,0.00869061413673231 +/- 0.0024686753466627636,-0.003785245268443438 +/- 0.0028893942385886367
