,hrv_rms,accz_energy,bvp_rms,bvp_std,hrv_mean,hrv_sum,hrv_pct_95,accz_rms,hrv_pct_5,accy_perm_entropy,accx_energy,accy_energy,accz_perm_entropy,hrv_iqr_5_95,hrv_n_below_mean,hrv_min,accz_lineintegral,hrv_std,accx_rms,accz_svd_entropy,accx_perm_entropy,bvp_iqr,hrv_lineintegral,bvp_pct_5,accy_svd_entropy,accx_svd_entropy,bvp_max,accy_pct_5,accy_peaks,accy_pct_95,accx_n_above_mean,accz_min,accx_max,accx_peaks,accx_mean,accx_sum,hrv_n_above_mean,bvp_skewness,hrv_max,scr_rms,accx_n_below_mean,accx_min,scl_std,accz_peaks,accz_n_sign_changes,accx_skewness,scl_svd_entropy,accy_max,bvp_energy,accy_lineintegral,accz_entropy,bvp_n_sign_changes,scl_pct_5,accy_sum,accy_mean,accx_entropy,bvp_svd_entropy,accy_iqr_5_95,scl_skewness,accz_ptp,bvp_peaks,accz_iqr_5_95,scl_perm_entropy,accz_iqr,accz_mean,accz_sum,bvp_iqr_5_95,accz_pct_5,accz_n_above_mean,hrv_entropy,scl_ptp,hrv_svd_entropy,scl_kurtosis,accz_skewness,scr_kurtosis,scl_n_below_mean,scl_n_above_mean,scr_iqr_5_95,scr_pct_95,accy_n_above_mean,bvp_ptp,accx_lineintegral,scl_pct_95,accx_n_sign_changes,hrv_iqr,scl_entropy,accy_skewness,scl_n_sign_changes,scr_lineintegral,accz_kurtosis,scr_entropy,scr_svd_entropy,accy_rms,scr_n_sign_changes,accy_kurtosis,hrv_perm_entropy,scr_skewness,accy_n_below_mean,hrv_skewness,scl_mean,accz_std,scl_sum,scr_iqr,accx_kurtosis,scr_perm_entropy,scl_energy,bvp_kurtosis,hrv_ptp,hrv_kurtosis,accy_entropy,scl_lineintegral,scr_n_above_mean,scr_n_below_mean,hrv_peaks,scr_min,accx_iqr,bvp_n_above_mean,bvp_n_below_mean,scr_energy,accy_std,scl_min,hrv_n_sign_changes,bvp_entropy,scl_peaks,scr_pct_5,scr_peaks,bvp_sum,bvp_mean,accy_iqr,scl_max,accy_ptp,scl_iqr,accx_iqr_5_95,scr_max,accy_n_sign_changes,scr_ptp,accz_pct_95,accz_max,accz_n_below_mean,scr_mean,scr_sum,scr_std,bvp_perm_entropy,accx_std,scl_rms,accx_pct_95,accx_ptp,scl_iqr_5_95,accy_min,bvp_min,bvp_pct_95,accx_pct_5,bvp_lineintegral,hrv_energy
0,0.437704412218451 +/- 0.0067234877373655785,0.4353286022832458 +/- 0.010595739608168217,0.39466214131440913 +/- 0.004929897283159104,0.28250539956803455 +/- 0.004253471036171708,0.23557543967911138 +/- 0.005443467684164559,0.23557543967911138 +/- 0.005443467684164559,0.2145634063560629 +/- 0.0038195046283107112,0.18849120641777226 +/- 0.00658796073364229,0.18185745140388762 +/- 0.004667528070928922,0.1677877198395557 +/- 0.007544961631218085,0.11659981487195308 +/- 0.006665538120847591,0.06470225239123722 +/- 0.004622129103304352,0.051743289108299874 +/- 0.003463566055812207,0.05084850354828753 +/- 0.005050750942212998,0.046312866399259446 +/- 0.003780043936303654,0.045263807466831174 +/- 0.005056873123897866,0.04279543350817644 +/- 0.0042419286567542515,0.038660907127429776 +/- 0.004077139067906067,0.035729713051527265 +/- 0.003473858178349305,0.035205183585313125 +/- 0.003464665338885439,0.027738352360382558 +/- 0.0028794206456104225,0.02397408207343408 +/- 0.0015735883986424037,0.018173403270595457 +/- 0.002327228012728547,0.017309472385066294 +/- 0.001237653262581405,0.017278617710583123 +/- 0.0017399410280619148,0.015890157358839817 +/- 0.001196986407977211,0.015458191916075248 +/- 0.0012903748019948487,0.015365627892625688 +/- 0.0015781193276821076,0.014810243751928376 +/- 0.002353869931843348,0.014686825053995645 +/- 0.003786963527939826,0.014563406356062925 +/- 0.002287411662184593,0.014439987658130172 +/- 0.004081223267827585,0.014038876889848784 +/- 0.002683647283439013,0.013915458191916053 +/- 0.002030087522319782,0.0137920394939833 +/- 0.003032717867991111,0.0137920394939833 +/- 0.003032717867991111,0.01369947547053374 +/- 0.0022386124217484943,0.013360074051218728 +/- 0.00184638868255196,0.012928108608454147 +/- 0.004254030548813579,0.012866399259487793 +/- 0.0007932712207455863,0.012465288491206372 +/- 0.002585908897223931,0.011477938907744489 +/- 0.0012706732663976437,0.01138537488429493 +/- 0.0013551491055845773,0.010614008022215316 +/- 0.002582224739636847,0.010305461277383488 +/- 0.0021116863477036317,0.00885529157667383 +/- 0.001316666972746186,0.008145634063560581 +/- 0.0019278616910599704,0.007867941993211936 +/- 0.0018162372913003984,0.007744523295279182 +/- 0.0010904410396218804,0.007497685899413709 +/- 0.0020974371366068814,0.0069114470842332135 +/- 0.0010616877836522784,0.0066337550138845566 +/- 0.002120908220436196,0.006448626966985472 +/- 0.0011906066881564043,0.0060475161987040725 +/- 0.0015065172003373801,0.0060475161987040725 +/- 0.0015065172003373801,0.0059549521752545135 +/- 0.0016561230361394174,0.005893242826288137 +/- 0.00148903776760429,0.0058315334773217705 +/- 0.0014303396465904642,0.005553841406973126 +/- 0.001330691678670051,0.005492132058006726 +/- 0.003501155927801131,0.0050293119407589845 +/- 0.0009261543363038324,0.004319654427645758 +/- 0.0009459864064644146,0.004196235729713016 +/- 0.0007456369005612303,0.004103671706263456 +/- 0.0011382824279973227,0.0040728170317802515 +/- 0.0022665063464618372,0.0040728170317802515 +/- 0.0022665063464618372,0.003918543659364349 +/- 0.0006624779559883992,0.0037334156124652408 +/- 0.0011248211128391324,0.003640851589015692 +/- 0.0011193062108742627,0.003548287565566133 +/- 0.001996037518005046,0.003363159518667036 +/- 0.0005596531054370943,0.0033323048441838534 +/- 0.0020034166097806514,0.0031471767972847562 +/- 0.0008140022189616168,0.0031163221228015735 +/- 0.00090955896161577,0.002406664609688347 +/- 0.0008022215365627894,0.002406664609688336 +/- 0.0009639308455299791,0.002406664609688336 +/- 0.0009639308455299791,0.00234495526072197 +/- 0.0006926857241790867,0.0021906818883060454 +/- 0.000682300042810753,0.0021598272138228848 +/- 0.0007430789619742314,0.0020055538414069487 +/- 0.0002844660431130524,0.0019438444924405717 +/- 0.0019662442414507854,0.0018512804689910013 +/- 0.00045764878044406377,0.0016970070965750873 +/- 0.00046282011724779005,0.0015427337241591733 +/- 0.0015178492904966295,0.001542733724159162 +/- 0.0009048366737806576,0.001419315026226431 +/- 0.0012357287500463486,0.0013267510027768603 +/- 0.0007308064969038618,0.0012958963282936886 +/- 0.00051259635068917,0.001234186979327323 +/- 0.0008506046746121841,0.0011724776303609686 +/- 0.0008595117727358279,0.0010182042579450433 +/- 0.0013166669727461726,0.0010182042579450323 +/- 0.0009955116201729097,0.0008639308855291183 +/- 0.000765792881579196,0.0007405121875963871 +/- 0.0002827877627248153,0.0007096575131131822 +/- 0.0009053625887763771,0.0004936747917309248 +/- 0.00034358311402837204,0.00046282011724774197 +/- 0.00020697944870407478,0.00046282011724773086 +/- 0.000875424928053741,0.00043196544276455915 +/- 0.0002046667565785405,0.00043196544276455915 +/- 0.00015115641732694023,0.00043196544276455915 +/- 0.0002046667565785405,0.0004011107682813764 +/- 0.00019756631402136863,0.0003394014193149997 +/- 0.0003504417368590156,0.00033940141931498857 +/- 0.00046691595033699056,0.000308546744831828 +/- 0.0001951420956598726,0.00030854674483180575 +/- 0.0006617590431819628,0.00030854674483180575 +/- 0.0004779985617041003,0.00024683739586542906 +/- 0.0005125963506891941,0.0002159827213822685 +/- 0.000339401419315028,0.000154273372415914 +/- 0.000154273372415914,0.00015427337241588068 +/- 0.0007334072399879599,0.00015427337241588068 +/- 0.0007334072399879599,0.0001234186979327312 +/- 0.00015115641732694023,0.0001234186979327312 +/- 0.00015115641732694023,0.000123418697932709 +/- 0.00037025609379822875,0.000123418697932709 +/- 0.0007062957816883486,0.000123418697932709 +/- 0.0007062957816883486,9.256402344954839e-05 +/- 0.00014139388136240764,3.0854674483149494e-05 +/- 0.0003766293000843694,3.085467448312729e-05 +/- 0.0007614293538570316,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.4408920985006264e-17 +/- 0.00027597259827214936,-4.4408920985006264e-17 +/- 0.00027597259827214936,-6.170934896642111e-05 +/- 0.0015720751870233834,-9.25640234495928e-05 +/- 0.00019756631402141717,-0.0001234186979327867 +/- 0.00020466675657859073,-0.00015427337241598061 +/- 0.00020697944870412443,-0.0001851280468991301 +/- 0.0006201712817723645,-0.00027769207034870067 +/- 0.0004460608545140981,-0.0002776920703487229 +/- 0.0005245294662141513,-0.0003394014193150663 +/- 0.0004868785510046434,-0.0003702560937982602 +/- 0.0005308438918261614,-0.0006170934896637337 +/- 0.0005162974554360461,-0.0006479481641469165 +/- 0.0008330762110459738,-0.0007405121875964649 +/- 0.00097765995172816,-0.0007405121875964649 +/- 0.00097765995172816,-0.0011107682813946585 +/- 0.0008748810168934196,-0.001542733724159251 +/- 0.0005854262869796178,-0.0016044430731256276 +/- 0.0017660090121881058,-0.0016661524220919933 +/- 0.0008748810168934266,-0.0019438444924406496 +/- 0.001249899975348915,-0.002992903424868909 +/- 0.0019172152277576017,-0.004134526380746706 +/- 0.000745636900561211,-0.005245294662141342 +/- 0.0007682751988885504,-0.005954952175254579 +/- 0.0016503645936829672,-0.005985806849737785 +/- 0.0013032219735848863,-0.0065720456649182805 +/- 0.0014209909212797723,-0.007065720456649216 +/- 0.0016411090585587442,-0.009287257019438477 +/- 0.002869484726936122
