,accz_rms,accy_pct_95,accy_perm_entropy,accx_perm_entropy,accz_mean,accz_sum,accy_iqr_5_95,accz_perm_entropy,accx_rms,hrv_energy,accz_pct_5,accy_n_sign_changes,scl_mean,accy_ptp,bvp_pct_5,scr_max,accx_energy,accy_iqr,accx_ptp,bvp_perm_entropy,accx_sum,accz_peaks,accx_n_below_mean,accy_kurtosis,scl_iqr,bvp_max,accy_max,accy_pct_5,hrv_lineintegral,accy_skewness,scl_std,bvp_lineintegral,accx_lineintegral,accz_max,scr_ptp,accx_n_sign_changes,scl_svd_entropy,accy_n_above_mean,accz_pct_95,hrv_peaks,bvp_n_sign_changes,hrv_iqr_5_95,accx_iqr,accz_ptp,scl_max,scl_kurtosis,accy_rms,accy_min,bvp_iqr_5_95,bvp_pct_95,accx_kurtosis,hrv_svd_entropy,accz_skewness,accx_iqr_5_95,hrv_kurtosis,hrv_perm_entropy,hrv_entropy,hrv_n_above_mean,bvp_std,bvp_entropy,scl_n_above_mean,accz_entropy,hrv_std,hrv_mean,hrv_sum,accz_svd_entropy,hrv_skewness,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,accx_std,scr_svd_entropy,accx_skewness,accx_entropy,accy_lineintegral,accy_entropy,accz_std,accz_energy,accz_iqr,accz_lineintegral,accz_n_above_mean,accz_n_below_mean,accz_n_sign_changes,accz_iqr_5_95,accz_kurtosis,accz_min,accx_svd_entropy,bvp_sum,bvp_kurtosis,scl_skewness,scl_rms,scl_n_sign_changes,scl_iqr_5_95,accx_min,scr_perm_entropy,accx_peaks,accy_mean,accy_energy,accy_std,accx_pct_5,accx_max,accx_mean,scr_iqr,scl_n_below_mean,scr_sum,scr_skewness,scr_std,scr_mean,scr_entropy,scr_pct_5,scr_pct_95,scr_n_above_mean,scr_lineintegral,scr_kurtosis,scr_peaks,scr_energy,scr_n_sign_changes,scr_n_below_mean,scr_iqr_5_95,bvp_energy,scl_pct_95,scl_perm_entropy,bvp_rms,bvp_peaks,bvp_n_above_mean,scl_pct_5,scl_lineintegral,scr_min,scl_min,scl_sum,scl_peaks,bvp_svd_entropy,scl_ptp,bvp_mean,bvp_skewness,bvp_ptp,accy_peaks,hrv_ptp,accy_n_below_mean,accx_n_above_mean,accy_sum,bvp_iqr,hrv_min,bvp_n_below_mean,accy_svd_entropy,accx_pct_95,bvp_min,scr_rms,scl_entropy,scl_energy,hrv_max
0,-0.012526475037821495 +/- 0.001532101531155496,0.091981845688351 +/- 0.005081045574507322,0.11325264750378217 +/- 0.004308967502272253,0.003116490166414554 +/- 0.0011162400451253795,0.002087745839636934 +/- 0.000437423064895646,0.0 +/- 0.0,0.0 +/- 0.0,0.017579425113464463 +/- 0.003326777265694249,0.003298033282904722 +/- 0.0007826031562104502,0.0 +/- 0.0,0.0033585476550681117 +/- 0.0013762862832731341,0.04974281391830561 +/- 0.0026660684746639142,-0.0009682299546142304 +/- 0.00012102874432677878,0.004992435703479625 +/- 0.0006382760396287199,0.010075642965204235 +/- 0.004960794611640492,0.0 +/- 0.0,0.0005446293494705045 +/- 0.0020690252341638636,0.0 +/- 0.0,0.0 +/- 0.0,-0.0009379727685325356 +/- 0.000626696374499491,-0.0002420574886535576 +/- 0.0004236006051437258,0.0008774583963691463 +/- 0.00045787431014891684,0.0 +/- 0.0,0.0008774583963691463 +/- 0.0005318727936837252,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00045385779122542047 +/- 0.00038866059239531784,0.0 +/- 0.0,0.0 +/- 0.0,0.004266263237518953 +/- 0.0009320981422541309,-0.0019364599092284607 +/- 0.0005929173356207447,0.0 +/- 0.0,0.0 +/- 0.0,-3.02571860816947e-05 +/- 0.0012212064187964152,0.0 +/- 0.0,0.0011195158850227037 +/- 0.0005421020534695641,0.0 +/- 0.0,9.07715582450841e-05 +/- 0.0003040809567661419,0.013948562783661144 +/- 0.0009122428702984256,0.0022692889561271024 +/- 0.0006663454022857929,0.0 +/- 0.00038272649442280305,0.0 +/- 0.0,0.0 +/- 0.0,0.000695915279878978 +/- 0.00013865584553573025,-0.0023600605143721865 +/- 0.00026377603289202517,0.0 +/- 0.0,0.0015431164901664296 +/- 0.0008919457169733022,0.03288956127080182 +/- 0.003928892991272054,0.0 +/- 0.0,0.0010590015128593144 +/- 0.00045385779122542047,0.0 +/- 0.0,0.0 +/- 0.0,9.07715582450841e-05 +/- 0.00023631617778840334,0.0 +/- 0.0,0.003721633888048448 +/- 0.0008455787360049777,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006656580937972834 +/- 0.0005378635048299956,0.0001815431164901682 +/- 0.00020070346688989,-0.000605143721633894 +/- 0.0003314508668715107,0.0 +/- 0.0,-0.000695915279878978 +/- 0.0006906331141006619,-0.0034795763993948903 +/- 0.0007684372223419315,-0.006596066565809344 +/- 0.000895530928105811,0.0 +/- 0.0,0.0 +/- 0.0,-0.001694402420574903 +/- 0.0005446293494705045,0.0 +/- 0.0,-0.002087745839636934 +/- 0.0008919457169733022,0.0 +/- 0.0,0.0006354009077155886 +/- 0.00045787431014891684,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.05143721633894e-05 +/- 0.0001210287443267788,0.0 +/- 0.0,-0.0004841149773071152 +/- 0.00020070346688989,0.0 +/- 0.0,0.0 +/- 0.0,-0.00520423600605141 +/- 0.0008955309281057892,0.0 +/- 0.0,0.0006354009077155998 +/- 0.002916171207029828,-9.07715582450841e-05 +/- 0.00013865584553573025,0.0 +/- 0.0,-0.008320726172465931 +/- 0.001348058663234232,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01724659606656581 +/- 0.0020387147386290833,0.002692889561270828 +/- 0.0004159675366071908,6.05143721633894e-05 +/- 0.0001210287443267788,-0.0021482602118003237 +/- 0.00031589429679003487,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0010590015128593144 +/- 0.0014013356946335279,0.0 +/- 0.0,-0.000695915279878978 +/- 0.0003040809567661419,0.006293494704992453 +/- 0.0030190546888390585,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0006489443446150507,0.0010590015128593144 +/- 0.00047359987420570897,0.004478063540090815 +/- 0.000820856881467514,0.0 +/- 0.0,0.002118003025718629 +/- 0.0012693601793284863,-0.0021482602118003237 +/- 0.0013561836508935061,0.0 +/- 0.0,0.0029349470499243856 +/- 0.0008124491123811004,0.0 +/- 0.0,0.0 +/- 0.0,0.004871406959152835 +/- 0.0010947081703555444,0.0 +/- 0.0,0.0 +/- 0.0,-0.0001512859304084735 +/- 0.000411542224167491,0.0 +/- 0.0,0.0 +/- 0.0,-0.0001210287443267788 +/- 0.00020070346688989,-0.006596066565809333 +/- 0.0013585442856667998,0.0 +/- 0.0,0.004750378214826068 +/- 0.0005748865355521993,0.0 +/- 0.0,0.0 +/- 0.0,0.0026626323751891335 +/- 0.000554623382142921,0.01346444780635402 +/- 0.003121773351879257,3.02571860816947e-05 +/- 9.07715582450841e-05,0.002904689863842691 +/- 0.0006656580937972833,0.0 +/- 0.0,0.004084720121028784 +/- 0.0010238380826438,0.0 +/- 0.0,0.0 +/- 0.0,-0.008593040847201194 +/- 0.0024401628022579047,0.0 +/- 0.0,0.011376701966717095 +/- 0.000919738829262984
