,accy_pct_95,accy_max,accy_iqr_5_95,accy_mean,accy_std,accy_pct_5,scl_pct_5,accz_iqr_5_95,hrv_entropy,accz_perm_entropy,accz_ptp,accx_lineintegral,accy_sum,accz_pct_5,accx_min,accx_svd_entropy,bvp_min,hrv_iqr_5_95,accy_iqr,accy_n_sign_changes,hrv_lineintegral,bvp_iqr,accz_entropy,accx_peaks,hrv_std,accz_min,accz_mean,accz_lineintegral,accz_max,accx_n_sign_changes,accx_perm_entropy,scr_rms,scl_iqr,bvp_peaks,accz_iqr,scl_std,accy_n_below_mean,accz_std,accx_iqr_5_95,hrv_sum,accy_lineintegral,bvp_ptp,accy_rms,bvp_skewness,scr_pct_95,scr_std,scr_ptp,scr_iqr,bvp_iqr_5_95,scr_n_below_mean,scl_ptp,scl_skewness,scr_energy,scr_pct_5,hrv_n_above_mean,hrv_n_sign_changes,hrv_perm_entropy,hrv_kurtosis,scl_peaks,scl_kurtosis,bvp_mean,bvp_entropy,scr_n_sign_changes,scr_peaks,scr_n_above_mean,scl_n_above_mean,scr_perm_entropy,scr_entropy,scr_kurtosis,bvp_sum,scr_min,scl_n_sign_changes,hrv_n_below_mean,hrv_ptp,scr_mean,scl_n_below_mean,scr_skewness,bvp_perm_entropy,hrv_svd_entropy,bvp_std,accz_skewness,accx_iqr,accz_n_below_mean,accx_n_above_mean,accy_kurtosis,scl_perm_entropy,bvp_n_sign_changes,accz_kurtosis,hrv_min,hrv_peaks,scr_svd_entropy,accy_svd_entropy,accx_kurtosis,hrv_iqr,accx_skewness,bvp_pct_5,accz_n_above_mean,accx_n_below_mean,scr_lineintegral,accz_energy,bvp_kurtosis,bvp_n_below_mean,accy_n_above_mean,bvp_svd_entropy,accy_peaks,hrv_skewness,scr_sum,bvp_energy,accy_min,bvp_max,accy_entropy,accz_peaks,accx_entropy,scl_svd_entropy,scl_pct_95,accx_max,accz_n_sign_changes,accx_ptp,scl_entropy,scr_max,scr_iqr_5_95,scl_mean,accx_mean,accy_ptp,accx_std,scl_iqr_5_95,scl_lineintegral,bvp_pct_95,bvp_rms,accz_sum,accy_skewness,bvp_lineintegral,accy_energy,accy_perm_entropy,scl_max,accz_rms,scl_energy,scl_min,accx_energy,accx_rms,accz_svd_entropy,accx_sum,hrv_mean,bvp_n_above_mean,scl_sum,scl_rms,hrv_pct_5,accz_pct_95,accx_pct_95,hrv_max,hrv_energy,hrv_rms,hrv_pct_95,accx_pct_5
0,0.006807866868381229 +/- 0.002459036341697879,0.009137670196671688 +/- 0.0011223744018754366,0.013252647503782166 +/- 0.001089258698941009,-0.005083207261724687 +/- 0.002151454019319947,-0.0017851739788199872 +/- 0.001485070038342892,-0.0007261724659606728 +/- 0.0007796731453388957,-0.002390317700453881 +/- 0.0007343213978524488,-0.005537065052950129 +/- 0.0007660507655777481,-0.002390317700453881 +/- 0.0006411382783787382,-0.0008169440242057569 +/- 0.0021567665218997774,-0.002420574886535576 +/- 0.0007773211847906357,-0.001603630862329819 +/- 0.0009572945246327703,0.0049319213313161695 +/- 0.001904280662942132,-0.002723146747352523 +/- 0.0012253226463731792,-0.001210287443267788 +/- 0.00048788246585770823,0.003993948562783689 +/- 0.00044468800171553743,0.004357034795764003 +/- 0.0010144057255213116,0.0004841149773071152 +/- 0.0004916210834878088,0.0018759455370650712 +/- 0.0012087736372428668,0.00514372163388801 +/- 0.0009757649317153785,-0.0008169440242057569 +/- 0.0011722463314862758,0.005718608169440209 +/- 0.0009418688300316428,0.000605143721633894 +/- 0.0005898211403817887,-0.0013313161875945668 +/- 0.0007436130546108701,0.0 +/- 0.00048788246585770823,-0.003600605143721669 +/- 0.0011437856684681383,0.0079273827534039 +/- 0.0012964771731091534,-0.001694402420574903 +/- 0.001041128625360691,-0.00045385779122542047 +/- 0.0009399228179733264,0.0014826021180030402 +/- 0.000669087576021065,-0.006626323751891083 +/- 0.0021837640636327895,-0.0022995461422087972 +/- 0.0004528480952222666,-0.006051437216338917 +/- 0.0005898211403817545,0.0013313161875945668 +/- 0.00074361305461087,0.00021180030257186288 +/- 0.000766050765577748,-0.0077458396369137535 +/- 0.0012342558580557238,-0.0012708018154311772 +/- 0.000554623382142921,0.00045385779122542047 +/- 0.0004332169761959605,0.002208774583963713 +/- 0.0005587348052229823,-0.000302571860816947 +/- 0.0005898211403817887,0.004024205748865384 +/- 0.000649649335963191,-0.001391830559757956 +/- 0.0006792721428333998,0.00481089258698939 +/- 0.0013080766306333839,-9.07715582450841e-05 +/- 0.00033282904689864163,-0.000695915279878978 +/- 0.00035928417812520526,-0.0011800302571860933 +/- 0.0005488156474195834,0.00021180030257186288 +/- 0.0003328290468986417,-0.0033585476550681117 +/- 0.0008816219234089929,0.0009379727685325356 +/- 0.0011437856684681383,0.0 +/- 0.0,-0.003328290468986417 +/- 0.0008558024583195818,0.0003328290468986417 +/- 0.0002854457226038335,-0.0006354009077155886 +/- 0.0004774503430577808,0.0006354009077155886 +/- 0.0006411382783787382,-0.00027231467473525227 +/- 0.00016293993365006223,0.0 +/- 0.0,0.0004841149773071152 +/- 0.0003630862329803364,0.00027231467473525227 +/- 0.00016293993365006223,0.0 +/- 0.0,0.000302571860816947 +/- 0.0,-3.02571860816947e-05 +/- 9.07715582450841e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-9.07715582450841e-05 +/- 0.00013865584553573025,-3.02571860816947e-05 +/- 9.07715582450841e-05,-0.0001210287443267788 +/- 0.0001482293339051862,0.0001210287443267788 +/- 0.0002773116910714605,-0.000302571860816947 +/- 0.0001353142497730597,0.0 +/- 0.0,-0.0005446293494705045 +/- 0.00032587986730012446,0.0 +/- 0.0,-3.02571860816947e-05 +/- 0.0007343213978524488,-0.001603630862329819 +/- 0.0008669621048045109,0.00027231467473525227 +/- 0.0002118003025718629,0.0 +/- 0.0,-0.0009379727685325356 +/- 0.0008280745648050918,0.002602118003025744 +/- 0.0006656580937972833,0.00045385779122542047 +/- 0.0012639393993467852,-9.07715582450841e-05 +/- 0.0005072028627606769,0.000302571860816947 +/- 0.0004279012291597909,-0.0006354009077155886 +/- 0.0005318727936837252,0.0008472012102874515 +/- 0.0007261724659606728,0.000605143721633894 +/- 0.0005579149444655357,-0.0001210287443267788 +/- 0.00014822933390518618,0.0005143721633888099 +/- 0.0006058996791074427,0.0009077155824508409 +/- 0.000605143721633894,-0.0009077155824508409 +/- 0.0010305226242618194,-0.0002420574886535576 +/- 0.0001210287443267788,-0.004841149773071152 +/- 0.00035800785374279416,0.0011800302571860933 +/- 0.0010345126170819318,0.0003630862329803364 +/- 0.00032587986730012446,0.0001815431164901682 +/- 0.0005929173356207448,0.0001512859304084735 +/- 0.00033828562443264927,-6.05143721633894e-05 +/- 0.001162443129337291,-0.00021180030257186288 +/- 0.00023631617778840336,0.0001815431164901682 +/- 0.000836325262395485,0.00027231467473525227 +/- 0.0006959152798789781,-0.000302571860816947 +/- 0.0009851026079334261,0.002118003025718629 +/- 0.0006489443446150507,0.0015431164901664296 +/- 0.0010607290858068547,0.0 +/- 0.0003314508668715107,0.0006354009077155886 +/- 0.0007588463663530756,0.0016338880484115137 +/- 0.0007436130546108701,-0.000302571860816947 +/- 0.00019136324721140153,-0.005295007564296561 +/- 0.0007318236987865371,-0.002904689863842691 +/- 0.0007558242660694051,-0.0011497730711043986 +/- 0.0009644403903485255,-0.0010590015128593144 +/- 0.0005936888614326407,0.00021180030257186288 +/- 0.00019374052155621515,0.0012708018154311772 +/- 0.0006171279290278772,-0.005022692889561309 +/- 0.0012490025682632396,0.0007564296520423675 +/- 0.000492551303966713,0.00039334341906203105 +/- 0.0008878306052115796,0.0024508320726172707 +/- 0.0009611122647061268,0.0011195158850227037 +/- 0.0007660507655777481,-0.002692889561270828 +/- 0.0008711757972095679,0.0 +/- 0.0009374846223800193,-0.0030559757942511647 +/- 0.0005812215646686455,-0.005839636913767066 +/- 0.0007166547220772672,-0.005748865355521981 +/- 0.0008118854986383417,-0.0006354009077155886 +/- 0.0011030394029384787,-0.0006656580937972834 +/- 0.0009738866529156574,0.00045385779122542047 +/- 0.0006932792276786513,-0.00302571860816947 +/- 0.0008558024583195817,-0.0011800302571860933 +/- 0.000655261961504022,-0.0018154311649016819 +/- 0.0011640171898137084,-0.0014220877458396507 +/- 0.0011485780875099844,0.004841149773071085 +/- 0.0010481396717511738,0.002692889561270828 +/- 0.001103039402938479,0.006807866868381196 +/- 0.0011178791650173282,0.0007564296520423675 +/- 0.0012783437321802005,-0.00438729198184572 +/- 0.0019100410410997453,-0.006384266263237548 +/- 0.0010693250860557824,-0.0001815431164901682 +/- 0.0012268160322368225,-0.0003328290468986417 +/- 0.00041596753660719075,-0.006656580937972767 +/- 0.0007773211847905925,-0.00027231467473525227 +/- 0.001497348627129651,-0.0013313161875945668 +/- 0.0007436130546108701,0.008411497730711015 +/- 0.001089258698941009,0.0039031770045385938 +/- 0.0010693250860557934,0.0010287443267776198 +/- 0.0005611872009377183,-0.0002420574886535576 +/- 0.0007261724659606728,-0.0027534039334342177 +/- 0.0007466845796824924,0.00042360060514372576 +/- 0.0007796731453388957,0.001089258698941009 +/- 0.0004321590577030511,0.006928895612707975 +/- 0.0008390574658918114,0.0006656580937972834 +/- 0.0008536602710841769,-0.002904689863842691 +/- 0.0006375584721847408,0.00045385779122542047 +/- 0.00038866059239531784,-0.001512859304084735 +/- 0.0008230844483349818,0.0038426626323752157 +/- 0.000877458396369126,-0.0017246596066565977 +/- 0.0018654236177668385
