,accy_pct_95,accy_max,scl_max,accy_iqr_5_95,bvp_perm_entropy,scl_energy,accy_sum,accy_mean,accy_lineintegral,accz_iqr_5_95,accz_ptp,scl_mean,scl_rms,accx_perm_entropy,scl_pct_95,accz_entropy,scl_sum,accy_rms,bvp_svd_entropy,accx_lineintegral,scl_min,accy_min,bvp_iqr,accx_iqr_5_95,hrv_iqr_5_95,accz_pct_5,bvp_min,hrv_min,bvp_peaks,accx_peaks,bvp_n_sign_changes,bvp_pct_95,hrv_entropy,accz_std,accz_lineintegral,accz_svd_entropy,bvp_ptp,hrv_std,scl_pct_5,scl_std,accy_energy,accz_min,bvp_rms,scr_sum,bvp_iqr_5_95,accy_peaks,scl_svd_entropy,accx_svd_entropy,bvp_std,scl_iqr,accy_n_below_mean,accy_n_sign_changes,accz_kurtosis,hrv_lineintegral,scl_perm_entropy,accx_skewness,accz_n_sign_changes,scl_lineintegral,bvp_skewness,scl_ptp,scl_iqr_5_95,hrv_iqr,accy_iqr,hrv_sum,accz_skewness,scr_iqr_5_95,hrv_skewness,accz_peaks,scr_kurtosis,scr_std,scr_mean,hrv_ptp,accx_kurtosis,hrv_svd_entropy,scr_perm_entropy,scl_n_sign_changes,accy_skewness,scr_n_below_mean,accz_iqr,scr_entropy,accz_n_above_mean,scr_pct_5,hrv_perm_entropy,scr_min,scr_n_sign_changes,bvp_sum,hrv_n_sign_changes,scr_peaks,scl_peaks,bvp_entropy,scl_kurtosis,scl_n_above_mean,hrv_n_above_mean,scr_ptp,scl_skewness,scl_entropy,hrv_kurtosis,hrv_peaks,scr_skewness,scr_n_above_mean,accx_n_above_mean,accz_perm_entropy,accz_n_below_mean,accx_n_below_mean,hrv_n_below_mean,scl_n_below_mean,hrv_max,bvp_max,accx_n_sign_changes,bvp_mean,accy_n_above_mean,accy_entropy,accy_kurtosis,scr_pct_95,accy_svd_entropy,accz_mean,hrv_energy,scr_iqr,bvp_lineintegral,accy_std,bvp_energy,accy_perm_entropy,scr_svd_entropy,scr_max,bvp_n_above_mean,accx_iqr,scr_energy,scr_lineintegral,hrv_rms,accz_sum,hrv_pct_5,accx_max,accy_pct_5,hrv_pct_95,accx_entropy,hrv_mean,accx_std,accz_max,scr_rms,bvp_kurtosis,bvp_n_below_mean,accx_energy,bvp_pct_5,accx_min,accx_ptp,accz_energy,accy_ptp,accz_rms,accx_pct_95,accx_rms,accx_pct_5,accx_sum,accz_pct_95,accx_mean
0,0.006452572108236654 +/- 0.002444998520448596,0.011358905738923519 +/- 0.001361346790634496,0.0017543859649122306 +/- 0.0006013603454105481,0.003389830508474534 +/- 0.001350914860731554,-0.00014867677668752854 +/- 0.00109052160695166,-0.00035682426405000414 +/- 0.0008066999682575329,0.004995539696699336 +/- 0.00206355653558102,0.009574784418673743 +/- 0.002798284949394844,0.0005055010407373772 +/- 0.0010131861455486668,0.0025275052036871524 +/- 0.0006272680080204793,0.0020814748736247115 +/- 0.0010555004073326687,0.00243829913767466 +/- 0.0008389376140152205,0.001694915254237228 +/- 0.0012758512014822941,0.002111210228962179 +/- 0.001271686278938055,2.9735355337445756e-05 +/- 0.0008865924184285371,-0.0002973535533750127 +/- 0.0006377523220198536,0.0013975617008622709 +/- 0.0006384451547304258,-0.0016057091882248574 +/- 0.0006265628161077866,0.0017246506095747293 +/- 0.0007136485280999184,-8.920606601252601e-05 +/- 0.0012619146698735007,0.000178412132024941 +/- 0.0005184536358656651,0.0007731192387748443 +/- 0.0009880016488751891,0.0037169194171869924 +/- 0.0009519958723510069,0.0033303597977995536 +/- 0.0004940008244375766,0.0030924769550995657 +/- 0.001040312559294422,0.0023788284269996574 +/- 0.0016662415374513251,-0.0007433838834374429 +/- 0.0007895282811389753,-4.4408920985006264e-17 +/- 0.0002659611034790065,0.0023788284269996352 +/- 0.001038611311125375,-0.0005055010407374882 +/- 0.001064259897007036,0.00038655961938741654 +/- 0.0006244424620874246,0.005084745762711807 +/- 0.0008865924184285248,0.0029140648230745803 +/- 0.00099335671058519,0.0008623253047873481 +/- 0.0006839131727624002,0.002378828426999646 +/- 0.0008514909939504256,0.0037169194171869924 +/- 0.0014941831134583684,0.0021706809396371597 +/- 0.0008825942360782506,0.0033303597977995315 +/- 0.0011804599013546838,-8.920606601252601e-05 +/- 0.0006787221058884017,0.0029438001784120927 +/- 0.0004692159928058159,-0.0002973535533750238 +/- 0.0008088891173794545,-0.0012488849241748979 +/- 0.0010949719083866818,0.00041629497472491785 +/- 0.0001972420333247435,-0.00124888492417492 +/- 0.0006349734315808088,0.0006541778174248836 +/- 0.0007844725517854879,-0.00041629497472500665 +/- 0.0011062191637073,-0.0012488849241748868 +/- 0.00032025957818225043,0.000981266726137342 +/- 0.0007167392681054818,0.0025275052036871524 +/- 0.000668219002505043,0.0008325899494498578 +/- 0.0006064846284380274,0.0024977698483496626 +/- 0.0006935417061962863,8.920606601243719e-05 +/- 0.0006916267231408227,0.0011596788581623052 +/- 0.0005393504950109119,0.00478739220933685 +/- 0.0014164145541260052,-0.00020814748736249777 +/- 0.0002988366226916955,-0.002081474873624778 +/- 0.0003761257996037339,-0.0038655961938745655 +/- 0.001211510483940728,0.003389830508474545 +/- 0.00030324231421899897,5.9470710674947024e-05 +/- 0.0006208924477496801,0.0015165031222122538 +/- 0.0007216569193881379,0.0003568242640499153 +/- 0.0002592268179328536,0.0005947071067498588 +/- 0.0006237340756289969,0.00478739220933685 +/- 0.0008245866561916184,0.001011002081474821 +/- 0.0009607787345467374,0.0011894142134997953 +/- 0.0002973535533749683,0.00032708890871242514 +/- 0.000586472879075714,-0.0002676181980375336 +/- 0.00042987904534051057,0.001100208147487325 +/- 0.0004000482916168226,-0.0007136485280999749 +/- 0.000272529033300969,0.003003270889087084 +/- 0.0009722142565728241,0.002616711269699634 +/- 0.00029134579158884876,0.0014272970561997722 +/- 0.0010110020814748791,0.00020814748736243117 +/- 0.0003530877813570525,0.00026761819803742257 +/- 0.0007917649096458216,8.92060660124705e-05 +/- 0.00013626451665045783,-5.9470710675002535e-05 +/- 0.00011894142135000506,-0.0012191495688373966 +/- 0.0007092988665998548,-0.0008028545941124454 +/- 0.0005327526870998911,-0.00041629497472499554 +/- 0.0004644810987753187,-0.00023788284270001014 +/- 0.0003202595781822607,0.0003568242640499153 +/- 0.0003202595781822483,0.0006839131727623737 +/- 0.00026761819803746453,-0.0003270889087125028 +/- 0.0003865596193874661,0.0 +/- 0.0,0.0 +/- 0.0,8.92060660124705e-05 +/- 0.00013626451665045783,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,2.9735355337479065e-05 +/- 0.00024700041221879896,0.0004460303300623969 +/- 0.0002741464304874401,0.0003865596193874055 +/- 0.000442047836673156,0.0010407374368123113 +/- 0.0003324513793487457,0.0003568242640499264 +/- 0.00022251902389378353,0.0014272970561997722 +/- 0.0006208924477496577,-5.947071067502474e-05 +/- 0.00022251902389378353,0.00047576568539990926 +/- 0.0004033499841287558,0.00020814748736245337 +/- 0.00023224054938763875,0.00020814748736244226 +/- 0.0003270889087124655,0.0012191495688372855 +/- 0.0004499775780678332,0.009604519774011245 +/- 0.0017290028855315664,0.0006839131727623737 +/- 0.0004616168509146675,-0.0001784121320250187 +/- 0.00023788284269998794,-0.0007731192387749663 +/- 0.0005826915831776805,0.0014867677668747637 +/- 0.0005150314622565826,0.002795123401724597 +/- 0.0009699379381682992,0.0044603033006243905 +/- 0.0007036669382217808,0.0013083556348497893 +/- 0.0007307883275316421,0.0 +/- 0.0,0.0033006244424620525 +/- 0.0011703044100002627,0.00011894142134996066 +/- 0.0001456728957943904,0.0005649717514123909 +/- 0.000555502280471897,0.00011894142134994956 +/- 0.0004831423374746461,0.0009217960154623506 +/- 0.0006158880516565016,0.01323223312518581 +/- 0.0014823007529722754,0.0002676181980374115 +/- 0.0006439609820906308,-0.0008920606601249603 +/- 0.0005150314622565826,0.002349093071662145 +/- 0.0008965098680750115,0.0020814748736247 +/- 0.0013883577198844901,0.0005947071067498699 +/- 0.0008514909939504256,0.006452572108236643 +/- 0.002349093071662202,-0.0006541778174249724 +/- 0.0003467708530981551,-0.0012191495688373966 +/- 0.0006013603454105618,0.0023490930716621563 +/- 0.0010253309336643753,0.00020814748736244226 +/- 0.00048038936727338554,0.0005352363960749007 +/- 0.0003202595781822483,-0.00011894142135002728 +/- 0.0006265628161078161,0.0031816830211120694 +/- 0.0005954500265983082,0.00324115373178705 +/- 0.001465503601588043,0.0010704727921498347 +/- 0.000597673245383317,0.004133214391911932 +/- 0.0011240593619646609,0.012280701754385902 +/- 0.0010969888043828003,0.004281891168599417 +/- 0.001065505374199755,0.0010704727921498347 +/- 0.0005352363960749205,0.0012786202795122882 +/- 0.0006244424620874166,0.0034493012191495363 +/- 0.0008000965832336287,-0.0038655961938745655 +/- 0.0009496710926358157,-2.9735355337534576e-05 +/- 0.0002470004122187923,-6.661338147750939e-17 +/- 0.0011744524328356582,0.007077014570324047 +/- 0.0004940008244375886,0.002765388046387096 +/- 0.0014691191587315792,0.005619982158786752 +/- 0.0008965098680750122,0.0005649717514123687 +/- 0.00137202164675105,0.0016949152542372393 +/- 0.0009776557967751257,0.005292893250074282 +/- 0.001321802603086095,5.9470710674947024e-05 +/- 0.000749897128332931,0.006125483199524185 +/- 0.0009607787345467347,-0.001903062741599837 +/- 0.001297497724012572,0.001962533452274706 +/- 0.0012274616378561008,0.0015759738328872453 +/- 0.001426367523664754,0.0032114183764495596 +/- 0.0009478071632773823,-0.002378828426999757 +/- 0.0010214429995431327,0.003568242640499508 +/- 0.0008618124737549385
