,accz_rms,accy_pct_95,accy_perm_entropy,accx_perm_entropy,accz_mean,accz_sum,accy_iqr_5_95,accz_perm_entropy,accx_rms,hrv_energy,accz_pct_5,accy_n_sign_changes,scl_mean,accy_ptp,bvp_pct_5,scr_max,accx_energy,accy_iqr,accx_ptp,bvp_perm_entropy,accx_sum,accz_peaks,accx_n_below_mean,accy_kurtosis,scl_iqr,bvp_max,accy_max,accy_pct_5,hrv_lineintegral,accy_skewness,scl_std,bvp_lineintegral,accx_lineintegral,accz_max,scr_ptp,accx_n_sign_changes,scl_svd_entropy,accy_n_above_mean,accz_pct_95,hrv_peaks,bvp_n_sign_changes,hrv_iqr_5_95,accx_iqr,accz_ptp,scl_max,scl_kurtosis,accy_rms,accy_min,bvp_iqr_5_95,bvp_pct_95,accx_kurtosis,hrv_svd_entropy,accz_skewness,accx_iqr_5_95,hrv_kurtosis,hrv_perm_entropy,hrv_entropy,hrv_n_above_mean,bvp_std,bvp_entropy,scl_n_above_mean,accz_entropy,hrv_std,hrv_mean,hrv_sum,accz_svd_entropy,hrv_skewness,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,accx_std,scr_svd_entropy,accx_skewness,accx_entropy,accy_lineintegral,accy_entropy,accz_std,accz_energy,accz_iqr,accz_lineintegral,accz_n_above_mean,accz_n_below_mean,accz_n_sign_changes,accz_iqr_5_95,accz_kurtosis,accz_min,accx_svd_entropy,bvp_sum,bvp_kurtosis,scl_skewness,scl_rms,scl_n_sign_changes,scl_iqr_5_95,accx_min,scr_perm_entropy,accx_peaks,accy_mean,accy_energy,accy_std,accx_pct_5,accx_max,accx_mean,scr_iqr,scl_n_below_mean,scr_sum,scr_skewness,scr_std,scr_mean,scr_entropy,scr_pct_5,scr_pct_95,scr_n_above_mean,scr_lineintegral,scr_kurtosis,scr_peaks,scr_energy,scr_n_sign_changes,scr_n_below_mean,scr_iqr_5_95,bvp_energy,scl_pct_95,scl_perm_entropy,bvp_rms,bvp_peaks,bvp_n_above_mean,scl_pct_5,scl_lineintegral,scr_min,scl_min,scl_sum,scl_peaks,bvp_svd_entropy,scl_ptp,bvp_mean,bvp_skewness,bvp_ptp,accy_peaks,hrv_ptp,accy_n_below_mean,accx_n_above_mean,accy_sum,bvp_iqr,hrv_min,bvp_n_below_mean,accy_svd_entropy,accx_pct_95,bvp_min,scr_rms,scl_entropy,scl_energy,hrv_max
0,0.0 +/- 0.0,0.12017710309930427 +/- 0.005537633505530867,0.1399746995572423 +/- 0.0030208612109448607,0.08513598987982293 +/- 0.003504019983419247,-0.009582542694497098 +/- 0.0022140146265891337,-6.325110689435754e-05 +/- 0.00012650221378871507,-0.00031625553447178767 +/- 0.0,0.00847564832384573 +/- 0.002115841705715085,-0.034535104364326316 +/- 0.00195363000777744,0.0 +/- 0.0,0.0 +/- 0.0,-0.008507273877292809 +/- 0.0015262401659726361,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.04073371283997472 +/- 0.0025213322489557035,0.06710942441492732 +/- 0.0031076833640830397,0.0 +/- 0.0,-0.0005376344086021057 +/- 0.00040128328717422667,0.020556609740670508 +/- 0.002630820283755257,0.0 +/- 0.0,0.0005692599620493955 +/- 0.00041956037828657646,0.0 +/- 0.0,0.0 +/- 0.0,-0.00031625553447182095 +/- 0.00024497048363107487,-0.0005376344086021057 +/- 0.0007753099729368391,0.003447185325743263 +/- 0.0013961884917548407,-0.0006008855154964853 +/- 0.0010045781261397,0.011827956989247356 +/- 0.0016013901203253854,0.0007273877292853115 +/- 0.0003178328785933195,-0.009234661606578065 +/- 0.0021440166042603816,0.024857685009487707 +/- 0.001242687078076422,-0.0006325110689436531 +/- 0.0003162555344718543,0.0 +/- 0.0,0.0022137887413030133 +/- 0.001010039179169609,3.1625553447212074e-05 +/- 0.0005376344086021482,0.0010436432637571768 +/- 0.00037553264032377207,0.0 +/- 0.0,0.0007906388361796912 +/- 0.0007517308237827126,0.0 +/- 0.0,0.0 +/- 0.0,0.0008222643896268588 +/- 0.0004940069371224827,0.002024035420619896 +/- 0.00079000607190365,0.0 +/- 0.0,0.0 +/- 0.0,-0.00015812776723587164 +/- 0.0007106959220191297,0.009867172675521873 +/- 0.002194731381770714,0.0009487666034156073 +/- 0.0009592505305567899,0.010246679316888085 +/- 0.001715959515022214,0.0 +/- 0.0,-0.00028462998102462 +/- 0.00045720532241621306,-0.000980392156862686 +/- 0.00045720532241621,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004870335230866574 +/- 0.001088213190011703,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002118912080961477 +/- 0.0009492935496397069,0.0 +/- 0.0,-0.002150537634408567 +/- 0.0005254031538847618,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.018279569892473056 +/- 0.001759699904268633,0.0004111321948134461 +/- 0.0005486828454426965,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0027830487033523644 +/- 0.0005441065950058647,-0.004364326375711514 +/- 0.0007183944776471067,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001549652118912126 +/- 0.0009844644159565743,0.0 +/- 0.0,0.0 +/- 0.0,0.00015812776723594935 +/- 0.00015812776723594935,0.00015812776723594935 +/- 0.00015812776723594935,0.0003795066413662562 +/- 0.0003688141615968119,-9.4876660341503e-05 +/- 0.0007490651032464751,0.00037950664136626733 +/- 0.0011731332695124035,0.0 +/- 0.0,-0.0002846299810246089 +/- 9.48766603415363e-05,0.0 +/- 0.0,0.028115117014547795 +/- 0.001479656871004367,0.0 +/- 0.0,0.0 +/- 0.0,-0.006767868437697611 +/- 0.001328273244781768,0.0 +/- 0.0,0.016129032258064568 +/- 0.0012329910619619103,0.0 +/- 0.0,0.0 +/- 0.0,-0.006325110689436997 +/- 0.0018975332068311222,0.00028462998102470884 +/- 0.0002627015769424184,0.001170145477545903 +/- 0.000448369604008778,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001201771030993093 +/- 0.0003950030359518117,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003099304237824252 +/- 0.0007457195523435561,0.0 +/- 0.0,0.0 +/- 0.0,0.002656546489563627 +/- 0.0006512100025924675,0.003700189753320726 +/- 0.0007490651032464985,3.1625553447200974e-05 +/- 0.00017030881742993552,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001549652118912137 +/- 0.0005186976428480836,0.0 +/- 0.0,-6.325110689434644e-05 +/- 0.00018975332068309482,0.0 +/- 0.0,-0.0002846299810246311 +/- 0.00022137887413028627,0.00790638836179638 +/- 0.0010955413077602138,0.0033206831119545256 +/- 0.0013211004790768686,0.0 +/- 0.0,-9.48766603415141e-05 +/- 0.001030138992719938,-0.0005376344086020834 +/- 0.0002846299810246607,0.0 +/- 0.0,0.008191018342821044 +/- 0.001276434919077217,0.026565464895635726 +/- 0.0028215949428457366,0.0 +/- 0.0,3.162555344718987e-05 +/- 9.487666034156961e-05,0.0 +/- 0.0,0.001201771030993104 +/- 0.0011028207320786139,0.0017710309930424107 +/- 0.00025300442757751894,0.0 +/- 0.0,0.0034471853257432516 +/- 0.0009534986357799714,-0.00012650221378871507 +/- 0.00015493293755741114,0.0 +/- 0.0
