,accz_perm_entropy,accy_perm_entropy,accx_perm_entropy,accy_energy,accz_pct_5,hrv_lineintegral,accy_pct_5,accy_std,accy_sum,accy_rms,bvp_iqr,accz_min,bvp_min,hrv_pct_5,accz_n_below_mean,accy_ptp,accx_lineintegral,accz_entropy,hrv_iqr,accx_n_sign_changes,accx_entropy,hrv_std,accy_n_below_mean,hrv_iqr_5_95,bvp_svd_entropy,scl_max,accy_peaks,accx_peaks,accy_max,scr_iqr,hrv_mean,accy_kurtosis,hrv_perm_entropy,hrv_entropy,scl_skewness,accy_entropy,accz_lineintegral,scl_std,scl_pct_95,scl_perm_entropy,scr_lineintegral,accx_n_below_mean,scl_rms,scl_iqr,bvp_skewness,scr_std,hrv_svd_entropy,bvp_pct_5,scl_mean,scr_n_above_mean,scl_n_above_mean,hrv_n_below_mean,accz_kurtosis,scr_rms,accy_svd_entropy,scr_pct_5,scl_kurtosis,accx_skewness,scr_min,scl_peaks,bvp_entropy,scr_n_sign_changes,bvp_mean,hrv_n_sign_changes,scr_entropy,bvp_sum,hrv_rms,hrv_peaks,hrv_kurtosis,scr_perm_entropy,scr_ptp,scl_lineintegral,hrv_sum,scr_peaks,accx_std,scr_iqr_5_95,scr_pct_95,scl_sum,bvp_peaks,accz_n_above_mean,bvp_std,accz_std,scr_mean,scr_n_below_mean,accy_n_above_mean,scr_max,bvp_n_sign_changes,hrv_skewness,accx_kurtosis,bvp_iqr_5_95,accz_skewness,scr_sum,accz_rms,accy_iqr_5_95,bvp_energy,scr_energy,hrv_ptp,hrv_n_above_mean,scr_kurtosis,hrv_max,scl_pct_5,hrv_pct_95,accz_peaks,bvp_lineintegral,accy_iqr,bvp_pct_95,scl_iqr_5_95,accx_n_above_mean,scl_n_below_mean,accz_iqr,scl_energy,accy_skewness,bvp_kurtosis,accx_iqr_5_95,accy_n_sign_changes,scr_svd_entropy,scr_skewness,hrv_min,scl_ptp,scl_min,scl_svd_entropy,accz_iqr_5_95,bvp_perm_entropy,hrv_energy,accx_svd_entropy,accz_svd_entropy,bvp_rms,accx_iqr,bvp_max,accy_lineintegral,scl_n_sign_changes,accx_max,bvp_ptp,accx_energy,accx_min,bvp_n_below_mean,accy_min,accy_mean,accx_rms,accz_ptp,accy_pct_95,accz_energy,accz_n_sign_changes,scl_entropy,accx_ptp,accx_sum,accx_mean,accz_pct_95,accx_pct_95,accz_mean,accz_sum,bvp_n_above_mean,accx_pct_5,accz_max
0,0.012324077596044102 +/- 0.0007832354614672416,0.012248003042982092 +/- 0.0016908414432022037,0.006466337010269996 +/- 0.002048370029339843,0.004260174971471997 +/- 0.0010319254443705128,0.003993914035754997 +/- 0.0019264294046558333,0.0034613921643209975 +/- 0.0008748573602129993,0.0034233548877899977 +/- 0.0013608629760363733,0.003385317611258998 +/- 0.0007502123591980149,0.0032331685051349758 +/- 0.002967151388095313,0.0028147584632939983 +/- 0.0009033352671767054,0.002586534804107998 +/- 0.00047508543160124247,0.0024343856979839986 +/- 0.001513864491603818,0.001787751996956999 +/- 0.0007987828071509994,0.0016356028908329988 +/- 0.0006145110088019529,0.001521491061239999 +/- 0.0005892709541585966,0.001521491061239999 +/- 0.0007978766437201525,0.001483453784708999 +/- 0.0007105949673742566,0.0013313046785849991 +/- 0.0006857267545576171,0.0013313046785849991 +/- 0.0008202304546537693,0.001293267402053999 +/- 0.000725704983961153,0.0011411182959299992 +/- 0.0006133326548724582,0.0011411182959299992 +/- 0.00051032361601364,0.0011030810193989992 +/- 0.0007306722218447449,0.0009509319132749994 +/- 0.0009355932960250067,0.0009128946367439994 +/- 0.00034861739786654934,0.0009128946367439994 +/- 0.0006410155780278637,0.0009128946367439994 +/- 0.0006846709775579996,0.0007987828071509995 +/- 0.0004320204142868173,0.0007987828071509661 +/- 0.002408393475584147,0.0006466337010269996 +/- 0.00029708062669861436,0.0006466337010269885 +/- 0.0008166949620990655,0.0006085964244959996 +/- 0.0004871148145631632,0.0005705591479649996 +/- 0.00038976609988434726,0.0005705591479649886 +/- 0.0009808898408693563,0.0004564473183719997 +/- 0.00028464491340995826,0.0004564473183719997 +/- 0.00022822365918599984,0.0004564473183719886 +/- 0.0008640408285736551,0.0004184100418409886 +/- 0.0007502123591980322,0.0004184100418409886 +/- 0.001027006466337016,0.00038037276530999975 +/- 0.0002946354770792983,0.00038037276530999975 +/- 0.0003402157440090933,0.00038037276530998864 +/- 0.0005379283234587835,0.00038037276530998864 +/- 0.0008839064312379138,0.00034233548877898867 +/- 0.0009539700421441267,0.0003042982122479998 +/- 0.0006319226978256361,0.0003042982122479998 +/- 0.0005325218714339997,0.00026626093571698874 +/- 0.0005904973258372144,0.00022822365918599984 +/- 0.00042356518545682485,0.00022822365918596655 +/- 0.0010918752449149995,0.00019018638265499987 +/- 0.00019018638265499987,0.00019018638265499987 +/- 0.00019018638265499987,0.0001521491061239999 +/- 0.0001863438374121835,0.00011411182959299992 +/- 0.0003423354887789998,0.00011411182959299992 +/- 0.00038226989810273044,0.00011411182959298882 +/- 0.0005392714674308919,7.607455306199996e-05 +/- 0.0001521491061239999,7.607455306199996e-05 +/- 0.0001521491061239999,7.607455306197774e-05 +/- 0.0006544180499842521,3.803727653099998e-05 +/- 0.00011411182959299992,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0004166774876418108,0.0 +/- 0.0,0.0 +/- 0.00024056885965525644,-1.1102230246251566e-17 +/- 0.00045006312537845567,-1.1102230246251566e-17 +/- 0.000380372765310022,-3.803727653099998e-05 +/- 0.00011411182959299992,-3.803727653103328e-05 +/- 0.0008059954393464406,-7.607455306199996e-05 +/- 0.0001521491061239999,-7.607455306203325e-05 +/- 0.0007375701570812561,-0.0001521491061239999 +/- 0.0003879056305509874,-0.0001521491061240221 +/- 0.0004564473183720385,-0.0001521491061240332 +/- 0.0013307611779791776,-0.0001521491061240443 +/- 0.0017196887874412262,-0.00019018638265502207 +/- 0.00038976609988437973,-0.0001901863826550332 +/- 0.0007654854240205013,-0.0001901863826550332 +/- 0.0005705591479650403,-0.00022822365918602207 +/- 0.000387905630551018,-0.0002662609357170109 +/- 0.00034233548877902814,-0.000304298212248022 +/- 0.0004096740058680036,-0.0003042982122480331 +/- 0.0006085964244960454,-0.0003042982122480331 +/- 0.0007176858982165912,-0.00034233548877902196 +/- 0.0003971208257478636,-0.00034233548877903307 +/- 0.0004320204142868593,-0.0003423354887790442 +/- 0.0005498985277596765,-0.0003423354887790553 +/- 0.0008411313954924586,-0.0003423354887790553 +/- 0.0006238577203064932,-0.0003423354887790553 +/- 0.0009539700421441604,-0.0004184100418410552 +/- 0.0018277693079854136,-0.000494484594903044 +/- 0.0004184100418410482,-0.0004944845949030552 +/- 0.00038226989810278016,-0.0004944845949030552 +/- 0.000702403397208839,-0.0005325218714340551 +/- 0.0005941612533972785,-0.0005705591479650441 +/- 0.0003506863620119459,-0.0005705591479650551 +/- 0.0008715434946664194,-0.0006085964244960552 +/- 0.000801495150464302,-0.0006466337010270551 +/- 0.0009779353466856523,-0.0006466337010270773 +/- 0.0007804596625593049,-0.0006846709775580551 +/- 0.0007176858982165936,-0.000722708254089055 +/- 0.001581637343955274,-0.000722708254089055 +/- 0.0003971208257478774,-0.0007227082540890772 +/- 0.0008411313954924646,-0.0007227082540890994 +/- 0.00011411182959303323,-0.0008748573602130993 +/- 0.00034233548877902814,-0.0009128946367440883 +/- 0.0007054863823123608,-0.001103081019399077 +/- 0.0010951829630192703,-0.0011411182959300882 +/- 0.0006588249553324242,-0.0011411182959301103 +/- 0.00051032361601364,-0.001217192848992099 +/- 0.0005325218714340171,-0.001293267402054099 +/- 0.0006846709775580143,-0.001331304678585088 +/- 0.0006192020006124165,-0.0014073792316471102 +/- 0.0002435574072815816,-0.0014454165081780879 +/- 0.0008969057529518356,-0.001445416508178099 +/- 0.0006544180499842352,-0.0014834537847090879 +/- 0.0008748573602130322,-0.00152149106124011 +/- 0.00048113771931051287,-0.00159756561430211 +/- 0.000775811261101975,-0.0016356028908330877 +/- 0.0009630269228735234,-0.0016356028908331099 +/- 0.0005904973258371951,-0.0016736401673641099 +/- 0.0004871148145631632,-0.0017497147204260989 +/- 0.0009192123220688263,-0.00174971472042611 +/- 0.0006410155780278637,-0.0019018638265500987 +/- 0.0012615537430031984,-0.0019399011030810987 +/- 0.000891241880095872,-0.00205401293267411 +/- 0.0007257049839611528,-0.0021300874857361094 +/- 0.00038790563055098753,-0.0022061620387981095 +/- 0.000775811261101975,-0.0022441993153291097 +/- 0.0008237507732106309,-0.0023202738683911093 +/- 0.0012319615626246842,-0.0025484975275771094 +/- 0.0007804596625592611,-0.0026245720806391095 +/- 0.0010409990249831771,-0.002928870292887109 +/- 0.001339970707783062,-0.0030049448459490867 +/- 0.002335191400254224,-0.003233168505135109 +/- 0.00045802946286771273,-0.003309243058197109 +/- 0.0008166949620990362,-0.0033853176112590756 +/- 0.003002054548858989,-0.0034613921643211086 +/- 0.0009838354626380697,-0.0037276531000381085 +/- 0.0017579642462215626,-0.004222137694941108 +/- 0.0011468096943081912,-0.0042982122480031085 +/- 0.0009478840467384541,-0.004336249524534108 +/- 0.0009948038669168415,-0.004336249524534108 +/- 0.0009192123220688052,-0.005515405096995107 +/- 0.0005705591479649996,-0.005515405096995107 +/- 0.0013421284719952198,-0.0056675542031191075 +/- 0.0019797662502355215,-0.006580448839863107 +/- 0.0017435019606490251,-0.006618486116394107 +/- 0.0014353717964330928,-0.01144922023583116 +/- 0.0020087859911009564,-0.01814378090528721 +/- 0.001483453784708999
