,accy_iqr_5_95,accz_perm_entropy,accy_perm_entropy,accx_perm_entropy,accy_std,accz_pct_5,accy_mean,accy_iqr,accz_min,accy_energy,accx_peaks,accy_rms,bvp_pct_95,bvp_peaks,bvp_skewness,accy_pct_5,accx_skewness,bvp_svd_entropy,accy_skewness,hrv_energy,accx_mean,accz_svd_entropy,scl_lineintegral,hrv_iqr_5_95,accx_n_above_mean,accy_n_below_mean,bvp_energy,hrv_lineintegral,hrv_ptp,accx_min,hrv_mean,accz_entropy,scr_iqr_5_95,accy_max,accy_n_above_mean,scr_mean,accx_n_sign_changes,scr_svd_entropy,hrv_max,accz_iqr_5_95,accz_n_above_mean,hrv_pct_95,scr_max,bvp_ptp,hrv_skewness,hrv_min,scl_n_below_mean,scl_ptp,accx_iqr,accy_kurtosis,accy_ptp,hrv_sum,scl_perm_entropy,accx_entropy,hrv_std,hrv_iqr,accy_entropy,accx_n_below_mean,scl_iqr,bvp_entropy,bvp_mean,scr_kurtosis,accy_svd_entropy,accz_peaks,hrv_n_above_mean,hrv_peaks,hrv_n_below_mean,hrv_perm_entropy,hrv_n_sign_changes,bvp_sum,scr_n_sign_changes,scr_peaks,scr_min,scl_peaks,accy_min,scr_ptp,scr_entropy,accz_rms,scl_iqr_5_95,scr_n_below_mean,accz_n_below_mean,accz_lineintegral,scr_skewness,scl_skewness,bvp_iqr,scl_kurtosis,hrv_kurtosis,scr_std,scr_pct_5,hrv_rms,accx_kurtosis,scl_n_above_mean,scr_n_above_mean,scl_n_sign_changes,accx_sum,bvp_pct_5,bvp_rms,scr_rms,accz_skewness,accx_ptp,bvp_kurtosis,accy_n_sign_changes,hrv_svd_entropy,bvp_lineintegral,accx_iqr_5_95,bvp_std,accz_iqr,accx_lineintegral,scr_perm_entropy,hrv_pct_5,bvp_iqr_5_95,scr_sum,accz_mean,accy_peaks,bvp_n_sign_changes,scr_energy,bvp_n_above_mean,scl_energy,hrv_entropy,accz_max,scl_svd_entropy,accy_sum,accx_pct_95,scr_pct_95,scr_iqr,accz_energy,scl_entropy,accz_ptp,accz_kurtosis,scl_min,bvp_perm_entropy,scr_lineintegral,bvp_max,accx_rms,accx_svd_entropy,accy_lineintegral,accz_std,accx_pct_5,bvp_min,accx_energy,accx_max,accx_std,accz_n_sign_changes,scl_max,scl_std,accz_sum,scl_mean,scl_rms,scl_pct_95,scl_sum,scl_pct_5,accy_pct_95,bvp_n_below_mean,accz_pct_95
0,-0.0018947368421053045 +/- 0.0009176629354822403,0.005649122807017526 +/- 0.0015882765330184174,-0.008245614035087733 +/- 0.0013521297451226475,-0.0014035087719298622 +/- 0.0010642632202177706,-0.003684210526315834 +/- 0.0014741018622877154,0.016771929824561393 +/- 0.0014619415197192822,0.0014035087719298067 +/- 0.0013314853305971994,-0.010210526315789503 +/- 0.001700578360147753,0.024421052631578934 +/- 0.0018579933045436935,0.0008771929824561209 +/- 0.001155766252070214,0.0001052631578947305 +/- 0.0007695337613846268,0.005228070175438559 +/- 0.000674013077624519,-0.0005964912280702062 +/- 0.0007368421052631548,-0.00024561403508773785 +/- 0.0009805746394724337,0.001228070175438578 +/- 0.0013429936287020815,0.0032280701754385578 +/- 0.0012134467695291587,0.0007368421052631246 +/- 0.0006554926909568049,-0.0008070175438597005 +/- 0.0007533652825818987,-0.0004912280701754645 +/- 0.0008623302264873272,0.0018596491228069945 +/- 0.0007026310313859813,-0.000912280701754431 +/- 0.0012767302034147527,-0.0038245614035088303 +/- 0.0009473684210526263,-0.0027719298245614254 +/- 0.0007267479009546634,-0.0016842105263158102 +/- 0.0004091896066558069,-0.00035087719298245725 +/- 0.00022191422176622382,0.0002456140350877045 +/- 0.00031578947368419156,0.00028070175438594803 +/- 0.000643168518590291,-0.0008771929824561764 +/- 0.0016098343504497561,-0.0015438596491228363 +/- 0.0008031946064743655,-0.0038596491228070516 +/- 0.0009014198300817783,-0.003614035087719325 +/- 0.0007695337613846187,-0.003263157894736879 +/- 0.0012558266784682953,-0.0015087719298245816 +/- 0.0005216164472743022,0.004877192982456102 +/- 0.0014334525063730108,0.0004912280701754202 +/- 0.0008031946064743608,-0.0010175438596491393 +/- 0.0005309735421200717,0.0002807017543859258 +/- 0.0010734777923353223,-0.0003157894736842026 +/- 0.00029146048641818856,-0.005614035087719338 +/- 0.0010408699631011317,-0.0009824561403508959 +/- 0.000812339431774744,-0.00017543859649125083 +/- 0.0004772445792538832,-0.005859649122807042 +/- 0.0009021024654163058,-0.00017543859649122863 +/- 0.0004225120904839378,-0.0017543859649123083 +/- 0.0008153649149910194,-0.0010877192982456485 +/- 0.0003663265441723003,-0.009684210526315828 +/- 0.0011867743526517715,-0.0002807017543859702 +/- 0.0003779063022550652,0.0001052631578947305 +/- 0.00027404384827741,-0.00021052631578949432 +/- 0.00035782593077846524,-7.017543859648701e-05 +/- 0.00021052631578946104,-0.0035087719298245944 +/- 0.0009673016668133511,-0.00838596491228073 +/- 0.0013170753950262077,-0.0002456140350877156 +/- 0.00027404384827742846,0.0013333333333333086 +/- 0.0005829209728363679,-0.0026315789473684626 +/- 0.0008191310547318501,-0.00045614035087722106 +/- 0.0003526272147762001,-0.002877192982456189 +/- 0.0006237329415660124,0.001228070175438578 +/- 0.0006703499359488734,-0.004175438596491254 +/- 0.0006364335841128867,0.0 +/- 0.0,-0.0001052631578947305 +/- 0.00016079212964756364,7.017543859648701e-05 +/- 0.00014035087719297402,-0.0009473684210526634 +/- 0.001164256843721907,0.0007719298245613682 +/- 0.00034378803407483175,-0.0002105263157894832 +/- 0.00028070175438598685,-0.000982456140350929 +/- 0.00034378803407481137,-0.00021052631578947212 +/- 0.0003215842592951564,-0.00010526315789475272 +/- 0.0004452132470333283,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.5087719298243504e-05 +/- 0.0001052631578947305,0.0 +/- 0.0,-0.0033684210526316095 +/- 0.0012767302034147523,0.0013684210526315854 +/- 0.00029146048641819793,0.0 +/- 0.0,-0.0009824561403508959 +/- 0.0009122807017543969,-2.2204460492503132e-17 +/- 0.0005657724735648109,0.000350877192982435 +/- 0.0002219142217661887,-0.00024561403508773785 +/- 0.0005216164472743463,0.0012631578947368328 +/- 0.0005480876965548654,-0.0006666666666666932 +/- 0.00029146048641820867,-0.0007719298245614347 +/- 0.000438245473571832,0.00550877192982453 +/- 0.0008457523363645018,0.0001052631578947305 +/- 0.00016079212964756364,-7.017543859648701e-05 +/- 0.00026257244819464674,0.00210526315789471 +/- 0.0009544891585077461,-0.0013684210526316188 +/- 0.0005309735421200454,-0.009087719298245622 +/- 0.001288727555944352,0.00038596491228066744 +/- 0.0005072572735017813,-0.00021052631578947212 +/- 0.00028070175438596744,0.0002456140350877045 +/- 0.0004166435820013054,-0.0001052631578947305 +/- 0.00016079212964756364,0.0014736842105262937 +/- 0.001203258119261907,0.006245614035087688 +/- 0.001348026155249027,-0.0054385964912280985 +/- 0.0014824301876686069,-0.0005964912280702062 +/- 0.00041664358200135023,0.0005964912280701396 +/- 0.00022467102587482327,-1.1102230246251566e-17 +/- 0.0006077371254627466,-3.508771929827681e-05 +/- 0.0005072572735018013,-0.0011228070175439032 +/- 0.0009256776111068832,-0.001052631578947416 +/- 0.0004151634935508253,-0.0017192982456140538 +/- 0.0003985198839158052,0.0005614035087719071 +/- 0.00047595298127193965,-0.001052631578947405 +/- 0.0004707511531578387,0.00014035087719297402 +/- 0.0006117752903214994,0.0002807017543859369 +/- 0.0008566003940865733,-3.5087719298243504e-05 +/- 0.0001052631578947305,-0.005228070175438615 +/- 0.0009730122543060941,-0.0014385964912280945 +/- 0.0008070175438596633,-0.0014385964912281058 +/- 0.000596491228070165,0.02326315789473681 +/- 0.0010877192982456135,-0.003017543859649141 +/- 0.0008764909471436408,-0.0008421052631579218 +/- 0.0006117752903215007,-0.0021052631578947654 +/- 0.0004962152850432085,0.002631578947368396 +/- 0.0014488296717236832,-0.009508771929824588 +/- 0.0007434954421198983,-0.0015087719298245927 +/- 0.0004720569841078434,0.01308771929824557 +/- 0.0009930506454796256,-0.00185964912280705 +/- 0.0006286481707778629,0.004491228070175402 +/- 0.002634150790052414,-0.002385964912280725 +/- 0.0008273562191264487,-0.0028771929824561782 +/- 0.0008566003940865796,-0.0032982456140351335 +/- 0.0006694310185381974,-0.0002807017543859702 +/- 0.0013388620370764286,0.00017543859649119531 +/- 0.0005923488777590896,-0.0016842105263158102 +/- 0.000870854290946729,-0.0004912280701754757 +/- 0.0007052544295523482,-0.007052631578947399 +/- 0.0010578816443285244,-3.508771929826571e-05 +/- 0.0007598739588669265,-0.003087719298245639 +/- 0.0007970397678316172,0.0010175438596490948 +/- 0.00039851988391581696,0.0007368421052631246 +/- 0.0012300735538917922,0.000877192982456132 +/- 0.0006325528553445646,0.00389473684210524 +/- 0.0009602759426950095,-0.0017543859649122972 +/- 0.0007190842642778721,0.003403508771929786 +/- 0.0017825804625797275,0.0028771929824561336 +/- 0.001598706771915009,-0.0030526315789473958 +/- 0.0009679378402900826,0.002912280701754344 +/- 0.0007695337613845985,0.0015087719298245371 +/- 0.0007533652825818931,0.0012631578947368105 +/- 0.0007719298245614005,-0.02203508771929825 +/- 0.0009899463845379642,-0.005684210526315814 +/- 0.001026578164093179,0.018842105263157882 +/- 0.001472430544446125,-0.017614035087719325 +/- 0.0015438596491228187,-0.016385964912280716 +/- 0.0009156483053122859,-0.019578947368421074 +/- 0.000732653088344591,-0.008807017543859675 +/- 0.001034344068279558,-0.005578947368421072 +/- 0.0011996716489318263,-0.007192982456140373 +/- 0.001824898754238024,0.0064210526315789055 +/- 0.0015616991638082902,0.018315789473684185 +/- 0.0010502897927786522
