,bvp_rms,hrv_mean,hrv_sum,bvp_std,hrv_rms,accz_perm_entropy,hrv_std,accy_perm_entropy,accz_lineintegral,hrv_energy,hrv_pct_95,accy_energy,hrv_min,hrv_max,hrv_iqr_5_95,hrv_lineintegral,accy_pct_5,accx_energy,accz_rms,scr_rms,accy_pct_95,accy_rms,hrv_n_below_mean,accx_lineintegral,accz_svd_entropy,accx_rms,hrv_pct_5,scl_entropy,bvp_skewness,hrv_n_above_mean,bvp_svd_entropy,accx_pct_95,accy_iqr_5_95,accy_peaks,bvp_iqr,accx_mean,accx_sum,bvp_pct_5,accx_perm_entropy,scr_svd_entropy,accz_peaks,bvp_lineintegral,accz_iqr,hrv_ptp,accz_min,accz_entropy,bvp_max,accx_max,accz_skewness,accx_kurtosis,scl_iqr_5_95,accy_skewness,scl_pct_95,bvp_energy,accx_skewness,bvp_n_below_mean,bvp_n_above_mean,scr_std,accz_ptp,scr_sum,scr_mean,accy_std,accz_kurtosis,hrv_svd_entropy,accx_min,bvp_iqr_5_95,scr_ptp,accx_entropy,accz_pct_95,scr_max,scr_iqr,hrv_entropy,scl_ptp,scl_perm_entropy,scl_rms,accx_n_above_mean,scl_sum,scl_mean,scr_n_above_mean,scr_n_below_mean,accy_n_sign_changes,hrv_skewness,scl_energy,bvp_peaks,accx_n_sign_changes,accz_n_above_mean,accz_pct_5,accy_n_below_mean,scr_energy,scl_pct_5,scl_lineintegral,scl_peaks,bvp_entropy,scr_skewness,hrv_n_sign_changes,scr_min,scr_lineintegral,scr_pct_5,accy_kurtosis,bvp_mean,scr_peaks,accz_max,bvp_sum,scr_entropy,accy_iqr,scr_iqr_5_95,scl_n_above_mean,scl_std,scl_n_below_mean,bvp_perm_entropy,scr_pct_95,accy_lineintegral,scr_perm_entropy,hrv_kurtosis,scr_n_sign_changes,accy_entropy,accx_svd_entropy,accy_mean,accy_sum,bvp_ptp,accy_n_above_mean,accx_n_below_mean,accx_ptp,accy_max,hrv_perm_entropy,accz_iqr_5_95,scl_iqr,accx_pct_5,accy_svd_entropy,bvp_kurtosis,accz_std,bvp_n_sign_changes,scl_skewness,hrv_peaks,accz_n_below_mean,scl_kurtosis,accx_iqr,bvp_pct_95,accy_ptp,accx_std,scl_min,hrv_iqr,accy_min,accz_n_sign_changes,scl_max,accx_iqr_5_95,accz_mean,accz_sum,accx_peaks,scr_kurtosis,scl_svd_entropy,scl_n_sign_changes,bvp_min,accz_energy
0,0.30540334855403356 +/- 0.00707639798849822,0.12442922374429224 +/- 0.007939969816296763,0.12442922374429224 +/- 0.007939969816296763,0.21974885844748857 +/- 0.006851957041616861,0.20795281582952815 +/- 0.007776441011397223,0.26788432267884327 +/- 0.008520533806636975,0.17907153729071537 +/- 0.008775363960669462,0.09140030441400307 +/- 0.003411101191935315,0.03717656012176562 +/- 0.003649994032913236,0.014916286149162883 +/- 0.002820966969992494,-0.026636225266362258 +/- 0.006233987036917026,-0.027321156773211563 +/- 0.004062102327270175,0.014003044140030441 +/- 0.004361202064503634,0.02507610350076105 +/- 0.002372977447133754,-0.028044140030441388 +/- 0.005338241531617362,0.11837899543378998 +/- 0.007513558762733551,-0.008066971080669694 +/- 0.003664839917149011,0.05380517503805175 +/- 0.007563018720733547,0.06373668188736684 +/- 0.005595677766306212,0.046765601217656036 +/- 0.006637713132468789,0.018074581430745827 +/- 0.005485922317207581,0.03538812785388131 +/- 0.00238848627495818,-0.0029299847792998547 +/- 0.0023211567732115655,0.01194824961948251 +/- 0.0028434614447898636,-0.03687214611872146 +/- 0.002480378765256042,-0.0069634703196346905 +/- 0.001809359730284434,0.0006468797564688101 +/- 0.005815945843259087,0.02743531202435314 +/- 0.0016970398113377355,0.0063546423135464325 +/- 0.0029031764931830377,7.610350076104888e-05 +/- 0.001725385699962645,-0.026864535768645347 +/- 0.0022265964746313177,0.0006468797564687878 +/- 0.0033349054207923025,-3.805175038051889e-05 +/- 0.0008063021347190967,-0.00517503805175038 +/- 0.003832474371998244,0.024923896499238984 +/- 0.003907490502936458,0.009779299847792999 +/- 0.002507087733642179,0.009779299847792999 +/- 0.002507087733642179,-0.003044140030441378 +/- 0.0044991267135030336,-0.0037671232876712256 +/- 0.0013975926691177152,0.010958904109589029 +/- 0.0019684196585049605,-0.031088280060882788 +/- 0.004691489175350347,0.008980213089802147 +/- 0.001363506306481643,-0.009436834094368341 +/- 0.0023382483250741558,-0.02579908675799083 +/- 0.00354024455087154,0.005859969558599698 +/- 0.0026538197525361744,-0.005898021308980183 +/- 0.0018738313930357778,-0.00939878234398781 +/- 0.0019555045901871477,0.011149162861491636 +/- 0.0030252936393152263,-0.00019025875190259445 +/- 0.00019025875190259445,-0.0027016742770167414 +/- 0.0008751902587519098,-0.002739726027397249 +/- 0.005524191611555398,0.0047945205479452135 +/- 0.0009351754739303122,0.07838660578386608 +/- 0.006497830808565167,-0.005136986301369861 +/- 0.0012533994742770394,-0.006963470319634702 +/- 0.0013512390338329134,0.004604261796042619 +/- 0.0014584298247135924,0.004604261796042619 +/- 0.0014584298247135924,0.07591324200913244 +/- 0.003566527048289607,0.0008371385083713933 +/- 0.0023133461420959704,0.09318873668188739 +/- 0.002509396817929593,0.09318873668188739 +/- 0.002509396817929593,-0.00209284627092845 +/- 0.0013098869465797847,-0.00422374429223743 +/- 0.002073383976533521,-0.019748858447488582 +/- 0.002503620114093778,-0.009855403348554026 +/- 0.002793371712668658,-0.00517503805175038 +/- 0.002691741123870233,0.037747336377473385 +/- 0.005030320508268125,-0.0035007610350075934 +/- 0.0025171743391995886,-0.004071537290715377 +/- 0.001948086109006121,0.03869863013698631 +/- 0.005357194568882813,0.03523592085235923 +/- 0.004588984301881682,-0.010197869101978696 +/- 0.0026297035834354746,-0.004375951293759506 +/- 0.005509625404480773,-0.0069254185692542046 +/- 0.001791263667570758,0.040182648401826504 +/- 0.006016991309480054,-0.0010273972602739545 +/- 0.0007026706739961461,-0.023211567732115655 +/- 0.005872804146338052,-0.023211567732115655 +/- 0.005872804146338052,-7.610350076103778e-05 +/- 0.0008125630328791249,-7.610350076103778e-05 +/- 0.0008125630328791249,-0.011948249619482487 +/- 0.0021403898189383884,-0.0013318112633181056 +/- 0.0004582037510955725,-0.0036529680365296802 +/- 0.0009036790020576766,-0.011301369863013689 +/- 0.0015225455878038463,-0.0006468797564687989 +/- 0.001361912493772689,-0.002092846270928428 +/- 0.0011061219066779726,-0.0031582952815829455 +/- 0.0006817531532408283,7.610350076103778e-05 +/- 0.000443755851966934,0.04901065449010657 +/- 0.004975330023951639,0.11582952815829532 +/- 0.005564409866189019,0.02560882800608829 +/- 0.005147686021329901,0.0014079147640791655 +/- 0.0005394766696635132,0.0 +/- 0.0,0.00011415525114155667 +/- 0.00034246575342467,0.0 +/- 0.0,0.0 +/- 0.00024066040031723703,0.00213089802130898 +/- 0.0044707163295964894,0.011377473363774726 +/- 0.0026660675883718875,-0.0006088280060882912 +/- 0.0004566210045662045,-3.805175038051889e-05 +/- 0.0004946727549467456,-0.0002663622526636322 +/- 0.00045183950102885653,-0.0004946727549467011 +/- 0.0010769384853945823,-3.805175038051889e-05 +/- 0.0004946727549467456,0.00015220700152207556 +/- 0.0005695064515637866,-0.0014079147640791323 +/- 0.0012853383374470742,-0.010197869101978684 +/- 0.003095083623692964,-0.0008751902587519122 +/- 0.0007990867579908574,0.09863013698630138 +/- 0.0035238468501644624,-0.0008751902587519122 +/- 0.0007990867579908574,-0.002739726027397249 +/- 0.0016304631115394582,-0.007990867579908667 +/- 0.0028117128161204287,0.013888888888888905 +/- 0.0030690099012829785,-0.0017123287671232835 +/- 0.0010796241216979498,-0.004452054794520555 +/- 0.00048282258525299797,-0.0018645357686453367 +/- 0.0006240951090889067,0.004071537290715388 +/- 0.001076938485394595,-0.003995433789954317 +/- 0.002797515414872553,-0.0012937595129375867 +/- 0.00045662100456618043,-0.0012937595129375867 +/- 0.00045662100456618043,-0.0038812785388127936 +/- 0.0011002155475495436,-3.805175038050779e-05 +/- 0.000750497828132274,0.00015220700152207556 +/- 0.0003044140030441511,-0.0010654490106544845 +/- 0.0009893455098934493,-0.0058980213089801945 +/- 0.0021203396827633113,-0.002207001522069996 +/- 0.0009444196077618831,3.805175038051889e-05 +/- 0.0003589794951315429,3.805175038050779e-05 +/- 0.006626797270042774,0.00426179604261796 +/- 0.0012247699345076916,0.012328767123287676 +/- 0.0024495398690153936,-0.0032343987823439833 +/- 0.0011942431374791119,0.0020167427701674344 +/- 0.0017274824144316808,0.02473363774733639 +/- 0.0016760057492804551,-0.0009893455098934467 +/- 0.0012057062037865223,-0.002739726027397249 +/- 0.00047526620992379185,-0.0014840182648401812 +/- 0.0008240642247986006,-0.00235920852359206 +/- 0.0010323181100647255,-0.00966514459665142 +/- 0.0017203431591259187,0.0038432267884322747 +/- 0.002660631066425168,-0.0035768645357686425 +/- 0.0007648307169802745,0.02404870624048707 +/- 0.004390980741781311,-0.026445966514459664 +/- 0.00271877027060825,-0.01917808219178081 +/- 0.0016516388443082678,-0.008447488584474883 +/- 0.0021376821773497947,0.012366818873668195 +/- 0.0013851046212481825,0.023972602739726023 +/- 0.002159248243395897,-0.008713850837138503 +/- 0.002292282417325573,0.013850837138508376 +/- 0.002648358088478737,0.013850837138508376 +/- 0.002648358088478737,0.002054794520547931 +/- 0.0016072079210002201,-0.002130898021308969 +/- 0.0008196597879961173,-0.015943683409436825 +/- 0.0022985903060181103,-0.008751902587519012 +/- 0.0007219812009517111,0.0005707762557077723 +/- 0.0010524594129329942,0.30220700152207003 +/- 0.006434684877908061
