,accy_pct_95,accy_perm_entropy,accy_ptp,accz_sum,accx_energy,bvp_pct_95,accz_iqr,bvp_peaks,accz_n_sign_changes,bvp_skewness,accx_rms,bvp_max,accy_std,accy_iqr_5_95,accy_mean,scl_mean,accy_n_sign_changes,scl_iqr,accy_max,bvp_n_above_mean,accz_perm_entropy,accz_energy,accz_pct_95,scl_kurtosis,scl_ptp,bvp_pct_5,accz_min,scl_pct_95,bvp_mean,accx_kurtosis,accx_iqr_5_95,accy_sum,accy_skewness,scl_energy,accz_kurtosis,scl_max,accx_peaks,hrv_ptp,accz_peaks,bvp_iqr_5_95,scr_pct_5,accz_iqr_5_95,hrv_kurtosis,scr_iqr_5_95,hrv_perm_entropy,hrv_svd_entropy,hrv_iqr,hrv_n_sign_changes,hrv_pct_5,hrv_entropy,hrv_lineintegral,hrv_rms,hrv_skewness,hrv_peaks,hrv_n_below_mean,hrv_n_above_mean,hrv_energy,hrv_sum,bvp_ptp,bvp_kurtosis,bvp_rms,bvp_entropy,hrv_std,hrv_min,accz_entropy,accz_svd_entropy,accz_std,accy_pct_5,accy_svd_entropy,accx_perm_entropy,accx_pct_5,accx_svd_entropy,accx_entropy,accy_peaks,accx_sum,accx_ptp,accx_max,accx_std,accx_lineintegral,accy_kurtosis,accy_rms,accy_entropy,accy_lineintegral,accy_iqr,accy_n_below_mean,accy_n_above_mean,accz_n_below_mean,accz_skewness,accz_n_above_mean,accz_lineintegral,bvp_std,bvp_sum,bvp_energy,bvp_iqr,scl_n_sign_changes,scl_lineintegral,scl_n_above_mean,scl_rms,scr_min,scl_pct_5,scl_iqr_5_95,accx_n_above_mean,accx_skewness,accx_n_below_mean,scr_svd_entropy,scr_perm_entropy,accy_energy,scl_n_below_mean,scr_std,scr_ptp,scr_iqr,scr_n_sign_changes,scr_pct_95,scr_entropy,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_sum,scr_energy,scr_n_below_mean,scr_n_above_mean,scr_max,scl_std,scl_peaks,scl_svd_entropy,scl_sum,bvp_n_below_mean,bvp_n_sign_changes,scl_min,scl_skewness,accx_iqr,hrv_iqr_5_95,scl_entropy,hrv_mean,scr_mean,accy_min,scl_perm_entropy,hrv_max,accz_max,accz_ptp,accz_rms,bvp_perm_entropy,bvp_svd_entropy,accx_n_sign_changes,scr_lineintegral,accz_pct_5,accx_min,accx_mean,bvp_min,bvp_lineintegral,accz_mean,hrv_pct_95,accx_pct_95
0,0.06385542168674696 +/- 0.006295034552802134,0.03358890105878054 +/- 0.004207334148488614,0.0 +/- 0.0,0.02880613362541068 +/- 0.0026451253284673145,0.001825483753194579 +/- 0.0018900590150485303,-0.01730558598028481 +/- 0.0017676113087857122,0.0 +/- 0.0,0.0 +/- 0.0,-0.0033588901058780986 +/- 0.0007796333152268127,0.00010952902519163476 +/- 0.0005176139787790467,0.023877327491785293 +/- 0.0014438641791373018,0.0 +/- 0.0,-0.004527199707922635 +/- 0.0006571741511500467,0.0066082511865644174 +/- 0.0007561998969407702,0.0002555677254472255 +/- 0.0002851496778351991,0.0030303030303029943 +/- 0.0009098164143393148,0.027674333698430066 +/- 0.0009631913806697991,0.0 +/- 0.0,-0.017743702081051537 +/- 0.0028710629063654785,0.0 +/- 0.0,0.045746622855056554 +/- 0.0034134105611194074,0.009857612267250793 +/- 0.0013562742330052364,0.0 +/- 0.0,0.0004016064257027829 +/- 0.0003444315856902497,0.0 +/- 0.0,-0.00113179992698067 +/- 0.0006622255256376888,0.011244979919678677 +/- 0.001816700300054732,0.0 +/- 0.0,0.0 +/- 0.0,0.002044541803577915 +/- 0.0007864424690959545,0.0004381161007666612 +/- 0.000628136200587276,0.0 +/- 0.0,-0.005074844833881031 +/- 0.0006622255256377108,0.0 +/- 0.0,0.0 +/- 0.0,-0.0035779481562614344 +/- 0.000813109070876973,0.001569916027747298 +/- 0.0013168812557043806,-0.00010952902519170137 +/- 0.00016730834957856555,0.0007301935012777871 +/- 0.0004618149193382194,0.0010587805768528247 +/- 0.0004456573791797705,0.0 +/- 0.0,0.0 +/- 0.0,0.00014603870025555742 +/- 0.00017886014916268752,0.0 +/- 0.0,0.0 +/- 0.0,-0.002081051478641871 +/- 0.0017513231040834696,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.017086527929901396 +/- 0.0014401666975769334,0.00010952902519166808 +/- 0.00016730834957851467,-0.004928806133625452 +/- 0.00046897526756719697,0.0 +/- 0.0,0.0007301935012777982 +/- 0.0014512308809311258,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.002263599853961329 +/- 0.0009351039412095964,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0027747353048558133 +/- 0.0026286966046002174,-0.0031763417305586293 +/- 0.00065412460267137,0.019715224534501606 +/- 0.005090449085924326,0.0 +/- 0.0,0.0 +/- 0.0,0.004855786783497573 +/- 0.0007311056734027464,0.0 +/- 0.0,-0.0017159547280029663 +/- 0.002026533638025259,0.0 +/- 0.0,0.0 +/- 0.0,0.0004016064257027829 +/- 0.00038117219820773326,0.0 +/- 0.0,0.00014603870025555742 +/- 0.00024217778680943162,0.0 +/- 0.0,0.0 +/- 0.0,0.00010952902519166808 +/- 0.0001673083495785147,0.002993793355239105 +/- 0.0012939061808447919,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.007447973713033973 +/- 0.0007517802220509138,0.0 +/- 0.0,0.0 +/- 0.0,0.019897772909821067 +/- 0.0017221579284513579,-0.0028112449799197136 +/- 0.0012652591055979268,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002044541803577926 +/- 0.0006965602054888247,0.000803212851405588 +/- 0.0007079488656321644,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010952902519167362 +/- 0.0007830452935205229,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0012778386272362607 +/- 0.0009414966745693758,-0.0022270901788974283 +/- 0.0006417815199433253,0.0 +/- 0.0,0.0 +/- 0.0,0.004162102957283642 +/- 0.0009407885160076737,0.0 +/- 0.0,-7.301935012782312e-05 +/- 0.00031828396813004194,7.301935012777871e-05 +/- 0.00014603870025555742,0.0 +/- 0.0,0.0061336254107338005 +/- 0.0007623443964155357,0.0 +/- 0.0,3.650967506385605e-05 +/- 0.0003032721381131324,0.0043081416575392 +/- 0.0015472522891870795,0.0 +/- 0.0,-0.00010952902519171249 +/- 0.000633419188495708,0.0 +/- 0.0,0.009638554216867424 +/- 0.0016506249807166598,0.0004381161007666723 +/- 0.00035772029832537505,0.0005111354508944399 +/- 0.0005702993556704224,0.002154070828769572 +/- 0.0007013279559072201,0.0005111354508944733 +/- 0.0005214624628362833,-0.0005111354508945509 +/- 0.00029207740051113426
