,accy_pct_95,accy_perm_entropy,accy_ptp,accz_sum,accx_energy,bvp_pct_95,accz_iqr,bvp_peaks,accz_n_sign_changes,bvp_skewness,accx_rms,bvp_max,accy_std,accy_iqr_5_95,accy_mean,scl_mean,accy_n_sign_changes,scl_iqr,accy_max,bvp_n_above_mean,accz_perm_entropy,accz_energy,accz_pct_95,scl_kurtosis,scl_ptp,bvp_pct_5,accz_min,scl_pct_95,bvp_mean,accx_kurtosis,accx_iqr_5_95,accy_sum,accy_skewness,scl_energy,accz_kurtosis,scl_max,accx_peaks,hrv_ptp,accz_peaks,bvp_iqr_5_95,scr_pct_5,accz_iqr_5_95,hrv_kurtosis,scr_iqr_5_95,hrv_perm_entropy,hrv_svd_entropy,hrv_iqr,hrv_n_sign_changes,hrv_pct_5,hrv_entropy,hrv_lineintegral,hrv_rms,hrv_skewness,hrv_peaks,hrv_n_below_mean,hrv_n_above_mean,hrv_energy,hrv_sum,bvp_ptp,bvp_kurtosis,bvp_rms,bvp_entropy,hrv_std,hrv_min,accz_entropy,accz_svd_entropy,accz_std,accy_pct_5,accy_svd_entropy,accx_perm_entropy,accx_pct_5,accx_svd_entropy,accx_entropy,accy_peaks,accx_sum,accx_ptp,accx_max,accx_std,accx_lineintegral,accy_kurtosis,accy_rms,accy_entropy,accy_lineintegral,accy_iqr,accy_n_below_mean,accy_n_above_mean,accz_n_below_mean,accz_skewness,accz_n_above_mean,accz_lineintegral,bvp_std,bvp_sum,bvp_energy,bvp_iqr,scl_n_sign_changes,scl_lineintegral,scl_n_above_mean,scl_rms,scr_min,scl_pct_5,scl_iqr_5_95,accx_n_above_mean,accx_skewness,accx_n_below_mean,scr_svd_entropy,scr_perm_entropy,accy_energy,scl_n_below_mean,scr_std,scr_ptp,scr_iqr,scr_n_sign_changes,scr_pct_95,scr_entropy,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_sum,scr_energy,scr_n_below_mean,scr_n_above_mean,scr_max,scl_std,scl_peaks,scl_svd_entropy,scl_sum,bvp_n_below_mean,bvp_n_sign_changes,scl_min,scl_skewness,accx_iqr,hrv_iqr_5_95,scl_entropy,hrv_mean,scr_mean,accy_min,scl_perm_entropy,hrv_max,accz_max,accz_ptp,accz_rms,bvp_perm_entropy,bvp_svd_entropy,accx_n_sign_changes,scr_lineintegral,accz_pct_5,accx_min,accx_mean,bvp_min,bvp_lineintegral,accz_mean,hrv_pct_95,accx_pct_95
0,0.1801224489795919 +/- 0.008085445400344336,0.04865306122448985 +/- 0.002850137183689153,0.003795918367346984 +/- 0.0009135930320652923,0.08526530612244904 +/- 0.0037026055416086896,0.0 +/- 0.0,0.05126530612244903 +/- 0.003435367414285869,0.0 +/- 0.0,-4.081632653056833e-05 +/- 0.0004635843547591666,0.0 +/- 0.0,0.00040816326530612734 +/- 0.00040816326530612734,0.06261224489795922 +/- 0.004753656607850018,-0.010408163265306058 +/- 0.0014285714285714062,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006367346938775576 +/- 0.0022296326993873853,0.0 +/- 0.0,0.04395918367346946 +/- 0.0057522065374931665,0.0 +/- 0.0,0.024816326530612286 +/- 0.0035479696019756327,0.0 +/- 0.0,0.03497959183673475 +/- 0.002345074681179282,0.0002448979591836764 +/- 0.0003740878118331342,0.0 +/- 0.0,0.0 +/- 0.0,-0.0017551020408162366 +/- 0.0007081367988937828,0.025959183673469433 +/- 0.002933101097668837,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.007591836734693958 +/- 0.0014279882191457847,0.0002448979591836764 +/- 0.00032653061224490186,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0016734693877551222 +/- 0.0004261349595473745,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003673469387754258 +/- 0.0005306122448979246,0.0 +/- 0.0,0.005265306122449032 +/- 0.0025058033433748373,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0022040816326529765 +/- 0.000582973749268811,0.0 +/- 0.0,0.0 +/- 0.0,-0.00016326530612240653 +/- 0.00019995834634959522,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.048285714285714335 +/- 0.002792564650301609,0.005265306122449043 +/- 0.0010072622595308745,0.0 +/- 0.0,0.0 +/- 0.0,0.010938775510204102 +/- 0.0005998750390489488,0.004571428571428626 +/- 0.001262010190509428,-0.0003673469387754258 +/- 0.00021980264518912896,0.0 +/- 0.0,0.0010612244897959312 +/- 0.0006108828386569774,4.081632653061273e-05 +/- 0.00012244897959183822,0.0014285714285714457 +/- 0.0004563404035713911,0.008367346938775578 +/- 0.0013194473367546388,0.0 +/- 0.0,0.00044897959183675117 +/- 0.0006440707689003737,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.013428571428571479 +/- 0.0015643892160601659,0.0 +/- 0.0,0.0 +/- 0.0,0.0001224489795918493 +/- 0.0003187857010573998,0.0003265306122449352 +/- 0.0009449662777787697,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0008163265306122657 +/- 0.0008364857768130222,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.009306122448979659 +/- 0.0019642790882474803,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0002448979591836875 +/- 0.0003740878118331149,0.0 +/- 0.0,0.00036734693877551463 +/- 0.00028571428571428915,-0.0007346938775509182 +/- 0.00016326530612245093,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006530612244897039 +/- 0.0004545113765575423,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0035918367346939204 +/- 0.0009090227531151165,0.062530612244898 +/- 0.002643940365828827,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0046938775510204644 +/- 0.001319447336754678,0.0 +/- 0.0,-0.0010204081632652295 +/- 0.0011723597237832464,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.051795918367347 +/- 0.0020444864957336072,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0014285714285714457 +/- 0.0005242952072924606,0.0001224489795918382 +/- 0.00026135200969113983,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.009918367346938817 +/- 0.0021984053893053398,0.0038775510204082098 +/- 0.0016554530441366113,0.01571428571428579 +/- 0.0004914936562772425,0.0 +/- 0.0,0.017061224489795968 +/- 0.0020391830198851694
