,accy_mean,accy_sum,accy_pct_95,hrv_ptp,bvp_std,bvp_lineintegral,scl_entropy,accx_rms,accy_min,bvp_iqr,accy_iqr_5_95,hrv_std,bvp_n_below_mean,accy_energy,accz_iqr_5_95,accz_lineintegral,accz_energy,bvp_peaks,scl_energy,accx_n_sign_changes,accz_perm_entropy,scl_max,accx_mean,accx_iqr,accz_max,hrv_svd_entropy,accx_iqr_5_95,bvp_pct_95,bvp_kurtosis,scl_svd_entropy,accx_svd_entropy,accx_sum,scl_perm_entropy,accy_kurtosis,scl_pct_5,bvp_n_sign_changes,accy_svd_entropy,hrv_sum,bvp_n_above_mean,accz_std,accx_entropy,scr_pct_95,scr_rms,bvp_perm_entropy,scl_mean,accx_n_below_mean,accx_energy,accx_kurtosis,bvp_pct_5,accz_kurtosis,hrv_iqr,accx_pct_95,bvp_energy,scl_pct_95,accz_ptp,accy_ptp,accx_min,hrv_pct_5,accy_entropy,scl_sum,scr_iqr_5_95,accy_skewness,scl_iqr_5_95,accx_perm_entropy,hrv_entropy,bvp_min,hrv_kurtosis,hrv_energy,accz_skewness,accz_n_below_mean,scl_n_below_mean,scl_kurtosis,bvp_max,hrv_lineintegral,scl_ptp,bvp_rms,hrv_pct_95,accz_iqr,hrv_min,scr_entropy,scr_pct_5,scr_iqr,scr_std,hrv_n_sign_changes,hrv_n_below_mean,hrv_iqr_5_95,hrv_peaks,scr_n_below_mean,scr_n_sign_changes,scl_n_above_mean,bvp_sum,bvp_iqr_5_95,bvp_svd_entropy,bvp_entropy,bvp_mean,scl_skewness,scl_min,scl_peaks,accz_n_above_mean,scr_peaks,scr_kurtosis,scr_skewness,scr_sum,scr_mean,scl_n_sign_changes,scl_lineintegral,scr_min,accx_n_above_mean,accx_max,scr_svd_entropy,scr_n_above_mean,scr_energy,accy_n_below_mean,scr_lineintegral,accz_peaks,scr_max,accz_sum,hrv_mean,accz_svd_entropy,hrv_rms,hrv_perm_entropy,hrv_n_above_mean,accx_skewness,hrv_skewness,accx_lineintegral,hrv_max,bvp_ptp,scr_perm_entropy,scl_iqr,scr_ptp,accz_pct_95,accy_peaks,scl_std,accy_n_above_mean,accx_std,scl_rms,accz_n_sign_changes,accz_rms,accy_pct_5,accz_min,accz_entropy,accz_pct_5,accy_iqr,accy_rms,accy_lineintegral,bvp_skewness,accz_mean,accx_ptp,accx_pct_5,accy_max,accy_std,accy_n_sign_changes,accy_perm_entropy,accx_peaks
0,0.009707724425887299 +/- 0.0014981941643431324,0.006002087682672253 +/- 0.0011009928554138687,0.010073068893528214 +/- 0.001747460234110968,-0.00020876826722338038 +/- 0.0002556878645911439,0.0013048016701461274 +/- 0.0003501150277922399,0.0006784968684759862 +/- 0.000662243086662287,0.0023486430062630292 +/- 0.0009971280362496163,0.004331941544885143 +/- 0.0007021724450455951,-0.00041753653444676075 +/- 0.0005621257627488999,0.00020876826722338038 +/- 0.0004783481936279544,0.000574112734864296 +/- 0.0005449011747865588,0.00026096033402922547 +/- 0.0003501150277922399,0.00041753653444676075 +/- 0.0007306889352818313,0.006106471816283954 +/- 0.0012139565083103684,0.0036534446764091566 +/- 0.0005717354462475593,0.0014613778705636626 +/- 0.0007670635937734317,-0.0010438413361169019 +/- 0.0005219206680584509,-0.0012526096033402823 +/- 0.0008152661457105002,-0.0013569937369519725 +/- 0.0007811393291803574,-0.0005219206680584509 +/- 0.000404278011086366,0.009394572025052228 +/- 0.0014197777148993044,-0.0013569937369519725 +/- 0.0012394929109642821,0.00026096033402922547 +/- 0.0007828810020876764,0.0010438413361169019 +/- 0.0004668200370563198,-0.00031315240083507057 +/- 0.0005811862591680561,0.00020876826722338038 +/- 0.00041753653444676075,0.0 +/- 0.0,0.0007306889352818313 +/- 0.00041753653444676075,0.0020876826722338038 +/- 0.0003300916137962791,-0.00041753653444676075 +/- 0.0006086588616748699,0.0014091858037578175 +/- 0.0005741127348642959,-0.00020876826722338038 +/- 0.0006683845759324424,0.0 +/- 0.0,-0.00036534446764091566 +/- 0.00046972860125260585,0.0009394572025052117 +/- 0.0006518787054695562,0.0014613778705636626 +/- 0.0003905696645901787,0.00015657620041753528 +/- 0.00040763307285525006,0.000574112734864296 +/- 0.0004335398675844472,0.0006784968684759862 +/- 0.000662243086662287,-0.0024008350730688743 +/- 0.00041753653444676075,-0.00026096033402922547 +/- 0.0003501150277922399,0.0007306889352818313 +/- 0.00041753653444676075,-0.000574112734864296 +/- 0.00028106288137444993,0.0017745302713987332 +/- 0.0008480207102960226,0.001096033402922747 +/- 0.0005449011747865588,5.2192066805845094e-05 +/- 0.00015657620041753528,0.0012526096033402823 +/- 0.0006263048016701411,0.0 +/- 0.0,0.0009394572025052117 +/- 0.00045499988972240484,0.0009394572025052117 +/- 0.0006086588616748699,-0.00036534446764091566 +/- 0.0003341922879662212,0.0012526096033402823 +/- 0.0005811862591680561,-0.0014613778705636626 +/- 0.0005113757291822878,-0.001670146137787043 +/- 0.0005621257627488999,0.004018789144050072 +/- 0.000662243086662287,0.0009394572025052117 +/- 0.0006924060105126041,0.004279749478079309 +/- 0.0009277864736237668,-0.00036534446764091566 +/- 0.000574112734864296,0.00026096033402922547 +/- 0.0003501150277922399,-0.0013569937369519725 +/- 0.0006683845759324424,0.00026096033402922547 +/- 0.000534809538933169,-0.00031315240083507057 +/- 0.000346203005256302,0.0 +/- 0.000404278011086366,0.005323590814196266 +/- 0.0012953730319406284,0.0007306889352818313 +/- 0.00047834819362795446,-0.0014613778705636626 +/- 0.000692406010512604,0.00010438413361169019 +/- 0.00020876826722338038,0.00036534446764091566 +/- 0.00033419228796622116,-0.00026096033402922547 +/- 0.00026096033402922547,-0.001096033402922747 +/- 0.0004335398675844472,-0.00026096033402922547 +/- 0.00026096033402922547,0.0005219206680584509 +/- 0.0,-0.001096033402922747 +/- 0.0004335398675844472,0.00046972860125260585 +/- 0.0004923789734893804,0.00036534446764091566 +/- 0.0002391740968139772,-0.0017223382045928881 +/- 0.0002391740968139772,-0.00041753653444676075 +/- 0.0005113757291822878,0.001617954070981198 +/- 0.00036534446764091566,-0.0006784968684759862 +/- 0.0007399502546324484,0.0 +/- 0.0,0.0 +/- 0.0,-0.00020876826722338038 +/- 0.0002556878645911439,0.0006784968684759862 +/- 0.00046972860125260585,0.0 +/- 0.0,-0.00031315240083507057 +/- 0.000346203005256302,5.2192066805845094e-05 +/- 0.00015657620041753528,0.0 +/- 0.0,0.00015657620041753528 +/- 0.0002391740968139772,0.0 +/- 0.0,5.2192066805845094e-05 +/- 0.00015657620041753528,0.0 +/- 0.0,-0.0005219206680584509 +/- 0.0005717354462475593,0.0012526096033402823 +/- 0.0005322567341954847,0.0 +/- 0.0,0.0 +/- 0.0,5.2192066805845094e-05 +/- 0.00015657620041753528,-0.00046972860125260585 +/- 0.00036534446764091566,0.0 +/- 0.0,-5.2192066805845094e-05 +/- 0.00015657620041753528,0.0 +/- 0.0,0.00031315240083507057 +/- 0.000346203005256302,0.0 +/- 0.0,-0.00041753653444676075 +/- 0.0003905696645901787,0.0007828810020876764 +/- 0.00048118708023448924,0.00036534446764091566 +/- 0.0003341922879662212,0.0006263048016701411 +/- 0.0005621257627488999,0.0 +/- 0.0,0.00031315240083507057 +/- 0.00041753653444676075,-0.00026096033402922547 +/- 0.00026096033402922547,0.00015657620041753528 +/- 0.0002391740968139772,-0.00041753653444676075 +/- 0.00031315240083507057,5.2192066805845094e-05 +/- 0.00015657620041753528,-0.00026096033402922547 +/- 0.00026096033402922547,-0.00015657620041753528 +/- 0.00046972860125260585,-0.0008350730688935215 +/- 0.0002556878645911439,0.000574112734864296 +/- 0.0005449011747865588,0.00020876826722338038 +/- 0.0009394572025052116,-0.0008872651356993666 +/- 0.0003341922879662212,-0.0007306889352818313 +/- 0.000346203005256302,-0.00020876826722338038 +/- 0.00034620300525630207,-0.000574112734864296 +/- 0.00036534446764091566,0.00046972860125260585 +/- 0.00036534446764091566,0.00020876826722338038 +/- 0.000346203005256302,0.00010438413361169019 +/- 0.00020876826722338038,0.00020876826722338038 +/- 0.0005811862591680561,-0.0008872651356993666 +/- 0.00033419228796622116,0.0010438413361169019 +/- 0.0007741334537678083,0.0 +/- 0.0,0.0024530271398747194 +/- 0.0007758908532003333,0.00046972860125260585 +/- 0.0004923789734893804,0.0019832985386221136 +/- 0.0008670797351688944,0.0008872651356993666 +/- 0.0004697286012526059,0.0015657620041753528 +/- 0.00109479002940516,0.0013569937369519725 +/- 0.0006683845759324424,0.0024008350730688743 +/- 0.0005322567341954847,-0.0026096033402922547 +/- 0.0007002300555844798,0.0018789144050104234 +/- 0.0008480207102960224,0.0029749478079331704 +/- 0.0009054985163307586,0.0006263048016701411 +/- 0.0006086588616748699,0.007306889352818413 +/- 0.0012569514174104778,0.0009916492693110568 +/- 0.0009174528095640296,0.004853862212943616 +/- 0.0006622430866623167,0.0015657620041753528 +/- 0.0006175448625364894,0.0014613778705636626 +/- 0.0008670797351688944,0.0076200417536534835 +/- 0.0016372011629810252,-0.00015657620041753528 +/- 0.00033419228796622116,0.0018267223382045783 +/- 0.001195870484069886,0.0031837160751565508 +/- 0.0008560135421115132,0.0034446764091857762 +/- 0.000879556343755354,0.014196242171189977 +/- 0.0014350445808838635,-0.00010438413361169019 +/- 0.000897946270046196,-0.00015657620041753528 +/- 0.0007399502546324483,0.008716075156576242 +/- 0.0009916492693110568,-0.00041753653444676075 +/- 0.0003905696645901787
