,accy_pct_95,accz_mean,hrv_min,accz_pct_95,accy_mean,accy_perm_entropy,scl_sum,bvp_pct_5,accz_max,hrv_svd_entropy,hrv_sum,accy_n_below_mean,hrv_lineintegral,accz_lineintegral,accx_sum,accy_energy,accx_kurtosis,bvp_peaks,bvp_n_sign_changes,accz_sum,accy_n_above_mean,accz_skewness,accy_skewness,bvp_min,hrv_entropy,hrv_iqr,bvp_kurtosis,bvp_energy,accz_svd_entropy,accz_entropy,hrv_max,hrv_std,hrv_energy,hrv_mean,hrv_rms,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_ptp,hrv_perm_entropy,hrv_iqr_5_95,hrv_pct_5,accz_kurtosis,accz_min,accz_ptp,accy_iqr_5_95,accy_svd_entropy,accy_peaks,accy_rms,accy_iqr,accz_energy,accz_peaks,accy_entropy,accz_n_below_mean,accz_rms,accx_energy,accx_max,accx_min,accx_n_below_mean,accy_lineintegral,accy_max,accy_ptp,accy_sum,accx_svd_entropy,accx_entropy,accx_iqr_5_95,accx_pct_5,accx_iqr,accx_lineintegral,accy_min,accy_std,scr_svd_entropy,accx_mean,scr_perm_entropy,accx_std,accx_rms,accx_peaks,accx_skewness,accx_n_above_mean,scr_pct_95,scr_pct_5,scr_entropy,accz_n_above_mean,accz_n_sign_changes,accz_pct_5,accz_iqr,accz_iqr_5_95,bvp_std,bvp_max,scl_rms,scl_lineintegral,scl_n_sign_changes,scl_max,scl_energy,scl_peaks,scr_lineintegral,scr_rms,scr_peaks,scr_iqr_5_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scr_max,scr_min,scr_std,scr_mean,scl_perm_entropy,scl_pct_95,scl_iqr_5_95,scl_pct_5,scl_n_below_mean,scl_n_above_mean,scl_iqr,scr_kurtosis,scr_skewness,scr_energy,scr_sum,scr_ptp,bvp_mean,scl_std,bvp_ptp,bvp_sum,bvp_n_above_mean,bvp_lineintegral,bvp_rms,bvp_iqr,bvp_pct_95,scl_ptp,bvp_entropy,bvp_perm_entropy,bvp_n_below_mean,scl_skewness,scl_min,accx_ptp,accx_n_sign_changes,accz_std,accy_kurtosis,accx_perm_entropy,scl_kurtosis,accx_pct_95,bvp_iqr_5_95,accz_perm_entropy,scl_mean,bvp_svd_entropy,accy_pct_5,bvp_skewness,scl_svd_entropy,hrv_pct_95,scl_entropy,accy_n_sign_changes
0,0.043799822852081546 +/- 0.007081625139718202,0.04167404782993804 +/- 0.0028526453348428375,0.0277679362267494 +/- 0.0028636250062581527,0.01691762621789199 +/- 0.002324960982888694,0.01660761736049606 +/- 0.0032195750874536373,0.015589016829052327 +/- 0.003634771395692335,0.015234720992028416 +/- 0.0023617877105355936,0.012931798051372956 +/- 0.0020658819822303967,0.007927369353410152 +/- 0.002726078546769249,0.006465899025686494 +/- 0.0017514366637099267,0.006465899025686494 +/- 0.002378338632789649,0.006244464127546578 +/- 0.0019349913441057004,0.005314437555358764 +/- 0.0016688612649616314,0.004827280779450905 +/- 0.0009590968922811347,0.004384410983170983 +/- 0.0017089266059853543,0.003852967227635129 +/- 0.0014011773267986248,0.002922940655447348 +/- 0.0013606989810219011,0.002435783879539466 +/- 0.00035705304465449595,0.0019486271036315839 +/- 0.001032940991115196,0.0019043401240036006 +/- 0.0006278763010964507,0.001638618246235657 +/- 0.0009508817782809412,0.001328609388839741 +/- 0.0009498498932474437,0.0011514614703277749 +/- 0.0006917847365727921,0.00022143489813997164 +/- 0.00022143489813997164,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00026572187776791045 +/- 0.00040589687289245395,-0.0004428697962798545 +/- 0.00028009545262784206,-0.0008857395925597422 +/- 0.00034304546910605537,-0.001284322409211658 +/- 0.0004623696416700892,-0.001638618246235557 +/- 0.001189169316394806,-0.0018600531443755063 +/- 0.0007357505635888458,-0.003542958370239091 +/- 0.001120381810511399,-0.0039415411868909955 +/- 0.0006402494373251154,-0.004074402125774967 +/- 0.0038699826882114285,-0.004162976085030945 +/- 0.0011062883965276332,-0.00420726306465895 +/- 0.0012087992970731913,-0.006864481842338277 +/- 0.0012873730605623035,-0.008547387068201896 +/- 0.0007154780523208204,-0.010983170947741306 +/- 0.0025732221516977676,-0.013728963684676642 +/- 0.002086664125666908,-0.014924712134632367 +/- 0.001760929614886704,-0.015279007971656277 +/- 0.0029259586641556946
