,accy_mean,accy_pct_95,accy_sum,accy_energy,accy_rms,scl_entropy,bvp_svd_entropy,accy_iqr_5_95,accy_svd_entropy,accx_std,scl_rms,accy_n_sign_changes,accz_pct_95,accx_iqr_5_95,bvp_peaks,bvp_iqr,accx_svd_entropy,hrv_ptp,accz_peaks,accx_ptp,accz_skewness,scl_lineintegral,hrv_iqr_5_95,accx_iqr,accz_energy,accx_n_sign_changes,accz_entropy,scl_svd_entropy,bvp_lineintegral,hrv_max,hrv_iqr,accx_n_below_mean,accx_entropy,accx_n_above_mean,scl_max,bvp_n_sign_changes,hrv_kurtosis,bvp_min,accx_kurtosis,accx_energy,accz_min,hrv_pct_95,scl_min,hrv_svd_entropy,accz_n_sign_changes,hrv_min,scl_sum,scr_rms,scr_energy,hrv_entropy,accx_pct_95,accz_iqr,accy_ptp,scl_ptp,accx_min,hrv_std,scl_mean,accx_perm_entropy,scr_svd_entropy,accy_skewness,bvp_kurtosis,scr_pct_95,bvp_iqr_5_95,scr_mean,accy_kurtosis,accy_n_below_mean,accz_sum,scl_kurtosis,scr_n_below_mean,scl_pct_95,hrv_skewness,scr_max,scl_iqr_5_95,accz_ptp,bvp_mean,bvp_sum,bvp_entropy,bvp_pct_5,scl_iqr,scl_n_below_mean,scl_n_sign_changes,scl_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_perm_entropy,hrv_peaks,accx_max,scr_perm_entropy,accz_n_below_mean,scl_std,scl_energy,bvp_energy,bvp_max,scr_n_above_mean,accz_n_above_mean,accy_entropy,accz_kurtosis,scr_kurtosis,scr_skewness,scr_peaks,scr_lineintegral,scr_sum,scr_min,scl_skewness,scl_peaks,accx_peaks,accx_skewness,scl_perm_entropy,scr_std,scr_pct_5,scr_n_sign_changes,scr_entropy,bvp_std,scr_iqr_5_95,bvp_ptp,accy_lineintegral,accx_sum,scr_ptp,scr_iqr,accz_lineintegral,accy_iqr,accx_mean,accz_max,hrv_lineintegral,accy_n_above_mean,accz_iqr_5_95,accx_lineintegral,scl_pct_5,accy_peaks,bvp_n_above_mean,bvp_perm_entropy,accy_pct_5,bvp_rms,hrv_rms,hrv_mean,accx_rms,accz_mean,hrv_pct_5,accz_std,hrv_sum,accz_perm_entropy,bvp_n_below_mean,bvp_pct_95,accx_pct_5,hrv_energy,bvp_skewness,accy_min,accz_rms,accy_std,accz_svd_entropy,accz_pct_5,accy_perm_entropy,accy_max
0,0.007645115620575726 +/- 0.0013644957333460255,0.006087777253421389 +/- 0.0015284695366400986,0.005946201038225541 +/- 0.0013381261801564887,0.0006606890042472946 +/- 0.00070630625517206,-0.00018876828692779846 +/- 0.0006740376053367568,-9.438414346389923e-05 +/- 0.0006606890042472946,-0.0007078810759792442 +/- 0.0010605099128949745,0.0010382255781028916 +/- 0.00028315243039169765,0.0003775365738555969 +/- 0.000550349400174174,0.0004247286455875465 +/- 0.00044520911430187446,-0.0022180273714016317 +/- 0.0007015605826955492,0.002265219443133515 +/- 0.001208706793286012,-0.0002831524303916977 +/- 0.0009485489024182174,0.0003303445021236473 +/- 0.00042472864558754656,-0.003775365738555969 +/- 0.0007310964315634667,0.00047192071731949614 +/- 0.000558384122991948,-0.003067484662576725 +/- 0.0007078810759792442,-0.0019820670127418836 +/- 0.0006260735800576575,-0.0007078810759792442 +/- 0.000901603264489997,0.0021236432279376884 +/- 0.000316574041175007,-0.0005663048607833954 +/- 0.00035315312758602994,-0.0003775365738555969 +/- 0.0002831524303916977,-0.0015573383671543372 +/- 0.0007624112515999863,-0.0016517225106182365 +/- 0.0006418815719082402,0.0002831524303916977 +/- 0.0005663048607833954,-4.7192071731949615e-05 +/- 0.0002541370838666621,0.00023596035865974807 +/- 0.0005276234019584279,0.00023596035865974807 +/- 0.00038047464597917174,-0.00023596035865974807 +/- 0.00023596035865974807,-0.00023596035865974807 +/- 0.00048357483558092136,-0.0009910335063709418 +/- 0.0006134969325153449,0.0007550731477111938 +/- 0.00043252248182688976,0.0 +/- 0.0002984688683500159,0.0003303445021236473 +/- 0.0005191127890514458,-0.0007078810759792442 +/- 0.0005276234019584279,0.0007078810759792442 +/- 0.0004350894033644644,0.0 +/- 0.00021104936078337116,0.001462954223690427 +/- 0.0005359989000283291,-0.0003775365738555969 +/- 0.0002831524303916977,-0.0007550731477111938 +/- 0.0007667804062893876,-0.0015101462954223877 +/- 0.0006606890042472947,-0.001840490797546035 +/- 0.0007446783311967766,-0.0009910335063709418 +/- 0.0009774570635775477,-0.00018876828692779846 +/- 0.0004812665892961631,0.0011798017932987293 +/- 0.0006061931372659193,-0.0016517225106182365 +/- 0.000738672762741799,-0.001698914582350186 +/- 0.0009717442322781621,0.000849457291175093 +/- 0.0006260735800576575,0.00018876828692779846 +/- 0.0004812665892961631,-0.0015101462954223877 +/- 0.0006260735800576575,0.0003303445021236473 +/- 0.0005988002614652985,0.0007078810759792442 +/- 0.0003165740411750567,-0.0037281736668240196 +/- 0.001125706507019982,0.0 +/- 0.00047192071731949614,0.0023124115148654536 +/- 0.0004926996936720078,-0.0002831524303916977 +/- 0.0003775365738555969,-0.001462954223690438 +/- 0.0008816206556049852,-0.001698914582350186 +/- 0.001304414814637605,-0.00047192071731949614 +/- 0.0,-0.0007078810759792442 +/- 0.0003165740411750567,-0.0006134969325153449 +/- 0.0007015605826955493,-0.0003303445021236473 +/- 0.00047427445120910877,0.0007550731477111938 +/- 0.0006043533966430324,-0.0005663048607833954 +/- 0.0008904182286037489,0.00047192071731949614 +/- 0.00036554821578173335,0.00018876828692779846 +/- 0.00031303679002882875,0.0011326097215667685 +/- 0.0009943986552951886,0.0 +/- 0.0,0.0 +/- 0.0,-0.003397829164700372 +/- 0.0012802888122936012,-4.7192071731949615e-05 +/- 0.00014157621519584885,-0.00023596035865974807 +/- 0.00023596035865974807,-0.0022652194431335817 +/- 0.0006606890042472946,-0.0014157621519584884 +/- 0.0010552468039168557,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-9.438414346389923e-05 +/- 0.0006935789738885913,-0.0003775365738555969 +/- 0.0004114109432317817,0.0 +/- 0.0,4.7192071731949615e-05 +/- 0.00014157621519584885,0.0002831524303916977 +/- 0.00023119299129619708,-0.0004247286455875465 +/- 0.0004452091143018744,0.0 +/- 0.0,0.0003775365738555969 +/- 0.00018876828692779846,-9.438414346389923e-05 +/- 0.0001887682869277985,0.0 +/- 0.0,0.0019348749410098899 +/- 0.0005760526482176954,0.0 +/- 0.0,0.00047192071731949614 +/- 0.0002984688683500159,-0.0007550731477111938 +/- 0.0009717442322781621,0.0004247286455875465 +/- 0.0007446783311967765,0.00018876828692779846 +/- 0.0005663048607833954,-0.0007078810759792442 +/- 0.0006061931372659408,0.0 +/- 0.00047192071731949614,0.0003775365738555969 +/- 0.0002831524303916977,0.0005191127890514458 +/- 0.00039200678918915416,-0.0003775365738555969 +/- 0.0004623859825923943,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007550731477111938 +/- 0.0007667804062893876,-0.00018876828692779846 +/- 0.00070630625517206,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005663048607833954 +/- 0.0005082741677333243,0.0 +/- 0.0,4.7192071731949615e-05 +/- 0.0002541370838666621,-4.7192071731949615e-05 +/- 0.00039200678918915416,-4.7192071731949615e-05 +/- 0.00039200678918915416,0.0 +/- 0.0,0.0 +/- 0.0,-0.0024067956583294302 +/- 0.0006134969325153449,-0.0003775365738555969 +/- 0.0002831524303916977,-0.0015101462954223877 +/- 0.0010719978000566953,-0.004860783388390788 +/- 0.0017789595870666014,0.0025011798017932517 +/- 0.001077179066589246,-0.0021236432279377326 +/- 0.0007078810759792442,0.0004247286455875465 +/- 0.00044520911430187446,-0.0009438414346389923 +/- 0.0010761448089656933,-0.0005663048607833954 +/- 0.0006260735800576575,-0.0011798017932987404 +/- 0.0007078810759792442,4.7192071731949615e-05 +/- 0.0009999820717516447,-0.0026427560169891783 +/- 0.0006401444061468005,0.0002831524303916977 +/- 0.0005663048607833954,0.0 +/- 0.00047192071731949614,-0.0006134969325153449 +/- 0.0010976595893924636,-0.001462954223690438 +/- 0.0007446783311967766,-9.438414346389923e-05 +/- 0.0004114109432317817,0.0007078810759792442 +/- 0.0003165740411750567,0.0004247286455875465 +/- 0.0006134969325153449,-0.0009438414346389923 +/- 0.0008701788067289288,0.0 +/- 0.00021104936078337116,-0.0018876828692779846 +/- 0.0006331480823501134,0.0007550731477111938 +/- 0.00031303679002882875,0.0006606890042472946 +/- 0.0009717442322781621,0.0005663048607833842 +/- 0.0008119231021276521,-4.7192071731949615e-05 +/- 0.0004926996936720471,0.000849457291175093 +/- 0.000550349400174174,-9.438414346389923e-05 +/- 0.0002831524303916977,-0.0024539877300613798 +/- 0.001576526011183603,0.0006606890042472946 +/- 0.0007667804062893876,0.0002831524303916977 +/- 0.000737163725899646,-0.0010382255781028916 +/- 0.0009853993873440942,-0.0011798017932987404 +/- 0.0006061931372659409,0.0009438414346389923 +/- 0.0004220987215667423,-0.0010382255781028916 +/- 0.0008904182286037489,-4.7192071731949615e-05 +/- 0.0007740075255713509,0.0003775365738555969 +/- 0.0005503494001741739,-0.00018876828692779846 +/- 0.0004325224818268897,-0.004388862671071303 +/- 0.0010976595893924363,-0.004483246814535191 +/- 0.002586969339059126,-0.00684285040113265 +/- 0.0015108834916075357
