,accy_pct_95,accz_mean,hrv_min,accz_pct_95,accy_mean,accy_perm_entropy,scl_sum,bvp_pct_5,accz_max,hrv_svd_entropy,hrv_sum,accy_n_below_mean,hrv_lineintegral,accz_lineintegral,accx_sum,accy_energy,accx_kurtosis,bvp_peaks,bvp_n_sign_changes,accz_sum,accy_n_above_mean,accz_skewness,accy_skewness,bvp_min,hrv_entropy,hrv_iqr,bvp_kurtosis,bvp_energy,accz_svd_entropy,accz_entropy,hrv_max,hrv_std,hrv_energy,hrv_mean,hrv_rms,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_ptp,hrv_perm_entropy,hrv_iqr_5_95,hrv_pct_5,accz_kurtosis,accz_min,accz_ptp,accy_iqr_5_95,accy_svd_entropy,accy_peaks,accy_rms,accy_iqr,accz_energy,accz_peaks,accy_entropy,accz_n_below_mean,accz_rms,accx_energy,accx_max,accx_min,accx_n_below_mean,accy_lineintegral,accy_max,accy_ptp,accy_sum,accx_svd_entropy,accx_entropy,accx_iqr_5_95,accx_pct_5,accx_iqr,accx_lineintegral,accy_min,accy_std,scr_svd_entropy,accx_mean,scr_perm_entropy,accx_std,accx_rms,accx_peaks,accx_skewness,accx_n_above_mean,scr_pct_95,scr_pct_5,scr_entropy,accz_n_above_mean,accz_n_sign_changes,accz_pct_5,accz_iqr,accz_iqr_5_95,bvp_std,bvp_max,scl_rms,scl_lineintegral,scl_n_sign_changes,scl_max,scl_energy,scl_peaks,scr_lineintegral,scr_rms,scr_peaks,scr_iqr_5_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scr_max,scr_min,scr_std,scr_mean,scl_perm_entropy,scl_pct_95,scl_iqr_5_95,scl_pct_5,scl_n_below_mean,scl_n_above_mean,scl_iqr,scr_kurtosis,scr_skewness,scr_energy,scr_sum,scr_ptp,bvp_mean,scl_std,bvp_ptp,bvp_sum,bvp_n_above_mean,bvp_lineintegral,bvp_rms,bvp_iqr,bvp_pct_95,scl_ptp,bvp_entropy,bvp_perm_entropy,bvp_n_below_mean,scl_skewness,scl_min,accx_ptp,accx_n_sign_changes,accz_std,accy_kurtosis,accx_perm_entropy,scl_kurtosis,accx_pct_95,bvp_iqr_5_95,accz_perm_entropy,scl_mean,bvp_svd_entropy,accy_pct_5,bvp_skewness,scl_svd_entropy,hrv_pct_95,scl_entropy,accy_n_sign_changes
0,0.1320434167059934 +/- 0.0044859781550981295,0.0014157621519584884 +/- 0.0010339264889196278,0.0 +/- 0.0,0.0 +/- 0.0,0.026616328456819292 +/- 0.0034883848254037447,0.08702218027371403 +/- 0.005648084681595913,0.0 +/- 0.0,0.0 +/- 0.0,0.005521472392638093 +/- 0.0015079325444710236,0.0007550731477111938 +/- 0.0005255086703945342,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0050023596035866594 +/- 0.001691030945461929,-0.00023596035865974807 +/- 0.00023596035865974807,0.030816422840962754 +/- 0.0048497747113042675,0.0009438414346389923 +/- 0.000558384122991948,0.03761208117036341 +/- 0.0032080197072878324,0.0 +/- 0.0,-0.0003303445021236473 +/- 0.00021626124091344486,0.007220386974988247 +/- 0.0009910335063708952,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00018876828692779846 +/- 0.00031303679002882875,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.007314771118452123 +/- 0.0014659957118460375,0.0 +/- 0.0,0.0 +/- 0.0,0.046436998584237874 +/- 0.0015393587947428054,-0.004860783388390711 +/- 0.0022735610137698844,0.0 +/- 0.0,0.03001415762151962 +/- 0.0041421629556378705,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.008541764983482802 +/- 0.0019623051332035503,0.005427088249174194 +/- 0.0012351347171592557,0.0 +/- 0.0,0.02675790467201513 +/- 0.002703162527913098,-0.03232656913638504 +/- 0.0032576205484515985,0.035865974516281277 +/- 0.003370188026683729,0.0 +/- 0.0,0.014063237376120863 +/- 0.002231541371880497,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0002831524303916977 +/- 0.00031303679002882875,0.0 +/- 0.0,0.0024539877300613798 +/- 0.0013480752106735136,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00018876828692779846 +/- 0.00023119299129619714,0.005285512033978357 +/- 0.001428291264787328,0.0 +/- 0.0,0.0 +/- 0.0,0.0017932987258140853 +/- 0.0007249783622339502,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008966493629070426 +/- 0.0005359989000283477,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0026427560169891783 +/- 0.001197600522930597,0.0 +/- 0.0,0.0 +/- 0.0,0.010004719207173229 +/- 0.0020440215033230382,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.007975460122699419 +/- 0.0008559866515911417,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0018876828692779846 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0009910335063709418 +/- 0.0007446783311967765,0.009768758848513493 +/- 0.004252788633659573,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008966493629069983 +/- 0.0014841137511577304,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.09084473808400192 +/- 0.003398156871617697,0.004577630957999112 +/- 0.000368581862949823,0.0 +/- 0.0,0.0 +/- 0.0,0.04407739499764043 +/- 0.003181179716159074,0.0 +/- 0.0,0.0 +/- 0.0,0.004766399244926911 +/- 0.0015715739316042397,0.001085417649834841 +/- 0.0007015605826955493,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004294478527607404 +/- 0.0017588150215747272
