,bvp_rms,hrv_mean,hrv_sum,accz_energy,bvp_std,accz_perm_entropy,hrv_rms,accz_rms,accz_lineintegral,accy_energy,hrv_n_below_mean,accz_peaks,accz_svd_entropy,accy_rms,hrv_entropy,hrv_n_above_mean,scr_rms,hrv_lineintegral,hrv_iqr_5_95,accx_energy,bvp_lineintegral,hrv_min,accy_pct_5,accx_rms,hrv_std,bvp_pct_95,accy_pct_95,hrv_energy,hrv_pct_95,accx_std,hrv_max,scl_entropy,hrv_svd_entropy,accx_max,accz_pct_95,bvp_iqr,accx_min,accx_peaks,accy_perm_entropy,accx_svd_entropy,bvp_pct_5,accy_sum,accy_mean,accz_pct_5,accy_lineintegral,accx_iqr_5_95,scr_svd_entropy,accx_n_below_mean,bvp_n_below_mean,bvp_n_above_mean,scl_perm_entropy,accx_ptp,accz_iqr_5_95,bvp_min,scr_perm_entropy,accx_lineintegral,bvp_skewness,bvp_svd_entropy,accz_iqr,accy_skewness,accx_n_above_mean,accy_entropy,accy_ptp,accz_max,scl_max,accy_n_above_mean,scl_n_above_mean,scl_n_below_mean,accy_max,accz_n_above_mean,scr_iqr_5_95,scl_min,accy_peaks,bvp_energy,scr_pct_95,hrv_pct_5,accy_n_sign_changes,accz_n_below_mean,scl_pct_5,scl_mean,scl_sum,bvp_ptp,scl_std,accy_n_below_mean,bvp_peaks,accy_iqr_5_95,hrv_peaks,hrv_iqr,bvp_kurtosis,scr_n_sign_changes,bvp_max,scl_skewness,scr_skewness,scr_kurtosis,accx_kurtosis,hrv_kurtosis,scl_pct_95,scl_lineintegral,accy_iqr,hrv_ptp,accz_skewness,scl_iqr_5_95,hrv_skewness,scl_iqr,accx_perm_entropy,bvp_perm_entropy,accz_kurtosis,accy_kurtosis,accy_min,scr_max,scr_ptp,scl_ptp,scr_n_above_mean,scr_n_below_mean,accx_n_sign_changes,hrv_perm_entropy,scr_entropy,bvp_mean,bvp_sum,accy_svd_entropy,scr_iqr,scr_min,scl_energy,scr_pct_5,accx_pct_95,hrv_n_sign_changes,scr_peaks,scl_peaks,scr_energy,bvp_entropy,accx_skewness,scr_std,bvp_iqr_5_95,accz_entropy,scr_lineintegral,accx_iqr,accz_ptp,scl_kurtosis,scr_sum,scr_mean,accy_std,bvp_n_sign_changes,accz_sum,accz_mean,accx_entropy,accz_n_sign_changes,scl_rms,accz_min,accx_sum,accx_mean,accz_std,accx_pct_5,scl_svd_entropy,scl_n_sign_changes
0,0.4247244094488189 +/- 0.007875590393732278,0.2725984251968504 +/- 0.00889930225452442,0.2725984251968504 +/- 0.00889930225452442,0.21690288713910766 +/- 0.008202425190393537,0.27391076115485563 +/- 0.008505880987098823,0.20614173228346458 +/- 0.008193181503258398,0.3626771653543307 +/- 0.011630465906494934,0.09312335958005251 +/- 0.0073797634732976234,0.014960629921259882 +/- 0.0043872080017641904,0.06619422572178482 +/- 0.006274887415863136,-0.003359580052493405 +/- 0.0024755540414806623,0.09018372703412075 +/- 0.004763906059648679,0.04787401574803154 +/- 0.0032085473574669054,0.10551181102362209 +/- 0.004139998772310839,0.001784776902887164 +/- 0.0029620443001923107,0.0028871391076116027 +/- 0.0016806100360716202,0.0530183727034121 +/- 0.004879349097584138,0.0698687664041995 +/- 0.0041296691685495015,0.0023097112860892776 +/- 0.004060699129829654,0.25753280839895015 +/- 0.0071522189313390425,-0.013543307086614154 +/- 0.0030859713294906018,0.11354330708661423 +/- 0.008399114171626407,0.031811023622047276 +/- 0.003661017485388493,-0.00047244094488186895 +/- 0.0014173228346456603,0.11737532808398951 +/- 0.007327301810567676,-0.0012598425196849838 +/- 0.0005353301326606434,0.03811023622047247 +/- 0.004411947798309858,0.030446194225721823 +/- 0.002969477296321454,0.07364829396325463 +/- 0.0069165956711803684,0.0 +/- 0.0,0.06902887139107616 +/- 0.004181391510976933,0.011706036745406856 +/- 0.0025614431283476654,-0.0020997375328083547 +/- 0.001643304550393533,0.004776902887139145 +/- 0.0028117085020140987,0.010551181102362228 +/- 0.0013977456121463806,0.05228346456692915 +/- 0.002453190854708223,-0.0016797900262466969 +/- 0.0021871566043044363,-0.006299212598425164 +/- 0.001427975906428927,0.05427821522309715 +/- 0.005722507118073143,0.011758530183727056 +/- 0.0027497744574716708,0.00545931758530187 +/- 0.0011061053808769572,-5.249343832021136e-05 +/- 0.000282685816647488,-5.249343832021136e-05 +/- 0.000282685816647488,0.00020997375328084543 +/- 0.0006722440144286632,0.006981627296587967 +/- 0.004166868162197628,-0.0015223097112860185 +/- 0.0004360432473972858,0.006351706036745441 +/- 0.003028739472283812,0.0032020997375328485 +/- 0.0011368193085410734,0.0022047244094488662 +/- 0.0010706602653213328,0.0022047244094488662 +/- 0.0010706602653213328,-0.00047244094488185784 +/- 0.0007588888343727248,5.249343832021136e-05 +/- 0.0001574803149606341,0.0023097112860892776 +/- 0.0012243468545606912,0.013438320209973787 +/- 0.0020759810953580307,-0.0029396325459317254 +/- 0.0008846351467901922,0.001889763779527609 +/- 0.0005845421903233772,-0.01128608923884512 +/- 0.001393797170325657,-0.009343832020997334 +/- 0.002273638617082186,0.002939632545931803 +/- 0.0005845421903233354,-0.001102362204724383 +/- 0.0018402675215703852,-0.0050393700787401356 +/- 0.0016128390021771363,-0.0013123359580052064 +/- 0.0019815838412784214,-0.00047244094488185784 +/- 0.001008366021642952,-0.0022047244094487773 +/- 0.0013444880288573085,0.015118110236220516 +/- 0.002097111218418705,0.0003674540682414906 +/- 0.000879950373450935,-0.0025721784776902455 +/- 0.000980658356549601,-0.0025721784776902455 +/- 0.000980658356549601,-0.0027296587926508797 +/- 0.0014046286782425203,3.3306690738754695e-17 +/- 0.0014660619468523852,-0.007611548556430403 +/- 0.00295319331843259,0.03863517060367457 +/- 0.005395344948043918,0.0372178477690289 +/- 0.006087654785362619,0.005091863517060402 +/- 0.0013290277061598261,-0.007296587926509146 +/- 0.003517060367454088,0.0761679790026247 +/- 0.0033154084356195658,0.008083989501312361 +/- 0.0028385314088390005,-0.0005774278215223028 +/- 0.0010083660216429614,0.08692913385826775 +/- 0.0036610174853885075,0.02939632545931763 +/- 0.004935499957393453,0.02939632545931763 +/- 0.004935499957393453,0.0004199475065617131 +/- 0.0010960951715391592,0.029973753280839944 +/- 0.0023411131885540917,0.0002624671916010568 +/- 0.000423215629831956,-0.024094488188976325 +/- 0.002670982516159285,-5.249343832018916e-05 +/- 0.0007588888343727447,-0.002204724409448766 +/- 0.0006964041554552206,-0.0020472440944881544 +/- 0.0014744957380775031,0.0017847769028871863 +/- 0.0007856498449919244,0.0 +/- 0.0,5.2493438320233564e-05 +/- 0.003188301236548082,0.0028346456692913804 +/- 0.0009152543713471039,0.00041994750656169086 +/- 0.00020997375328084543,-0.0003149606299212238 +/- 0.0014884458665362485,-0.00782152230971126 +/- 0.0008923884514435728,-0.0015223097112860517 +/- 0.000922750437335786,0.005091863517060402 +/- 0.0034023685927766683,-0.0015223097112860406 +/- 0.0006407640743167121,0.0011548556430446499 +/- 0.0006964041554552206,-0.0008398950131233152 +/- 0.004246456360347864,0.0007349081364829591 +/- 0.0008846351467901922,0.026246719160105025 +/- 0.00510564468904476,-0.0018372703412073087 +/- 0.0015438783380422932,0.025826771653543336 +/- 0.005269253581660716,5.249343832021136e-05 +/- 0.0001574803149606341,-0.0071391076115485345 +/- 0.001332134124981592,-0.006719160104986843 +/- 0.0011690843806467309,-0.0019947506561679316 +/- 0.0011690843806467358,0.00041994750656169086 +/- 0.0006556428344775394,0.06125984251968508 +/- 0.0022277265274459833,0.06120734908136486 +/- 0.002102360566351807,0.030498687664042047 +/- 0.0047734405265340745,-0.0008398950131233262 +/- 0.0009152543713470963,-0.0008398950131233262 +/- 0.0009152543713470963,0.0 +/- 0.0,-0.0034645669291338164 +/- 0.0011784747674878481,5.249343832021136e-05 +/- 0.0003674540682414795,-0.00036745406824146843 +/- 0.0003361220072143091,-0.00031496062992125706 +/- 0.0003482020777275868,0.0014173228346457067 +/- 0.0011749621672230515,0.0719685039370079 +/- 0.002650268884275967,0.0026246719160105568 +/- 0.0008464312596638914,-0.0009448818897637379 +/- 0.0010706602653213033,0.0030446194225722256 +/- 0.0014433309275451419,0.00036745406824147955 +/- 0.00040998685962765675,0.0 +/- 0.0,0.012860892388451495 +/- 0.001561624648886455,0.004829396325459356 +/- 0.0018153928048074025,0.0650918635170604 +/- 0.0022760612481552557,0.0 +/- 0.0,0.0028871391076115915 +/- 0.0009167584880090632,0.02514435695538062 +/- 0.002399243019848065,0.002047244094488243 +/- 0.0010353324369195035,-0.002782152230971091 +/- 0.0010770753033429782,0.009133858267716576 +/- 0.0015250224720560722,0.00010498687664042272 +/- 0.00020997375328084543,0.0001574803149606674 +/- 0.0017098685013020867,0.000997375328084016 +/- 0.00036745406824147955,0.08745406824146984 +/- 0.0026267708143195385,0.08745406824146984 +/- 0.0026267708143195385,-0.0025721784776902346 +/- 0.002467191601049858,0.018582677165354368 +/- 0.002241906194652234,-0.006351706036745364 +/- 0.001599973821955708,-0.006351706036745364 +/- 0.001599973821955708,0.0024671916010498896 +/- 0.0019365739365560914,0.00010498687664043383 +/- 0.0007714928323726582,0.06981627296587928 +/- 0.0025716427745755173,-0.0020997375328083434 +/- 0.0018335169760181646,-0.005931758530183684 +/- 0.0021776869829597417,-0.005931758530183684 +/- 0.0021776869829597417,-0.00572178477690286 +/- 0.0015651497654462527,-0.0018372703412072866 +/- 0.0007139879532144779,0.0008398950131233929 +/- 0.001595662378327621,-0.0062467191601049635 +/- 0.0017163026482175158
