,bvp_rms,hrv_mean,hrv_sum,accz_energy,bvp_std,accz_perm_entropy,hrv_rms,accz_rms,accz_lineintegral,accy_energy,hrv_n_below_mean,accz_peaks,accz_svd_entropy,accy_rms,hrv_entropy,hrv_n_above_mean,scr_rms,hrv_lineintegral,hrv_iqr_5_95,accx_energy,bvp_lineintegral,hrv_min,accy_pct_5,accx_rms,hrv_std,bvp_pct_95,accy_pct_95,hrv_energy,hrv_pct_95,accx_std,hrv_max,scl_entropy,hrv_svd_entropy,accx_max,accz_pct_95,bvp_iqr,accx_min,accx_peaks,accy_perm_entropy,accx_svd_entropy,bvp_pct_5,accy_sum,accy_mean,accz_pct_5,accy_lineintegral,accx_iqr_5_95,scr_svd_entropy,accx_n_below_mean,bvp_n_below_mean,bvp_n_above_mean,scl_perm_entropy,accx_ptp,accz_iqr_5_95,bvp_min,scr_perm_entropy,accx_lineintegral,bvp_skewness,bvp_svd_entropy,accz_iqr,accy_skewness,accx_n_above_mean,accy_entropy,accy_ptp,accz_max,scl_max,accy_n_above_mean,scl_n_above_mean,scl_n_below_mean,accy_max,accz_n_above_mean,scr_iqr_5_95,scl_min,accy_peaks,bvp_energy,scr_pct_95,hrv_pct_5,accy_n_sign_changes,accz_n_below_mean,scl_pct_5,scl_mean,scl_sum,bvp_ptp,scl_std,accy_n_below_mean,bvp_peaks,hrv_peaks,accy_iqr_5_95,hrv_iqr,bvp_kurtosis,scr_n_sign_changes,bvp_max,scl_skewness,scr_skewness,scr_kurtosis,accx_kurtosis,hrv_kurtosis,scl_pct_95,scl_lineintegral,accy_iqr,hrv_ptp,accz_skewness,scl_iqr_5_95,hrv_skewness,scl_iqr,accx_perm_entropy,bvp_perm_entropy,accz_kurtosis,accy_kurtosis,accy_min,scr_max,scr_ptp,scl_ptp,scr_n_above_mean,scr_n_below_mean,accx_n_sign_changes,hrv_perm_entropy,scr_entropy,bvp_mean,bvp_sum,accy_svd_entropy,scr_iqr,scr_min,scl_energy,scr_pct_5,accx_pct_95,hrv_n_sign_changes,scr_peaks,scl_peaks,scr_energy,bvp_entropy,accx_skewness,scr_std,bvp_iqr_5_95,accz_entropy,scr_lineintegral,accx_iqr,accz_ptp,scl_kurtosis,scr_sum,scr_mean,accy_std,bvp_n_sign_changes,accz_sum,accz_mean,accx_entropy,accz_n_sign_changes,scl_rms,accz_min,accx_sum,accx_mean,accz_std,accx_pct_5,scl_svd_entropy,scl_n_sign_changes
0,0.469186046511628 +/- 0.007648903438707698,0.3656976744186046 +/- 0.005389896893478037,0.3656976744186046 +/- 0.005389896893478037,0.3090116279069767 +/- 0.0052397309436417565,0.3015988372093023 +/- 0.007370872511639117,0.2641472868217054 +/- 0.008349092724239556,0.3989825581395349 +/- 0.005409242461025693,0.05562015503875969 +/- 0.004460522979257312,0.04268410852713185 +/- 0.002820499918183685,0.12078488372093021 +/- 0.0045245297721725015,0.004941860465116288 +/- 0.002449462143365225,0.014534883720930258 +/- 0.004921870193488495,-0.0022771317829457403 +/- 0.0022522556781336203,0.1420058139534884 +/- 0.005709864418669386,0.06468023255813954 +/- 0.004807266151784753,0.0021802325581395388 +/- 0.0016678211703545092,0.03410852713178301 +/- 0.003943215106468187,0.10179263565891479 +/- 0.004384355312942309,0.08091085271317833 +/- 0.0069841422877102415,0.15431201550387602 +/- 0.004356425777648065,-0.0007751937984496138 +/- 0.0008447478572753259,0.1932170542635659 +/- 0.007558139534883735,-0.007170542635658928 +/- 0.001770897953730339,0.003439922480620161 +/- 0.0027616279069767494,0.1393410852713179 +/- 0.0050777412816178005,-0.000678294573643412 +/- 0.0005395120506618248,0.07853682170542639 +/- 0.0029106081968751194,0.06177325581395349 +/- 0.004420612303995807,0.16128875968992254 +/- 0.005919781348941683,-9.689922480620173e-05 +/- 0.00019379844961240345,0.17306201550387595 +/- 0.00349912210954798,-0.00043604651162790773 +/- 0.0011352107087073645,0.022286821705426396 +/- 0.0030795055391609942,0.020155038759689957 +/- 0.0024244178300769042,0.001065891472868219 +/- 0.0009641351134754086,-0.0004844961240310086 +/- 0.0013000395218022058,-0.002713178294573648 +/- 0.0008447478572753259,0.010755813953488392 +/- 0.001498025662184141,0.053875968992248044 +/- 0.0032050068621203983,-0.0065891472868217175 +/- 0.0022117659322700286,0.005232558139534893 +/- 0.0014339775762547255,0.0 +/- 0.00021667325363370095,0.0 +/- 0.00021667325363370095,-0.0001453488372093026 +/- 0.0005329457364341095,0.023546511627907017 +/- 0.0018664108802575832,-0.001017441860465118 +/- 0.0004570727292663091,-0.0006298449612403112 +/- 0.0008121634987519496,-0.0011143410852713198 +/- 0.0007521402469118242,-0.0007751937984496138 +/- 0.0006204577749450446,-0.0007751937984496138 +/- 0.0006204577749450446,-0.0002906976744186052 +/- 0.0004940910381388366,0.00019379844961240345 +/- 0.0003213783711584696,-0.0002906976744186052 +/- 0.0005813953488372104,0.000339147286821706 +/- 0.001040257294262787,-0.00019379844961240345 +/- 0.0004440480324569621,0.0016957364341085301 +/- 0.000873437808978681,0.002422480620155043 +/- 0.0019620597607864945,0.0018895348837209337 +/- 0.0009798327721006164,0.0 +/- 0.0,-9.689922480620173e-05 +/- 0.0002906976744186052,0.0009689922480620172 +/- 0.0008107170799748809,-0.0006298449612403112 +/- 0.0006147566637814702,0.0 +/- 0.0,-0.0007267441860465129 +/- 0.0003250098804505514,-0.0013081395348837233 +/- 0.0004360465116279078,-4.844961240310086e-05 +/- 0.0001453488372093026,-0.001017441860465118 +/- 0.00026090914763248613,-0.001017441860465118 +/- 0.00026090914763248613,-0.0013081395348837233 +/- 0.0007827274428974584,4.844961240310086e-05 +/- 0.0005914028883591921,-0.0001453488372093026 +/- 0.0009205426356589163,-0.0009689922480620172 +/- 0.0005732635448739948,-0.007412790697674432 +/- 0.00232406685178517,0.0003875968992248069 +/- 0.0006427567423169391,-0.0002422480620155043 +/- 0.000873437808978681,0.10775193798449618 +/- 0.004269067979052429,0.006443798449612415 +/- 0.0016650039028526756,-4.844961240310086e-05 +/- 0.0004570727292663091,-0.0002906976744186052 +/- 0.0004440480324569621,-0.0006298449612403112 +/- 0.0003102288874725223,-0.0006298449612403112 +/- 0.0003102288874725223,0.0 +/- 0.0,-0.0003875968992248069 +/- 0.000642756742316939,9.689922480620173e-05 +/- 0.00036256370026879346,0.0003875968992248069 +/- 0.0005218182952649723,-9.689922480620173e-05 +/- 0.0005650147184927626,-0.0023255813953488415 +/- 0.0004747073144928648,0.01913759689922484 +/- 0.0025568362019299973,-0.0002422480620155043 +/- 0.0004466833554889973,4.844961240310086e-05 +/- 0.0001453488372093026,0.0008236434108527147 +/- 0.0005753072716588149,0.0008236434108527147 +/- 0.0007827274428974584,0.0 +/- 0.0,0.0002422480620155043 +/- 0.00044668335548899725,-0.00019379844961240345 +/- 0.0006204577749450446,0.00019379844961240345 +/- 0.00038759689922480696,-9.689922480620173e-05 +/- 0.00019379844961240345,-0.000339147286821706 +/- 0.0007202552687654328,-0.00019379844961240345 +/- 0.0003213783711584695,0.06027131782945736 +/- 0.004252540359979017,-0.00019379844961240345 +/- 0.00044404803245696203,-9.689922480620173e-05 +/- 0.0005218182952649723,-0.0001453488372093026 +/- 0.0009941029325912416,-0.0001453488372093026 +/- 0.0004360465116279078,-0.010949612403100795 +/- 0.0018789456811691232,-9.689922480620173e-05 +/- 0.00019379844961240348,-0.000678294573643412 +/- 0.0004440480324569621,-0.00019379844961240345 +/- 0.00032137837115846956,0.002761627906976749 +/- 0.0006147566637814702,0.0002906976744186052 +/- 0.0003213783711584695,0.0002906976744186052 +/- 0.0003213783711584695,0.0 +/- 0.0005307389123112085,-4.844961240310086e-05 +/- 0.00033914728682170607,-4.844961240310086e-05 +/- 0.00033914728682170607,-0.00019379844961240345 +/- 0.0003213783711584695,0.0 +/- 0.0,-0.000339147286821706 +/- 0.00031022888747252224,0.0 +/- 0.0,0.0 +/- 0.0,0.0008236434108527147 +/- 0.0020561138734421494,9.689922480620173e-05 +/- 0.00019379844961240345,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0011143410852713198 +/- 0.0007521402469118242,0.0 +/- 0.0,0.0001453488372093026 +/- 0.0003784035695691215,0.0 +/- 0.0,4.844961240310086e-05 +/- 0.0001453488372093026,0.0 +/- 0.0,-0.0015019379844961266 +/- 0.0005058288037262872,0.0022771317829457403 +/- 0.0007827274428974584,0.00019379844961240345 +/- 0.0008986064433619883,-0.0005813953488372104 +/- 0.0006427567423169391,0.001065891472868219 +/- 0.0006427567423169391,-0.0005813953488372104 +/- 0.0002906976744186052,0.0043604651162790775 +/- 0.0006851809895218495,0.0002422480620155043 +/- 0.0003906132629989614,0.001017441860465118 +/- 0.0005058288037262873,0.001017441860465118 +/- 0.0005058288037262873,-0.0019864341085271352 +/- 0.0008236434108527147,0.007073643410852726 +/- 0.0005395120506618247,0.0016472868217054294 +/- 0.0016529769485689933,0.0016472868217054294 +/- 0.0016529769485689933,-0.0018410852713178327 +/- 0.0007442970685919208,-0.000339147286821706 +/- 0.0007521402469118242,0.00508720930232559 +/- 0.002136732274341084,0.005813953488372103 +/- 0.0009444568163574594,-4.844961240310086e-05 +/- 0.0007645219882780779,-4.844961240310086e-05 +/- 0.0007645219882780779,-0.0002906976744186052 +/- 0.0006204577749450446,0.0019864341085271352 +/- 0.0013259624208724838,0.002131782945736438 +/- 0.0007251274005375868,0.0011627906976744208 +/- 0.0004940910381388366
