,bvp_rms,hrv_rms,hrv_mean,hrv_sum,bvp_std,hrv_energy,hrv_min,bvp_lineintegral,hrv_max,scl_svd_entropy,scl_pct_95,hrv_lineintegral,hrv_pct_5,hrv_n_above_mean,hrv_pct_95,scr_std,scr_lineintegral,bvp_energy,scl_pct_5,scr_sum,scr_mean,hrv_std,bvp_pct_95,bvp_peaks,scl_rms,bvp_max,hrv_svd_entropy,bvp_n_below_mean,bvp_n_above_mean,hrv_entropy,bvp_iqr,scr_perm_entropy,scl_energy,bvp_kurtosis,scr_svd_entropy,hrv_iqr_5_95,scl_ptp,bvp_iqr_5_95,scl_mean,scl_sum,scl_std,scl_skewness,bvp_perm_entropy,scl_max,scl_n_sign_changes,bvp_n_sign_changes,hrv_n_below_mean,scl_min,hrv_ptp,scl_perm_entropy,scr_skewness,scr_kurtosis,bvp_svd_entropy,scr_entropy,scl_iqr,hrv_iqr,scl_kurtosis,scr_pct_5,scr_min,scr_energy,hrv_n_sign_changes,scl_peaks,scr_pct_95,bvp_entropy,scr_iqr_5_95,scr_peaks,scr_n_sign_changes,hrv_perm_entropy,bvp_skewness,bvp_sum,bvp_mean,scr_iqr,scr_rms,bvp_ptp,scr_n_above_mean,scr_n_below_mean,hrv_peaks,scl_n_above_mean,scl_n_below_mean,scr_max,bvp_pct_5,scr_ptp,hrv_kurtosis,scl_entropy,scl_iqr_5_95,scl_lineintegral,bvp_min,hrv_skewness
0,0.2516076294277929 +/- 0.007307534121807679,0.16713896457765667 +/- 0.0065488126379303225,0.09618528610354224 +/- 0.008401035902932796,0.09618528610354224 +/- 0.008401035902932796,0.08474114441416894 +/- 0.008058211691708752,0.08801089918256132 +/- 0.005031658123329527,0.09395095367847409 +/- 0.005072512818842558,0.06005449591280654 +/- 0.005271194458569477,0.0935149863760218 +/- 0.006161654070889412,-0.09329700272479563 +/- 0.006028144657885493,-0.04136239782016349 +/- 0.003510230608215332,-0.008719346049046317 +/- 0.0038994100970023518,-0.07264305177111718 +/- 0.005960019444215201,-0.0019073569482288889 +/- 0.005789148808321788,-0.06730245231607632 +/- 0.005084500789884828,0.009427792915531353 +/- 0.005030477537174524,0.010463215258855563 +/- 0.0059137482141691615,-0.07607629427792915 +/- 0.0061953009225601445,-0.021961852861035424 +/- 0.002139268275355929,0.011771117166212531 +/- 0.0034569485617773742,0.011771117166212531 +/- 0.0034569485617773742,-0.0049046321525885615 +/- 0.006058612363896361,0.04697547683923705 +/- 0.005567124921688108,0.029264305177111725 +/- 0.0035739514838298756,0.01907356948228881 +/- 0.00326975476839238,0.0020163487738419695 +/- 0.00459223059570185,0.021798365122615803 +/- 0.005449591280653944,-0.02752043596730245 +/- 0.00306584919434011,-0.02752043596730245 +/- 0.00306584919434011,0.011171662125340587 +/- 0.004180586030302064,-0.08653950953678473 +/- 0.0046484726129997,0.007956403269754764 +/- 0.002780893912190306,0.0022343324250681195 +/- 0.0018310951080557282,0.013188010899182557 +/- 0.002434692959530114,0.0036512261580381343 +/- 0.0011181626446148567,0.0017983651226158083 +/- 0.0038383851014583636,0.010953678474114447 +/- 0.0032556462193447083,0.03035422343324249 +/- 0.004172052761945115,0.00942779291553133 +/- 0.0033420704319263228,0.00942779291553133 +/- 0.0033420704319263228,0.005286103542234322 +/- 0.002647963076459152,0.0028337874659400742 +/- 0.0016129317260979437,0.0011444141689373132 +/- 0.0022528639355416163,0.007901907356948224 +/- 0.0034487776201191796,0.026648501362397804 +/- 0.0013225788664317569,-0.004087193460490435 +/- 0.0012722198942701492,0.021144414168937344 +/- 0.007888930432347714,-0.008501362397820178 +/- 0.0017608168306707083,0.0048501362397819995 +/- 0.0014095386546460389,-0.0013623978201634968 +/- 0.0021558627187850225,0.0005994550408719435 +/- 0.001430452833613829,0.004250681198910078 +/- 0.0014784370535422687,-0.0008174386920980714 +/- 0.004258010867709542,-0.0003269754768392419 +/- 0.0002669743588864539,0.0013079019073569675 +/- 0.0007392185267711573,0.0011444141689373466 +/- 0.0012768800560065564,0.0026158038147139017 +/- 0.0011889604484616424,-5.4495912806540314e-05 +/- 0.00016348773841962094,0.0 +/- 0.000243713131062651,0.00021798365122616126 +/- 0.0002669743588864539,0.0 +/- 0.0,0.0 +/- 0.0,-0.001580381471389658 +/- 0.0011801857126816158,0.0 +/- 0.0,-0.0018528610354223486 +/- 0.0012234302082094455,-0.0005449591280654031 +/- 0.0005449591280654031,0.001035422343324266 +/- 0.0013667505399438298,0.0033242506811989037 +/- 0.0011287365219186567,-0.004468664850136228 +/- 0.002296600273101407,0.0033242506811988815 +/- 0.0019866731480717255,0.0033242506811988815 +/- 0.0019866731480717255,-0.001035422343324266 +/- 0.0008599309993493042,-0.03416893732970028 +/- 0.0028217097473568625,0.006975476839237049 +/- 0.0032036923066374088,0.0015258855585831288 +/- 0.0005339487177729078,0.0015258855585831288 +/- 0.0005339487177729078,-0.00010899182561306953 +/- 0.0020067523312830514,-0.002506811989100821 +/- 0.001425253060558236,-0.002506811989100821 +/- 0.001425253060558236,-0.002833787465940052 +/- 0.0019003374140776639,-0.019891008174386916 +/- 0.00212813342667755,-0.002888283378746581 +/- 0.001856863764294351,0.0005449591280654031 +/- 0.0010048549817213105,0.016348773841961862 +/- 0.001502348637829999,-0.007520435967302452 +/- 0.0015375189078655142,-0.014059945504087179 +/- 0.0018205224074648843,0.009863760217983653 +/- 0.002652445454743945,0.005558583106267034 +/- 0.002565362898297502
