,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,scl_entropy,scl_pct_5,bvp_svd_entropy,bvp_perm_entropy,bvp_skewness,hrv_kurtosis,hrv_peaks,scl_rms,hrv_lineintegral,hrv_std,hrv_perm_entropy,bvp_min,bvp_max,bvp_iqr,hrv_entropy,scr_min,hrv_min,hrv_skewness,hrv_svd_entropy,scl_energy,scl_kurtosis,scl_sum,bvp_kurtosis,scl_skewness,scl_n_below_mean,scr_max,bvp_mean,hrv_n_below_mean,hrv_ptp,hrv_n_above_mean,hrv_rms,hrv_n_sign_changes,hrv_pct_5,hrv_iqr,hrv_iqr_5_95,hrv_energy,scr_perm_entropy,scl_ptp,scl_lineintegral,scl_iqr,hrv_mean,hrv_sum,scr_ptp,scr_entropy,scr_pct_95,scr_lineintegral,scr_rms,scr_pct_5,scr_iqr_5_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_std,bvp_iqr_5_95,bvp_pct_95,scl_n_above_mean,scl_iqr_5_95,scl_perm_entropy,scl_pct_95,scl_n_sign_changes,scr_std,scr_mean,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_sum,scl_peaks,bvp_ptp,bvp_sum,bvp_rms,bvp_pct_5,scl_std,scl_mean,scl_max,bvp_entropy,bvp_lineintegral,bvp_n_sign_changes,scl_svd_entropy,hrv_pct_95,hrv_max,scr_svd_entropy,scl_min,bvp_energy
0,0.06384297520661154 +/- 0.0034588159179304136,0.03832644628099169 +/- 0.003918817507931944,0.04824380165289251 +/- 0.0035199845118596773,-0.0005681818181818676 +/- 0.0007101098700861544,0.04132231404958673 +/- 0.003630430452645763,0.005268595041322277 +/- 0.001420219740172245,0.05103305785123963 +/- 0.0052766912351744555,0.019059917355371846 +/- 0.0020719185041458274,-0.0009814049586777673 +/- 0.0005392720304189171,0.0 +/- 0.0,0.03424586776859497 +/- 0.00337171155379495,0.0013429752066115297 +/- 0.0005751822688873816,0.0 +/- 0.0,-0.0007231404958678356 +/- 0.0005267582142141452,0.032592975206611544 +/- 0.003015838962189058,-0.004907024793388504 +/- 0.0004164389332798712,0.023037190082644578 +/- 0.0026052727712641503,0.0014979338842974754 +/- 0.0011186161068030506,0.0 +/- 0.0,0.0 +/- 0.0,0.003460743801652855 +/- 0.0010598287463162962,0.000464876033057815 +/- 0.0007816501007449193,0.0 +/- 0.0,0.0 +/- 0.0,-0.00108471074380172 +/- 0.0006714876033057827,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.009194214876033002 +/- 0.000858122299888205,0.0 +/- 0.0,0.0 +/- 0.0,-0.00020661157024797204 +/- 0.00025304646103136677,0.05242768595041318 +/- 0.003646928328120622,0.0 +/- 0.0,-0.0020661157024793875 +/- 0.0010330578512396382,0.005216942148760295 +/- 0.0017201266327837189,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00025826446280990956 +/- 0.00025826446280990956,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007747933884297287 +/- 0.0006219831910533023,-0.0003615702479339511 +/- 0.00023670329002875449,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007231404958678467 +/- 0.0004734065800574241,-0.009607438016528969 +/- 0.0005751822688873816,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.04085743801652889 +/- 0.004122211508828248,0.0 +/- 0.0,0.0 +/- 0.0,0.004183884297520623 +/- 0.0017201266327837568,-0.0008264462809917883 +/- 0.0007377508707172516,0.0 +/- 0.0,-0.0016528925619835322 +/- 0.0006451444213221292,0.008935950413223093 +/- 0.0028201722509749176,-0.00025826446280996507 +/- 0.00025826446280996507,0.0 +/- 0.0,0.0009297520661156744 +/- 0.0006023710635170583,0.03615702479338838 +/- 0.002355734349378381,0.0016012396694214392 +/- 0.0002781593392114846,0.0009814049586776563 +/- 0.0005392720304189171,0.0229338842975206 +/- 0.003697423588465562,0.0 +/- 0.0,-0.001136363636363702 +/- 0.0006023710635170793,0.0 +/- 0.0
