,bvp_peaks,bvp_n_below_mean,bvp_perm_entropy,bvp_n_above_mean,hrv_lineintegral,bvp_min,bvp_pct_5,scr_rms,scr_lineintegral,bvp_energy,hrv_svd_entropy,hrv_iqr_5_95,bvp_iqr_5_95,scr_iqr_5_95,scr_skewness,scr_perm_entropy,hrv_perm_entropy,bvp_n_sign_changes,hrv_entropy,scl_min,scr_svd_entropy,bvp_lineintegral,scr_sum,hrv_kurtosis,scl_pct_5,scr_kurtosis,hrv_n_below_mean,hrv_n_above_mean,bvp_mean,scr_n_sign_changes,scr_min,bvp_entropy,scl_peaks,hrv_n_sign_changes,scr_peaks,scl_n_below_mean,bvp_sum,scl_perm_entropy,scl_kurtosis,scl_skewness,bvp_max,hrv_std,scl_n_sign_changes,bvp_svd_entropy,bvp_ptp,scr_n_below_mean,hrv_iqr,hrv_skewness,bvp_kurtosis,scr_pct_5,scr_entropy,hrv_ptp,bvp_pct_95,bvp_skewness,scl_n_above_mean,bvp_std,bvp_rms,scl_svd_entropy,hrv_peaks,scr_n_above_mean,scr_energy,scr_iqr,scr_pct_95,scl_max,scr_mean,scl_iqr_5_95,hrv_energy,scr_max,hrv_min,scr_ptp,scl_entropy,scl_ptp,hrv_rms,scl_iqr,scl_std,scl_pct_95,hrv_sum,scl_lineintegral,hrv_mean,hrv_pct_95,bvp_iqr,hrv_pct_5,hrv_max,scr_std,scl_energy,scl_sum,scl_mean,scl_rms
0,0.0015511892450879028 +/- 0.0013483355543335383,0.00020682523267838703 +/- 0.0005757770799203753,0.008014477766287498 +/- 0.0008417177143795102,-0.0011892450879007256 +/- 0.0004653567735263708,-0.0018097207859358866 +/- 0.0006226264001443801,0.00041365046535677406 +/- 0.00020682523267838703,-0.00031023784901758057 +/- 0.0005273029486652318,-0.0005687693898655643 +/- 0.00036194415718717734,-0.0007238883143743547 +/- 0.0005757770799203753,-0.00010341261633919351 +/- 0.00038693457981116297,-0.0006721820062047579 +/- 0.0005196419659317945,5.170630816959676e-05 +/- 0.00027844699106176375,-0.0007755946225439514 +/- 0.0005298319941033926,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010341261633919351 +/- 0.0006859616939721622,-0.0006204756980351611 +/- 0.000386934579811163,0.0 +/- 0.0008652120233030783,-0.001964839710444677 +/- 0.0009755926713605602,-0.00031023784901758057 +/- 0.0006204756980351611,-0.0012409513960703223 +/- 0.0006621638301378342,0.0 +/- 0.0,0.0014477766287487094 +/- 0.0009191514392260187,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.170630816959676e-05 +/- 0.00015511892450879028,-0.00036194415718717734 +/- 0.0004038391766239227,0.0 +/- 0.0,-0.0002585315408479838 +/- 0.00034685645979831323,5.170630816959676e-05 +/- 0.00015511892450879026,0.0 +/- 0.0,-5.170630816959676e-05 +/- 0.00015511892450879026,-0.0002585315408479838 +/- 0.00034685645979831323,0.0 +/- 0.0,0.0 +/- 0.0,-5.170630816959676e-05 +/- 0.00015511892450879026,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006721820062047579 +/- 0.0005687693898655643,-0.0006204756980351611 +/- 0.0006029939911939306,0.0 +/- 0.0,-0.0002585315408479838 +/- 0.0002585315408479838,0.0 +/- 0.0,-0.00010341261633919351 +/- 0.000386934579811163,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007238883143743547 +/- 0.00041365046535677406,-0.0005170630816959676 +/- 0.00040051534086943353,-0.00015511892450879028 +/- 0.0003310819150689171,-0.0015511892450879028 +/- 0.0008652120233030782,-0.003257497414684596 +/- 0.0009824198552223385,-0.0016546018614270962 +/- 0.0006859616939721622,-0.00041365046535677406 +/- 0.0005066162859944533,-0.0031023784901758056 +/- 0.0010341261633919352,-0.0011375387797311286 +/- 0.0005568939821235275,-0.00020682523267838703 +/- 0.00025330814299722663,0.0020165460186142735 +/- 0.0009089139519776095,-0.00020682523267838703 +/- 0.00025330814299722663,-0.001085832471561532 +/- 0.0006721820062047579,-0.00010341261633919351 +/- 0.00020682523267838703,-0.00036194415718717734 +/- 0.0003310819150689171,-0.00191313340227508 +/- 0.0009824198552223385,-0.0012409513960703223 +/- 0.0007385137981947114,-0.00031023784901758057 +/- 0.00025330814299722663,-0.0006204756980351611 +/- 0.00045076514410968767,0.0 +/- 0.0,-0.00010341261633919351 +/- 0.00020682523267838703,-0.0008790072388831449 +/- 0.0005687693898655643,-0.0014477766287487094 +/- 0.0007238883143743547,-0.0021199586349534673 +/- 0.00048779633568028004,-0.0035160289555325797 +/- 0.0011041445969008608,-0.001964839710444677 +/- 0.00045076514410968767,-0.002533609100310241 +/- 0.0004877963356802801,-0.0037228541882109666 +/- 0.0014588144756634853
