,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,scl_entropy,scl_pct_5,bvp_svd_entropy,bvp_perm_entropy,bvp_skewness,hrv_kurtosis,hrv_peaks,scl_rms,hrv_lineintegral,hrv_std,hrv_perm_entropy,bvp_min,bvp_max,bvp_iqr,hrv_entropy,scr_min,hrv_min,hrv_skewness,hrv_svd_entropy,scl_energy,scl_kurtosis,scl_sum,bvp_kurtosis,scl_skewness,scl_n_below_mean,scr_max,bvp_mean,hrv_n_below_mean,hrv_ptp,hrv_n_above_mean,hrv_rms,hrv_n_sign_changes,hrv_pct_5,hrv_iqr,hrv_iqr_5_95,hrv_energy,scr_perm_entropy,scl_ptp,scl_lineintegral,scl_iqr,hrv_mean,hrv_sum,scr_ptp,scr_entropy,scr_pct_95,scr_lineintegral,scr_rms,scr_pct_5,scr_iqr_5_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_std,bvp_iqr_5_95,bvp_pct_95,scl_n_above_mean,scl_iqr_5_95,scl_perm_entropy,scl_pct_95,scl_n_sign_changes,scr_std,scr_mean,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_sum,scl_peaks,bvp_ptp,bvp_sum,bvp_rms,bvp_pct_5,scl_std,scl_mean,scl_max,bvp_entropy,bvp_lineintegral,bvp_n_sign_changes,scl_svd_entropy,hrv_pct_95,hrv_max,scr_svd_entropy,scl_min,bvp_energy
0,0.04739039665970768 +/- 0.0024569107089644523,0.01905010438413357 +/- 0.002116837138901157,-0.02181628392484347 +/- 0.002018693069500372,0.017327766179540672 +/- 0.0021494008645066886,0.0 +/- 0.0,0.0006784968684759529 +/- 0.0011682165597912398,0.02087682672233815 +/- 0.002201985710827643,0.0018789144050104234 +/- 0.0009099997794448097,0.0 +/- 0.0,0.0 +/- 0.0,-0.004436325678496944 +/- 0.0018854271261156887,0.0057933194154488055 +/- 0.0010025768638986636,0.0 +/- 0.0,-5.2192066805845094e-05 +/- 0.00036534446764091566,0.011273486430062563 +/- 0.0016204775257056506,0.0017745302713987332 +/- 0.0007454518192633396,0.002139874739039649 +/- 0.0005927879275365582,0.0034968684759916213 +/- 0.001070891676862371,-0.00036534446764091566 +/- 0.0002391740968139772,-0.00026096033402925876 +/- 0.0007098888574496888,0.0010960334029227249 +/- 0.0014473303365200678,0.0 +/- 0.0,5.2192066805845094e-05 +/- 0.00015657620041753528,0.00036534446764091566 +/- 0.0004076330728552501,-0.027870563674321547 +/- 0.0021670709281865316,-0.00767223382045934 +/- 0.0015135699373695077,5.2192066805845094e-05 +/- 0.00015657620041753528,0.0 +/- 0.0,0.0 +/- 0.0,0.0012526096033402823 +/- 0.0007079676391571205,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002192066805845494 +/- 0.0015967702025864543,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.02839248434238 +/- 0.001955636116408717,0.0 +/- 0.0,0.002192066805845494 +/- 0.00020876826722338038,0.0 +/- 0.0,0.007933194154488454 +/- 0.001696041420592045,0.0 +/- 0.0,0.04258872651356991 +/- 0.0013848120210252426,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005219206680584509 +/- 0.0,0.0 +/- 0.0,0.018475991649269264 +/- 0.003424054168446074,0.0 +/- 0.0,0.0 +/- 0.0,-0.000835073068893577 +/- 0.0006683845759324857,0.0 +/- 0.0,0.0005741127348642738 +/- 0.0012449749939328588,0.006680584551148172 +/- 0.0015967702025864543,0.009759916492693033 +/- 0.0016010293998097959,0.0 +/- 0.0,-0.004070981210856028 +/- 0.001490903638526679,0.0006263048016701411 +/- 0.0005621257627488999,0.007254697286012468 +/- 0.0029473502930052998,0.0 +/- 0.0
