,scl_ptp,scl_min,bvp_n_below_mean,bvp_peaks,hrv_min,bvp_n_sign_changes,scr_ptp,bvp_ptp,bvp_pct_95,scl_pct_95,hrv_peaks,scl_energy,hrv_skewness,hrv_perm_entropy,scr_rms,bvp_sum,scr_std,hrv_max,scl_kurtosis,bvp_mean,scl_pct_5,bvp_max,bvp_iqr_5_95,hrv_svd_entropy,bvp_skewness,bvp_energy,scr_perm_entropy,scr_svd_entropy,hrv_sum,hrv_ptp,hrv_mean,hrv_std,hrv_n_above_mean,hrv_n_below_mean,hrv_lineintegral,hrv_kurtosis,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_pct_95,hrv_entropy,scr_skewness,scr_energy,scr_sum,scr_iqr,scr_entropy,scr_pct_95,scr_n_above_mean,scr_n_below_mean,scr_peaks,scr_lineintegral,scr_kurtosis,scr_n_sign_changes,scr_pct_5,scr_iqr_5_95,bvp_std,bvp_entropy,bvp_min,scl_lineintegral,scl_n_sign_changes,scl_iqr,scl_n_above_mean,scl_n_below_mean,scr_max,scl_iqr_5_95,scl_perm_entropy,scr_mean,scr_min,scl_std,scl_skewness,scl_peaks,bvp_lineintegral,bvp_rms,scl_sum,hrv_energy,bvp_iqr,scl_rms,bvp_n_above_mean,scl_entropy,scl_svd_entropy,scl_mean,hrv_rms,scl_max,bvp_perm_entropy,bvp_kurtosis,bvp_pct_5,bvp_svd_entropy
0,0.0 +/- 0.0,0.04202472042377868 +/- 0.004680611030505253,0.002236609770453213 +/- 0.0004404540773129924,-0.009240729841083007 +/- 0.002710671910457801,-0.013831665685697492 +/- 0.0012962163358178301,-0.0031194820482636663 +/- 0.0012076683065734527,0.0 +/- 0.0,0.003649205414949974 +/- 0.000904196085681993,0.014067098293113567 +/- 0.0021777516185991783,-0.025250147145379643 +/- 0.001977668936599339,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002884049440847558 +/- 0.0006685000995644782,0.0 +/- 0.0,-0.0002942907592701771 +/- 0.00039483248572688543,0.0 +/- 0.0,0.001530311948204821 +/- 0.0012119635245423045,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01965862271924662 +/- 0.0023127584113464984,0.0 +/- 0.0,0.00824014125956445 +/- 0.0021057732572099253,-0.0027663331371394874 +/- 0.0019351715388785757,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00011771630370805974 +/- 0.0007351380810357355,0.0 +/- 0.0,-0.00035314891112420144 +/- 0.0003904208111071696,0.00011771630370804864 +/- 0.0006339216959546229,0.0 +/- 0.0,0.03313713949381989 +/- 0.002907973943975428,-5.885815185403542e-05 +/- 0.00017657445556210627,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001648028251912892 +/- 0.0007351380810357088,0.009240729841082984 +/- 0.0015359609594702665,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.008475573866980602 +/- 0.0006554166407098227,-0.00859329017068865 +/- 0.0015166684787198627,0.0 +/- 0.0,0.0 +/- 0.0,0.02448499117127718 +/- 0.0025274762276143495,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01177163037080634 +/- 0.002186483298529325,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010005885815185579 +/- 0.0005915171054220555,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01642142436727486 +/- 0.0020123979985024994,0.005297233666862866 +/- 0.001177163037080653,0.053502060035314866 +/- 0.00594117578449087,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006474396703943453 +/- 0.0004889125287179382,0.0 +/- 0.0,0.050029429075927 +/- 0.0036377956775426414,0.02989994114184815 +/- 0.005170145086756388,-0.0002942907592701771 +/- 0.0002942907592701771,0.007416127133607986 +/- 0.0017099280807926823,-0.0005297233666862966 +/- 0.000765155974102399
