,bvp_n_above_mean,bvp_n_below_mean,scl_entropy,scl_mean,bvp_max,scl_svd_entropy,bvp_energy,bvp_rms,scr_kurtosis,bvp_std,bvp_peaks,bvp_perm_entropy,bvp_min,scl_pct_95,bvp_skewness,bvp_ptp,scr_iqr,bvp_iqr_5_95,scr_n_above_mean,scr_rms,bvp_pct_95,scr_pct_95,scl_max,scl_pct_5,scr_n_below_mean,scl_perm_entropy,scl_energy,bvp_lineintegral,hrv_ptp,scr_skewness,scl_n_below_mean,hrv_std,hrv_pct_95,scr_lineintegral,bvp_sum,scr_pct_5,bvp_mean,scr_perm_entropy,hrv_lineintegral,hrv_perm_entropy,hrv_peaks,hrv_skewness,scr_min,scl_peaks,bvp_entropy,scr_peaks,scr_n_sign_changes,hrv_n_sign_changes,hrv_iqr,hrv_kurtosis,hrv_iqr_5_95,scr_ptp,scl_skewness,scl_kurtosis,scl_n_above_mean,scr_entropy,hrv_n_below_mean,hrv_svd_entropy,scl_rms,hrv_n_above_mean,scl_iqr,scl_ptp,hrv_entropy,hrv_sum,bvp_kurtosis,scr_std,scl_lineintegral,hrv_max,scl_std,scl_sum,bvp_iqr,hrv_pct_5,scr_max,hrv_mean,bvp_pct_5,scr_sum,scr_iqr_5_95,scl_min,scl_iqr_5_95,hrv_min,bvp_n_sign_changes,scr_mean,scr_energy,hrv_rms,bvp_svd_entropy,scl_n_sign_changes,hrv_energy,scr_svd_entropy
0,-0.007580477673935671 +/- 0.0013379126403660548,0.0023883696780892414 +/- 0.0007415813529120411,-0.0008307372793354805 +/- 0.000344405481864542,5.1921079958450186e-05 +/- 0.000279603572540745,0.0005711318795430742 +/- 0.0005420719890399886,-0.00031152647975085657 +/- 0.0004153686396677347,0.0 +/- 0.0,-0.00025960539979236197 +/- 0.00025960539979236197,-0.00015576323987542828 +/- 0.00033245712551576096,-5.192107995847239e-05 +/- 0.0001557632398754172,0.0009865005192107533 +/- 0.0010240437654889091,0.0006749740394599967 +/- 0.0004055165979182958,-0.00025960539979236197 +/- 0.0004186011291951813,-0.001090342679127787 +/- 0.0005420719890400109,-0.0006749740394600856 +/- 0.0005218003956968483,-0.00010384215991695588 +/- 0.00031152647975081217,-0.00036344755970930677 +/- 0.00023793227907355433,0.0 +/- 0.0,0.0 +/- 0.0,-0.00015576323987541717 +/- 0.00023793227907355436,-5.19210799584835e-05 +/- 0.0002796035725407595,-0.00010384215991694478 +/- 0.00020768431983388957,-0.0013499480789201045 +/- 0.0005294931997500107,-0.0014537902388370271 +/- 0.0005592071450814447,0.00025960539979230646 +/- 0.0002596053997923065,5.192107995846129e-05 +/- 0.00015576323987538386,-0.0011422637590862595 +/- 0.0003115264797507677,0.00020768431983383406 +/- 0.0003444054818645387,0.0 +/- 0.0,-5.192107995847239e-05 +/- 0.0001557632398754172,0.0 +/- 0.0,5.192107995846129e-05 +/- 0.00015576323987538386,-0.0017133956386293336 +/- 0.00023793227907350348,-0.00041536863966775697 +/- 0.0003885417847117617,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006749740394600745 +/- 0.0007361083529988609,0.0 +/- 0.0,0.0 +/- 0.0,0.00020768431983384517 +/- 0.00025436030558495233,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003115264797508233 +/- 0.0004758645581470555,-5.192107995847239e-05 +/- 0.0001557632398754172,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00015576323987538389 +/- 0.0002379322790735035,-0.0049325025960540335 +/- 0.0009643912575808128,0.0 +/- 0.0,-0.00031152647975081217 +/- 0.00041536863966774027,0.0007268951194184581 +/- 0.0005781686773447377,0.0 +/- 0.0,-5.192107995847239e-05 +/- 0.0001557632398754172,-5.192107995847239e-05 +/- 0.0001557632398754172,0.00020768431983384517 +/- 0.00025436030558495233,-0.00046728971962622934 +/- 0.00036344755970927186,-0.0019730010384216403 +/- 0.00045263748115685555,0.0 +/- 0.0,-0.0007788161993770082 +/- 0.0004186011291951744,-0.00020768431983388957 +/- 0.0002543603055850067,-0.00041536863966777914 +/- 0.0002076843198338896,0.0 +/- 0.0,-0.00036344755970930677 +/- 0.00023793227907355433,0.00020768431983384517 +/- 0.00025436030558495233,-0.00010384215991694478 +/- 0.00020768431983388957,0.0 +/- 0.0,-0.00025960539979236197 +/- 0.00025960539979236197,-0.00031152647975083434 +/- 0.0002543603055850067,-0.0009865005192108756 +/- 0.00027960357254072236,-0.0011422637590862484 +/- 0.0006054986391324294,0.0 +/- 0.0,-0.0011941848390447207 +/- 0.00046728971962615166,-0.00046728971962624045 +/- 0.0002796035725407595,-0.00041536863966775697 +/- 0.0003885417847117617,5.192107995846129e-05 +/- 0.00015576323987538386,-2.2204460492503132e-17 +/- 0.0003283777424889517,-0.00010384215991694478 +/- 0.00020768431983388957
