,bvp_std,hrv_rms,bvp_rms,scr_rms,scl_std,hrv_sum,hrv_mean,bvp_energy,bvp_iqr,scr_std,scl_svd_entropy,scr_max,scr_ptp,scr_sum,scr_mean,hrv_energy,scr_iqr,scl_pct_5,scl_iqr_5_95,scl_lineintegral,scl_rms,scr_lineintegral,bvp_pct_95,bvp_lineintegral,hrv_n_above_mean,scl_ptp,bvp_n_above_mean,bvp_n_below_mean,hrv_lineintegral,scl_iqr,hrv_iqr_5_95,bvp_iqr_5_95,hrv_n_below_mean,bvp_min,scl_pct_95,hrv_entropy,hrv_pct_95,scr_energy,hrv_svd_entropy,scl_peaks,hrv_perm_entropy,hrv_skewness,hrv_pct_5,scr_svd_entropy,scr_entropy,scr_perm_entropy,scl_n_above_mean,scl_n_below_mean,scl_max,bvp_perm_entropy,scr_kurtosis,scr_pct_5,bvp_svd_entropy,bvp_kurtosis,bvp_mean,bvp_sum,scl_skewness,scr_peaks,hrv_iqr,hrv_peaks,scl_entropy,scr_skewness,bvp_skewness,hrv_min,scr_n_above_mean,scr_n_below_mean,hrv_kurtosis,hrv_n_sign_changes,scl_energy,bvp_entropy,scr_n_sign_changes,bvp_n_sign_changes,scl_mean,scl_sum,hrv_ptp,scl_kurtosis,scl_perm_entropy,scr_min,hrv_std,scr_pct_95,scr_iqr_5_95,scl_n_sign_changes,scl_min,hrv_max,bvp_max,bvp_ptp,bvp_peaks,bvp_pct_5
0,0.11617728531855953 +/- 0.005884324213121161,0.25883656509695285 +/- 0.003359004186420864,0.3207756232686981 +/- 0.005445168919803041,-0.006925207756232699 +/- 0.0017563288071077163,-0.0003878116343490223 +/- 0.0003547437250655367,0.16742382271468143 +/- 0.005494549038545118,0.16742382271468143 +/- 0.005494549038545118,-0.013462603878116375 +/- 0.002952965755398654,-0.02038781163434905 +/- 0.0017308032522784773,-0.0004986149584487731 +/- 0.0014113838451919256,0.014182825484764527 +/- 0.006607446655235699,0.00027700831024929373 +/- 0.0006194094120497725,0.00027700831024929373 +/- 0.0006194094120497725,0.0013296398891966433 +/- 0.0012682020102226742,0.0013296398891966433 +/- 0.0012682020102226742,0.14160664819944596 +/- 0.005993630287556133,-0.00038781163434903343 +/- 0.0004327008130696362,-5.540166204985875e-05 +/- 0.00016620498614957623,0.0007756232686980446 +/- 0.00056498831175544,0.000720221606648197 +/- 0.0012400570241329336,-0.0018836565096952862 +/- 0.0012921777052288723,0.00033240997229915247 +/- 0.0009001704603474712,0.032742382271468126 +/- 0.0038098462597128432,0.01573407202216065 +/- 0.001873854241029125,-0.004487534626038792 +/- 0.0012251160325482627,-0.0008310249307479367 +/- 0.0007116472342750886,-0.03590027700831029 +/- 0.004122121936340878,-0.03590027700831029 +/- 0.004122121936340878,0.023767313019390546 +/- 0.0034012289148301093,-0.0004986149584487509 +/- 0.0003878116343490461,0.026759002770083074 +/- 0.0038626521913691695,0.02936288088642657 +/- 0.0036915969526776058,0.0010526315789473606 +/- 0.002180461900737344,-0.007700831024930766 +/- 0.002194493331893449,0.0006094182825484463 +/- 0.00038781163434901126,0.036398891966758974 +/- 0.00520922947276079,-0.001440443213296405 +/- 0.003651469707098976,0.0 +/- 0.0,0.04315789473684208 +/- 0.0035340007609566933,0.0 +/- 0.0,-0.004099722991689747 +/- 0.0024801140482658733,-0.009972299168975074 +/- 0.002159954425442422,-0.0007202216066482081 +/- 0.0004986149584487756,-0.00454293628808865 +/- 0.0016583523043873483,-0.0001108033240997175 +/- 0.00048298049235905347,-0.0028254847645429516 +/- 0.0024955358735856475,0.0005540166204985985 +/- 0.0012633522715780026,0.0005540166204985985 +/- 0.0012633522715780026,0.0007756232686980224 +/- 0.000367493051562907,-0.005595567867036033 +/- 0.0022497441001935532,-0.0004986149584487509 +/- 0.0014329658899033208,-5.540166204985875e-05 +/- 0.00016620498614957623,-0.0008310249307479478 +/- 0.0016104644713294924,0.014127423822714657 +/- 0.004676438508624425,-0.0007202216066482081 +/- 0.0006094182825484947,-0.0007202216066482081 +/- 0.0006094182825484947,-0.0025484764542936357 +/- 0.002000606103630772,0.0 +/- 0.0,-0.006204986149584524 +/- 0.0017659143989483931,-0.0010526315789473827 +/- 0.0008009325371080899,0.001662049861495818 +/- 0.0014446985939507218,0.0004986149584487509 +/- 0.0008742234813329294,-0.007590027700831048 +/- 0.0023899894304845438,0.023711911357340687 +/- 0.006340041884064229,-0.0012188365650969812 +/- 0.0005428232116971148,-0.0012188365650969812 +/- 0.0005428232116971148,-0.0012188365650969701 +/- 0.0008510964817583001,0.0 +/- 0.0,-0.0004986149584487287 +/- 0.00016620498614957626,0.0 +/- 0.0,-0.0005540166204986097 +/- 0.0004955275296398552,-0.025927977839335203 +/- 0.003303723327617868,0.000221606648199435 +/- 0.000367493051562907,0.000221606648199435 +/- 0.000367493051562907,-0.03163434903047095 +/- 0.006176477842458305,-0.0026592797783933863 +/- 0.0015630732387441515,-0.0008310249307479256 +/- 0.0009987676663335146,-0.00044321329639887 +/- 0.00022160664819943497,-0.01030470914127426 +/- 0.003996606935594775,-0.00038781163434903343 +/- 0.00043270081306963625,-0.00038781163434903343 +/- 0.00043270081306963625,-0.009252077562326887 +/- 0.0024408189220953744,0.0016620498614958513 +/- 0.001021556172553214,0.02027700831024929 +/- 0.005579912825269431,0.03795013850415511 +/- 0.004155124653739602,0.013961218836565082 +/- 0.0033037233276178406,-0.0022714681440443307 +/- 0.003720171072398813,0.02421052631578945 +/- 0.002942553290834232
