,scl_ptp,scl_min,bvp_n_below_mean,bvp_peaks,hrv_min,bvp_n_sign_changes,scr_ptp,bvp_ptp,bvp_pct_95,scl_pct_95,hrv_peaks,scl_energy,hrv_skewness,hrv_perm_entropy,scr_rms,bvp_sum,scr_std,hrv_max,scl_kurtosis,bvp_mean,scl_pct_5,bvp_max,bvp_iqr_5_95,hrv_svd_entropy,bvp_skewness,bvp_energy,scr_perm_entropy,scr_svd_entropy,hrv_sum,hrv_ptp,hrv_mean,hrv_std,hrv_n_above_mean,hrv_n_below_mean,hrv_lineintegral,hrv_kurtosis,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_pct_95,hrv_entropy,scr_skewness,scr_energy,scr_sum,scr_iqr,scr_entropy,scr_pct_95,scr_n_above_mean,scr_n_below_mean,scr_peaks,scr_lineintegral,scr_kurtosis,scr_n_sign_changes,scr_pct_5,scr_iqr_5_95,bvp_std,bvp_entropy,bvp_min,scl_lineintegral,scl_n_sign_changes,scl_iqr,scl_n_above_mean,scl_n_below_mean,scr_max,scl_iqr_5_95,scl_perm_entropy,scr_mean,scr_min,scl_std,scl_skewness,scl_peaks,bvp_lineintegral,bvp_rms,scl_sum,hrv_energy,bvp_iqr,scl_rms,bvp_n_above_mean,scl_entropy,scl_svd_entropy,scl_mean,hrv_rms,scl_max,bvp_perm_entropy,bvp_kurtosis,bvp_pct_5,bvp_svd_entropy
0,0.00027700831024929373 +/- 0.00027700831024929373,0.0 +/- 0.0,-0.038448753462603916 +/- 0.0061102784172685715,-0.0014404432132964274 +/- 0.0010275477557335965,-0.00703601108033246 +/- 0.0006578582873705339,-0.004321329639889238 +/- 0.0012826412080654006,0.001828254847645372 +/- 0.0007029682847894569,-0.04819944598337952 +/- 0.0038701937277724105,0.0 +/- 0.0,0.009750692520775584 +/- 0.0016472098334978922,0.0 +/- 0.0,0.05518005540166199 +/- 0.0072115856377941165,0.0 +/- 0.0,0.0 +/- 0.0,-0.00027700831024934924 +/- 0.00027700831024934924,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005540166204986985 +/- 0.0,0.0 +/- 0.0,-0.0001108033240997397 +/- 0.0002216066481994794,0.0 +/- 0.0,0.0 +/- 0.0,-0.01168975069252085 +/- 0.002894173492877343,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0004986149584487287 +/- 0.00046020076802867936,0.000886426592797751 +/- 0.0011673854573798017,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00016620498614957623 +/- 0.00025388230996984003,0.0 +/- 0.0,-0.0004432132963989255 +/- 0.0010742780847459933,0.0 +/- 0.0,-0.009695290858725803 +/- 0.0014710158501220992,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.000609418282548535 +/- 0.0003878116343490461,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004432132963989255 +/- 0.0008142348175456597,0.0 +/- 0.0,0.009252077562326832 +/- 0.0047790155763334525,0.0012742382271467734 +/- 0.002216758894597507,0.0 +/- 0.0,-0.031634349030470944 +/- 0.003983144480447355,0.000221606648199435 +/- 0.000367493051562907,-0.0026592797783933863 +/- 0.0011568206658072748,0.0 +/- 0.0,0.003545706371191082 +/- 0.000664819944598329,-0.03401662049861498 +/- 0.004662964080332574,0.0028808864265927546 +/- 0.0009204015360574136,0.0 +/- 0.0,0.0010526315789473272 +/- 0.0008383792770316756
