,scr_svd_entropy,scl_mean,scr_rms,scl_iqr_5_95,scl_lineintegral,scl_entropy,scr_max,scr_ptp,scl_kurtosis,scl_rms,scl_max,scr_energy,scl_min,scr_std,scr_entropy,scl_skewness,scr_iqr,scr_n_sign_changes,scr_peaks,scl_perm_entropy,scr_perm_entropy,scl_iqr,scr_lineintegral,scr_kurtosis,scl_energy,scr_min,scr_pct_5,scr_n_below_mean,scr_n_above_mean,scl_n_below_mean,scl_n_above_mean,scl_peaks,scl_sum,scl_n_sign_changes,scr_skewness,scr_iqr_5_95,scr_pct_95,scl_pct_5,scl_pct_95,scl_svd_entropy,scl_ptp,scl_std,scr_mean,scr_sum
0,0.1326791555159084 +/- 0.003982317940596648,0.09533154921201306 +/- 0.004513901375949092,0.030270591733571196 +/- 0.004246641840128971,0.010942610764198623 +/- 0.004304545745869175,0.00966399048468628 +/- 0.003325178629769371,0.03806125483199524 +/- 0.003356277385553962,0.0021112102289621904 +/- 0.002559487011954256,0.0019625334522747283 +/- 0.0024920995349101403,0.01772227178114777 +/- 0.003364697034746511,0.019149568837347586 +/- 0.005424889411587857,0.09069283377936363 +/- 0.0038380500268242767,0.0006244424620874045 +/- 0.0013059881805529455,0.06696402022004162 +/- 0.004200585997361952,0.13035979779958368 +/- 0.003200386332934562,0.01570026761819804 +/- 0.001989381942750843,0.0026167112696996453 +/- 0.002501307266703903,-0.0010407374368124 +/- 0.00206976016120069,0.006422836752899186 +/- 0.002420099904772618,0.004341361879274442 +/- 0.0018194538853141002,-0.0010407374368123778 +/- 0.0013512420776095094,0.005590246803449284 +/- 0.0014494270124239057,-0.002497769848349707 +/- 0.0018579243951012188,0.1294380017841213 +/- 0.0041884651980376815,0.001486767766874808 +/- 0.001480808753849389,0.003241153731787094 +/- 0.0022190226829385267,-5.9470710675002535e-05 +/- 0.00011894142135000506,0.001219149568837352 +/- 0.0011703044100002727,0.0002676181980374559 +/- 0.0008028545941124048,0.0002676181980374559 +/- 0.0008028545941124048,-0.0015165031222123316 +/- 0.001033918444883362,-0.0015165031222123316 +/- 0.001033918444883362,0.0028545941123996332 +/- 0.0013110560621497874,-0.00505501040737436 +/- 0.0015564974520728527,0.015075825156110612 +/- 0.0033246467713798746,0.0017543859649122528 +/- 0.0012647142621550252,0.0020220041629497422 +/- 0.0006487488620062726,0.002230151650312218 +/- 0.0005680931660583493,0.0007731192387748775 +/- 0.003000767365219823,0.02631578947368419 +/- 0.00464718989238411,0.10570918822479927 +/- 0.005904171766775143,0.07600356824264048 +/- 0.004299201801231712,0.10782039845376153 +/- 0.003236102970065481,0.1222123104371097 +/- 0.0032328225810114583,0.1222123104371097 +/- 0.0032328225810114583
