,scr_svd_entropy,scl_mean,scr_rms,scl_iqr_5_95,scl_lineintegral,scl_entropy,scr_max,scr_ptp,scl_kurtosis,scl_rms,scl_max,scr_energy,scl_min,scr_std,scr_entropy,scl_skewness,scr_iqr,scr_n_sign_changes,scr_peaks,scl_perm_entropy,scr_perm_entropy,scl_iqr,scr_lineintegral,scr_kurtosis,scl_energy,scr_min,scr_pct_5,scr_n_below_mean,scr_n_above_mean,scl_n_below_mean,scl_n_above_mean,scl_peaks,scl_sum,scl_n_sign_changes,scr_skewness,scr_iqr_5_95,scr_pct_95,scl_pct_5,scl_pct_95,scl_svd_entropy,scl_ptp,scl_std,scr_mean,scr_sum
0,0.13091888656090994 +/- 0.00586406316492475,0.15860520802155045 +/- 0.00368396509911879,0.0008081412750673645 +/- 0.004419383926692837,-0.007183478000598598 +/- 0.0043270973645019185,-0.0052379527087697995 +/- 0.004045138190625869,-0.0016162825501346845 +/- 0.0017868675913318463,-0.006046093983837153 +/- 0.0036012047273738354,-0.0061358874588446355 +/- 0.003717372747193707,0.006105956300508919 +/- 0.001392361969423881,-0.00332235857527684 +/- 0.0035375792922735117,0.153307392996109 +/- 0.003792645091040351,-0.01002693804250221 +/- 0.003268531826974181,0.05513319365459446 +/- 0.004515142765191981,0.17527686321460645 +/- 0.005819590169712872,0.001376833283448109 +/- 0.0025754713875246033,0.002753666566896196 +/- 0.0014772777826104033,-0.00041903621670156264 +/- 0.00347562487087575,0.005208021550434094 +/- 0.001249961868771088,-0.005357677342113121 +/- 0.0031490366709648705,0.0010775217000898118 +/- 0.0019174639183534522,0.008560311284046773 +/- 0.0019452950385240183,0.014007782101167376 +/- 0.0017848610016013796,0.1690212511224185 +/- 0.00509366408836247,0.0002993115833582749 +/- 0.0006278412739719532,-0.0013169709667764096 +/- 0.0019498949386294252,0.0002993115833582749 +/- 0.0003786025333933994,0.013169709667764207 +/- 0.003130633191258386,-5.986231667165498e-05 +/- 0.0007548350920633611,-5.986231667165498e-05 +/- 0.0007548350920633611,0.0007782101167315147 +/- 0.00030523912083763944,0.0007782101167315147 +/- 0.00030523912083763944,0.019155941334929705 +/- 0.0021542118186706396,-0.005567195450463913 +/- 0.0026100244665179964,-5.986231667165498e-05 +/- 0.0002932642613329146,0.0002993115833582749 +/- 0.0003786025333933994,0.00023944926668665323 +/- 0.002251014148693616,2.9931158335860796e-05 +/- 0.002343248431733025,0.004100568692008444 +/- 0.0036878539595791566,-0.01346902125112237 +/- 0.004230788023725725,0.1002693804250225 +/- 0.0048944537141068336,0.08395689913199644 +/- 0.005044532462776793,0.11095480395091295 +/- 0.005307276322050481,0.1479497156539958 +/- 0.005280199068407733,0.1479497156539958 +/- 0.005280199068407733
