,scl_min,scr_ptp,scr_svd_entropy,scl_svd_entropy,scr_max,scl_max,scl_ptp,scr_kurtosis,scl_iqr_5_95,scr_iqr_5_95,scr_rms,scl_lineintegral,scl_mean,scr_n_above_mean,scl_entropy,scl_energy,scr_std,scl_n_below_mean,scr_energy,scr_skewness,scr_sum,scl_skewness,scl_kurtosis,scl_n_above_mean,scr_min,scr_entropy,scr_n_sign_changes,scr_peaks,scl_n_sign_changes,scl_peaks,scr_n_below_mean,scr_mean,scr_pct_5,scl_perm_entropy,scr_perm_entropy,scr_iqr,scl_iqr,scl_std,scl_pct_5,scr_lineintegral,scr_pct_95,scl_pct_95,scl_rms,scl_sum
0,0.07604261796042618 +/- 0.004785790897880027,0.0007914764079147707 +/- 0.0006414401067185766,0.00651445966514459 +/- 0.0019069052984311435,0.012511415525114145 +/- 0.0038492425452963906,-0.002374429223744312 +/- 0.0014200187262941194,0.019939117199391142 +/- 0.004784725807280266,0.02130898021308981 +/- 0.001319907664455327,0.00030441400304411783 +/- 0.0014147884369707351,0.01315068493150685 +/- 0.0024383542641705476,0.0008219178082191858 +/- 0.0008286549521349357,0.04027397260273972 +/- 0.0024882004367634113,0.02666666666666666 +/- 0.0009451552326490172,0.025053272450532717 +/- 0.0017169057719578125,-0.0034703196347032005 +/- 0.0010296215844924183,0.01467275494672753 +/- 0.0005743671922104687,6.0882800608830226e-05 +/- 0.0013114556607937923,-0.0015220700152207111 +/- 0.0006669376651508608,0.005114155251141528 +/- 0.0010260151930808468,0.016590563165905625 +/- 0.0017815372771262533,-0.00024353120243529868 +/- 0.00241927750213767,0.03348554033485539 +/- 0.0028782822900634006,-0.003531202435312031 +/- 0.0021361101726452055,-0.0022831050228310666 +/- 0.0010479095572638224,0.0 +/- 0.0,-0.0010654490106545178 +/- 0.0005139099852704411,-0.00012176560121766045 +/- 0.0004129272440259065,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00121765601217656 +/- 0.000490852830946609,-0.004779299847793006 +/- 0.0010008695417213667,0.01625570776255706 +/- 0.0013963281511329966,0.0034703196347032005 +/- 0.002118686470782994,0.0 +/- 0.0,0.01570776255707762 +/- 0.0019069052984311444,-0.014246575342465751 +/- 0.0016938115973508066,-0.007884322678843213 +/- 0.0008869894845865001,0.02538812785388127 +/- 0.0033518732684324746,0.0607001522070015 +/- 0.006888371648153215,-0.008554033485540357 +/- 0.001190332712086274,0.027366818873668174 +/- 0.003636314142951742,-0.00012176560121767155 +/- 0.0017068914178235764,-0.014459665144596656 +/- 0.002820556319001153
