,scl_min,scr_ptp,scr_svd_entropy,scl_svd_entropy,scr_max,scl_max,scl_ptp,scr_kurtosis,scl_iqr_5_95,scr_iqr_5_95,scr_rms,scl_lineintegral,scl_mean,scr_n_above_mean,scl_entropy,scl_energy,scr_std,scl_n_below_mean,scr_energy,scr_skewness,scr_sum,scl_skewness,scl_kurtosis,scl_n_above_mean,scr_min,scr_entropy,scr_n_sign_changes,scr_peaks,scl_n_sign_changes,scl_peaks,scr_n_below_mean,scr_mean,scr_pct_5,scl_perm_entropy,scr_perm_entropy,scr_iqr,scl_iqr,scl_std,scl_pct_5,scr_lineintegral,scr_pct_95,scl_pct_95,scl_rms,scl_sum
0,0.018341404358353464 +/- 0.0033517840677741257,9.079903147695134e-05 +/- 0.0013471073295561666,0.01083535108958833 +/- 0.005046044926481215,-0.0007263922518160216 +/- 0.0034140650489596918,0.005629539951573814 +/- 0.0030453417017204053,0.002905569007263853 +/- 0.0027943556628532065,0.007294188861985429 +/- 0.002453068028807771,-0.008444309927360805 +/- 0.0009802745000424648,0.014376513317191263 +/- 0.002543993775930124,0.004842615012106488 +/- 0.0015432867777217792,-0.0019673123486683266 +/- 0.0011973390099789458,0.003359564164648876 +/- 0.001954231048106277,0.016525423728813514 +/- 0.0021281350885286876,0.000998789346246931 +/- 0.0011165778901753424,0.004721549636803846 +/- 0.0035791151329526536,0.0019370460048425797 +/- 0.000527711736506134,-3.026634382572446e-05 +/- 0.000682839840961185,-0.0018159806295399816 +/- 0.0015373396003874379,0.0026937046004842148 +/- 0.0006268860525789449,-0.0031174334140436242 +/- 0.0012335159729004183,-0.000968523002421362 +/- 0.0014999408829738476,0.0031174334140435466 +/- 0.0011958078852989213,0.0027542372881355637 +/- 0.0010169671680636343,-0.0014225181598063407 +/- 0.0014953534294232201,0.00015133171912828924 +/- 0.0003383880111228394,-1.1102230246251566e-17 +/- 0.0001353552044491288,0.001422518159806263 +/- 0.0003041729909540112,0.0 +/- 0.0,0.000605326876513268 +/- 0.0,0.0 +/- 0.0,0.006840193704600428 +/- 0.000825555792795748,-0.0008777239709443551 +/- 0.0005654219640517274,-0.0012711864406780072 +/- 0.000646312242859045,0.0017857142857142573 +/- 0.000860863356738979,0.006930992736077446 +/- 0.0019589129691627402,-0.018523002421307545 +/- 0.0027732956873983833,-0.022033898305084787 +/- 0.002799595903110714,-0.0029963680387409598 +/- 0.0010079192376117815,-0.0370157384987894 +/- 0.004618072819689789,0.02351694915254233 +/- 0.0043672771504986215,0.005296610169491489 +/- 0.0023879742491010074,0.009897094430992714 +/- 0.004764522423162452,-0.014225181598062986 +/- 0.0019708015249515452,-0.029751815980629603 +/- 0.0011000473272025518
