,scr_svd_entropy,scl_mean,scr_rms,scl_iqr_5_95,scl_lineintegral,scl_entropy,scr_max,scr_ptp,scl_kurtosis,scl_rms,scl_max,scr_energy,scl_min,scr_std,scr_entropy,scl_skewness,scr_iqr,scr_n_sign_changes,scr_peaks,scl_perm_entropy,scr_perm_entropy,scl_iqr,scr_lineintegral,scr_kurtosis,scl_energy,scr_min,scr_pct_5,scr_n_below_mean,scr_n_above_mean,scl_n_below_mean,scl_n_above_mean,scl_peaks,scl_sum,scl_n_sign_changes,scr_skewness,scr_iqr_5_95,scr_pct_95,scl_pct_5,scl_pct_95,scl_svd_entropy,scl_ptp,scl_std,scr_mean,scr_sum
0,-0.011707172495554263 +/- 0.0059398955389593526,-0.0008002371072910464 +/- 0.003661393598753739,0.011973918197984545 +/- 0.003184440075533668,0.00219324244220509 +/- 0.0020712987800422153,0.0030231179608772862 +/- 0.002863751589610224,0.000444576170717248 +/- 0.0022775340193761776,0.005275637225844676 +/- 0.0019152927589097162,0.005245998814463526 +/- 0.0019928388232381957,-0.0013633669235328938 +/- 0.0031954551207927697,0.013633669235328938 +/- 0.002165835910663313,-0.0011262596324836949 +/- 0.0038273736709799337,0.0010077059869590954 +/- 0.0006784542467255221,-0.047688203912270355 +/- 0.0032614375070146445,-0.0025489033787788884 +/- 0.003821401650571699,0.0005038529934795477 +/- 0.0023339190423959646,0.005216360403082376 +/- 0.00126580655032973,0.002459988144635439 +/- 0.0010934123737816627,-0.0013633669235328938 +/- 0.0012518501530493658,0.005779490219324224 +/- 0.0011109463434493922,-0.0018968583283935914 +/- 0.003222828030602997,-0.008476585655008872 +/- 0.0030433900777696488,-0.0014226437462951935 +/- 0.0013438985238594658,0.011470065204504998 +/- 0.003394989140853112,0.003467694131594534 +/- 0.0009187907528156458,-0.0244813278008299 +/- 0.0025015942911688345,0.00011855364552459946 +/- 0.00023710729104919892,-0.000444576170717248 +/- 0.0007527222939656342,0.0005631298162418474 +/- 0.0006816834617664469,0.0005631298162418474 +/- 0.0006816834617664469,0.0008595139300533461 +/- 0.001064097396029412,0.0008595139300533461 +/- 0.001064097396029412,-0.00020746887966804906 +/- 0.0010185441776786913,0.010077059869590954 +/- 0.0021082891812422852,-0.00014819205690574933 +/- 0.0015185167110194967,-0.0005631298162418474 +/- 0.0015708358032009428,0.0011558980438648447 +/- 0.0004485105498050238,0.0009780675755779455 +/- 0.0004968303086615338,0.010343805572021303 +/- 0.001710061853793907,0.011885002963841096 +/- 0.0018577870710390946,0.016301126259632447 +/- 0.004423973481219998,-0.007498518079430916 +/- 0.0022022356832554664,-0.0069057498518079186 +/- 0.0028025151511565046,-0.008180201541197385 +/- 0.002843434488491177,-0.008180201541197385 +/- 0.002843434488491177
