,scl_min,scr_ptp,scr_svd_entropy,scl_svd_entropy,scr_max,scl_max,scl_ptp,scr_kurtosis,scl_iqr_5_95,scr_iqr_5_95,scr_rms,scl_lineintegral,scl_mean,scr_n_above_mean,scl_entropy,scl_energy,scr_std,scl_n_below_mean,scr_energy,scr_skewness,scr_sum,scl_skewness,scl_kurtosis,scl_n_above_mean,scr_min,scr_entropy,scr_n_sign_changes,scr_peaks,scl_n_sign_changes,scl_peaks,scr_n_below_mean,scr_mean,scr_pct_5,scl_perm_entropy,scr_perm_entropy,scr_iqr,scl_iqr,scl_std,scl_pct_5,scr_lineintegral,scr_pct_95,scl_pct_95,scl_rms,scl_sum
0,0.0403669724770642 +/- 0.0036186432693018004,0.010724454286618145 +/- 0.0010908535051924386,0.01281240113888007 +/- 0.0038700258395893265,0.012369503321733599 +/- 0.005388177365367029,0.04925656437836127 +/- 0.0034191292327552334,0.022840873141410922 +/- 0.004451067975187997,0.01331857007276177 +/- 0.002633363337128337,0.009205947484973087 +/- 0.0015002727872672611,-0.011420436570705506 +/- 0.001763948352983309,0.0014236001265421905 +/- 0.00043029011416434774,-0.0074659917747548436 +/- 0.001060617185336303,0.029958873774122086 +/- 0.003448275862068962,0.05599493831066116 +/- 0.0022414412633873374,0.0022461246440999448 +/- 0.001552722706967163,0.008604871875988584 +/- 0.0024740543873479743,0.01509016134134764 +/- 0.001898397113404303,0.00015817779183801005 +/- 0.0005149895791236941,0.0059158494147421355 +/- 0.0008375958427632975,3.163555836760423e-05 +/- 0.0002627846840530789,0.011578614362543472 +/- 0.0028619254357225314,0.0023410313192027354 +/- 0.0016632001807143084,0.0028788358114520407 +/- 0.0026635937816883023,-0.00113888010123383 +/- 0.0011511170767896438,0.012622587788674432 +/- 0.00141088915665789,-0.000885795634292974 +/- 0.000772322405297947,0.0006327111673520847 +/- 0.0001414785180322507,0.0 +/- 0.0,0.0 +/- 0.0,-3.163555836761533e-05 +/- 0.0007546257793025301,0.0 +/- 0.0,0.0015185068016450032 +/- 0.0007459554648877722,-0.0012337867763366427 +/- 0.0009432490677555085,-0.002372666877570417 +/- 0.0010029020869438269,-0.00015817779183805448 +/- 0.003018668891607785,0.003922809237583003 +/- 0.001423248576931605,-0.002372666877570417 +/- 0.0016514246296916427,-0.011357165453970275 +/- 0.0033672184514142193,0.00572603606453651 +/- 0.0011705156596014039,-0.003764631445745048 +/- 0.003316305955644946,0.05719708952863016 +/- 0.0036778972804387402,0.008794685226194221 +/- 0.0015613998961408622,0.0023093957608351424 +/- 0.0033719706364747216,0.0009807023093957202 +/- 0.0021523807267540803,0.04220183486238531 +/- 0.0034574061606616187
