,scr_lineintegral,scl_pct_5,scr_sum,scl_max,scl_pct_95,scr_mean,scr_rms,scl_sum,scl_iqr,scl_ptp,scr_iqr_5_95,scl_min,scl_iqr_5_95,scr_ptp,scr_energy,scr_max,scr_std,scl_mean,scl_skewness,scl_n_below_mean,scl_energy,scl_kurtosis,scr_entropy,scr_perm_entropy,scr_n_sign_changes,scr_peaks,scl_peaks,scl_entropy,scl_n_sign_changes,scl_perm_entropy,scl_n_above_mean,scr_min,scr_iqr,scr_pct_95,scr_pct_5,scl_lineintegral,scr_kurtosis,scl_std,scr_svd_entropy,scr_n_below_mean,scr_n_above_mean,scl_rms,scl_svd_entropy,scr_skewness
0,0.01698938163647721 +/- 0.0023127431082540593,-0.009275452841973763 +/- 0.002635415921272898,-0.0031542785758900903 +/- 0.0012527277401706254,-0.024141161773891327 +/- 0.0031542785758900444,-0.031730168644597136 +/- 0.0038936782949428395,-0.0056214865708932304 +/- 0.0012095513261110068,0.006901936289818866 +/- 0.002773892654064519,0.00306058713304187 +/- 0.0017489069331667827,0.0019362898188632239 +/- 0.0028650455818063194,-0.0018425983760150034 +/- 0.0022453390965669973,-0.0028732042473454287 +/- 0.00148336565734391,-0.010306058713304167 +/- 0.0022992082847352715,-0.0006246096189881367 +/- 0.0020950043511865756,-0.0012804497189256802 +/- 0.001434223922948796,-0.002092442223610258 +/- 0.001193723601100345,-0.0035602748282323794 +/- 0.002257253091766743,0.0009369144284822051 +/- 0.0014243290757016188,-0.002685821361648988 +/- 0.001822105202475318,0.0028107432854466152 +/- 0.0018102906616101861,-0.001499063085571528 +/- 0.0012319227310003845,-0.010118675827607726 +/- 0.0018274501984169424,-0.000187382885696441 +/- 0.0008403262990052345,-0.00031230480949406836 +/- 0.0007776327044340298,0.005215490318550941 +/- 0.0010172702982449995,-0.00012492192379762735 +/- 0.0002862320858810663,-3.123048094940684e-05 +/- 9.369144284822049e-05,0.0 +/- 0.0,-0.006058713304184904 +/- 0.003108021312835651,-0.002404747033104326 +/- 0.0007782595749142535,0.005621486570893219 +/- 0.001989947822869953,0.001342910680824494 +/- 0.002435376853826613,-0.0004996876951905094 +/- 0.0006580670676360282,-0.0072454715802623415 +/- 0.003122423422848193,-0.0025296689569019536 +/- 0.0014067589793323278,-0.001124297314178646 +/- 0.0010090877215117816,-0.00708931917551533 +/- 0.0018159390081332264,-0.009088069956277322 +/- 0.0014410083691516666,0.0017801374141161897 +/- 0.002439378461608825,-0.0010930668332292393 +/- 0.00208216218623153,-0.002061211742660851 +/- 0.0013910716709131942,0.003591505309181786 +/- 0.0014191839809496367,-0.0013741411617739009 +/- 0.0016239850093691555,-0.0005309181761399163 +/- 0.0025373684693253892,-0.0004372267332916957 +/- 0.00117020574610839
