,scr_lineintegral,scl_pct_5,scr_sum,scl_max,scl_pct_95,scr_mean,scr_rms,scl_sum,scl_iqr,scl_ptp,scr_iqr_5_95,scl_min,scl_iqr_5_95,scr_ptp,scr_energy,scr_max,scr_std,scl_mean,scl_skewness,scl_n_below_mean,scl_energy,scl_kurtosis,scr_entropy,scr_perm_entropy,scr_n_sign_changes,scr_peaks,scl_peaks,scl_entropy,scl_n_sign_changes,scl_perm_entropy,scl_n_above_mean,scr_min,scr_iqr,scr_pct_95,scr_pct_5,scl_lineintegral,scr_kurtosis,scl_std,scr_svd_entropy,scr_n_below_mean,scr_n_above_mean,scl_rms,scl_svd_entropy,scr_skewness
0,-0.018435091879075327 +/- 0.0013108087959392946,-0.010788381742738662 +/- 0.0025742798755907987,-0.009958506224066466 +/- 0.001541197391819793,-0.009365737996443458 +/- 0.0015750243337980469,-0.004386484884410191 +/- 0.0016168561585045663,-0.010254890337877964 +/- 0.00123773639702555,-0.011558980438648558 +/- 0.001768397615907083,0.0011262596324836949 +/- 0.0017920825676148097,-0.0056016597510373575 +/- 0.0019724579883787846,-0.0036158861885002835 +/- 0.0012205844861869549,0.003260225251926485 +/- 0.0010768169605563061,-0.0032602252519264964 +/- 0.0032440185637254656,-0.006194427978660344 +/- 0.001367548547132137,-0.0070243034973325735 +/- 0.0015908401778683978,-0.0016893894487255423 +/- 0.0010853487506580018,-0.0021043272080616404 +/- 0.001315157541928495,-0.001541197391819793 +/- 0.0012348942890337631,0.007943094250148164 +/- 0.0011539965817386909,0.0014226437462951935 +/- 0.0008772168694101179,0.0020746887966804906 +/- 0.0007137874676225402,-0.001541197391819793 +/- 0.0013825612080249625,-0.0013633669235328938 +/- 0.0011721232918366993,0.0009484291641967957 +/- 0.000393197959733893,-0.002371072910491989 +/- 0.0010520592382512618,2.9638411381149865e-05 +/- 8.891523414344958e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.009839952578541755 +/- 0.0021032833431191594,-0.00014819205690574933 +/- 0.0003568937338112701,0.0007409602845287466 +/- 0.0008615555337136089,0.0004149377593360981 +/- 0.0005654648496840203,8.89152341434496e-05 +/- 0.00037606928098546166,-0.012833432128038003 +/- 0.0011634728172134233,-0.0035862477771191337 +/- 0.0019090910391449745,0.00014819205690574933 +/- 0.0007168575354148062,0.0008298755186721962 +/- 0.001521695038884812,0.0001778304682868992 +/- 0.0011105509185059355,-0.010314167160640264 +/- 0.001515911304391746,0.010521636040308202 +/- 0.0017596831782806573,-0.0004149377593360981 +/- 0.0010865621090588792,0.0018375815056312916 +/- 0.0009631343692514442,0.0017190278601066922 +/- 0.0015949761762980039,-0.00020746887966804906 +/- 0.0013649767563330664,-0.0014522821576763434 +/- 0.0009599368548133723
