,scr_lineintegral,scl_pct_5,scr_sum,scl_max,scl_pct_95,scr_mean,scr_rms,scl_sum,scl_iqr,scl_ptp,scr_iqr_5_95,scl_min,scl_iqr_5_95,scr_ptp,scr_energy,scr_max,scr_std,scl_mean,scl_skewness,scl_n_below_mean,scl_energy,scl_kurtosis,scr_entropy,scr_perm_entropy,scr_n_sign_changes,scr_peaks,scl_peaks,scl_entropy,scl_n_sign_changes,scl_perm_entropy,scl_n_above_mean,scr_min,scr_iqr,scr_pct_95,scr_pct_5,scl_lineintegral,scr_kurtosis,scl_std,scr_svd_entropy,scr_n_below_mean,scr_n_above_mean,scl_rms,scl_svd_entropy,scr_skewness
0,0.006930992736077479 +/- 0.0021292109366781616,0.012227602905569013 +/- 0.0021281350885286677,-0.002633171912832932 +/- 0.0014953534294231874,-0.009624697336561749 +/- 0.0026309096624819337,-0.011319612590799022 +/- 0.0021108469460245447,-0.00039346246973365195 +/- 0.0012844488604069667,-0.007566585956416472 +/- 0.0007162324192614716,0.011743341404358353 +/- 0.0016343825665859782,-0.005841404358353519 +/- 0.0015845811274465473,0.0029358353510895775 +/- 0.002035059984747494,-0.001967312348668282 +/- 0.001427660582938341,0.007717917675544794 +/- 0.0025655078483996265,0.0047820823244551945 +/- 0.001475309637645749,-0.0013922518159806164 +/- 0.000996493803459707,-0.006598062953995165 +/- 0.001186193580040285,-0.0034503631961259385 +/- 0.001084532255881903,0.0014225181598062965 +/- 0.0011247520687688965,0.005357142857142861 +/- 0.001464403196537904,-0.0013922518159806495 +/- 0.0009590181306146994,-0.001634382566585979 +/- 0.0009397200179334265,-0.004661016949152541 +/- 0.0015084668031933536,-0.0005447941888619967 +/- 0.0007388956183858256,-0.0004842615012106699 +/- 0.00043228985644932875,-0.0001815980629540137 +/- 0.001041443736930113,3.026634382565785e-05 +/- 0.00031598990644403596,0.0 +/- 0.0,0.0 +/- 0.0,0.000756658595641635 +/- 0.0017609186692238233,-0.0010290556900726666 +/- 0.000768073700995715,0.0031476997578692377 +/- 0.0012926244857180706,0.001119854721549618 +/- 0.0015075556180886628,0.000696125907990297 +/- 0.0002723970944309885,-0.003995157384987891 +/- 0.0016731567749497895,0.0013014527845036316 +/- 0.0014134739017960802,-0.0006355932203389924 +/- 0.0012364829428459716,0.0013317191283292896 +/- 0.0013616491379179279,0.002996368038740915 +/- 0.0008393114179093033,0.0004237288135593209 +/- 0.0010237006371239645,0.005387409200968507 +/- 0.0013454062209983621,6.05326876513268e-05 +/- 0.0012683006561596385,-0.003904358353510895 +/- 0.0018182491883626637,0.0009685230024212954 +/- 0.0017689635830753564,0.02590799031476996 +/- 0.002364651935184583,-0.0009685230024213176 +/- 0.0007751966389143922
