,bvp_n_below_mean,bvp_perm_entropy,bvp_peaks,bvp_n_above_mean,bvp_kurtosis,bvp_max,bvp_n_sign_changes,bvp_iqr,bvp_rms,bvp_ptp,bvp_lineintegral,bvp_energy,bvp_sum,bvp_entropy,bvp_std,bvp_pct_5,bvp_mean,bvp_pct_95,bvp_iqr_5_95,bvp_min,bvp_svd_entropy,bvp_skewness
0,0.09315286624203824 +/- 0.006950048676049431,-0.026486199575371516 +/- 0.005768005460393865,-0.08184713375796174 +/- 0.006310770253801204,-0.007059447983014821 +/- 0.0020008574124172666,-0.058439490445859846 +/- 0.0017354334102199363,-0.047239915074309954 +/- 0.004675735784616825,0.012632696390658204 +/- 0.0020253486229659095,-0.0010615711252653704 +/- 0.00502427157800393,-0.00334394904458597 +/- 0.0008575103196074114,-0.0040870488322717335 +/- 0.003472895499565943,0.0015923566878981222 +/- 0.00321990464715566,-0.003874734607218655 +/- 0.0008897587374862155,0.0074840764331210565 +/- 0.0017026555129878388,0.0 +/- 0.0,0.032590233545647586 +/- 0.0015601845495434243,0.017038216560509568 +/- 0.0027421637692334414,0.0018577494692144647 +/- 0.0015610871730204672,0.0032908704883227503 +/- 0.0019973341531026195,0.014490445859872646 +/- 0.0038057731996270455,-0.024734607218683625 +/- 0.006126838229515108,-0.013375796178343924 +/- 0.004656414479715778,-0.03667728237791927 +/- 0.003838207258978952
