,bvp_rms,bvp_std,bvp_pct_5,bvp_lineintegral,bvp_iqr_5_95,bvp_energy,bvp_svd_entropy,bvp_n_sign_changes,bvp_min,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_iqr,bvp_max,bvp_skewness,bvp_perm_entropy,bvp_pct_95,bvp_entropy,bvp_kurtosis,bvp_sum,bvp_mean,bvp_ptp
0,0.41753463927376966 +/- 0.007440081423047175,0.3362159579550884 +/- 0.007463363325720767,0.08131868131868134 +/- 0.006539871431349701,0.11896798853320596 +/- 0.008037555585886636,0.0867176301958911 +/- 0.006197382594874741,0.054801720019111336 +/- 0.004082460072151737,0.0354992833253703 +/- 0.006378180519348686,0.07529861442904924 +/- 0.006868121481535176,0.07854753941710466 +/- 0.006332023031831549,0.03984710941232682 +/- 0.005726225806623459,0.07009077878643097 +/- 0.003969051968645976,0.07009077878643097 +/- 0.003969051968645976,0.10047778308647874 +/- 0.0054728587488000165,-0.006067845198279942 +/- 0.0017365295599986775,0.03430482560917345 +/- 0.0038626627675886808,0.05317725752508361 +/- 0.0022718573202042515,0.0910654562828476 +/- 0.006385870787043901,0.0 +/- 0.0,0.003105590062111796 +/- 0.0010736839490799778,-0.0013855709507883285 +/- 0.0012721956001618977,-0.0013855709507883285 +/- 0.0012721956001618977,0.014572384137601535 +/- 0.0045740089105193215
