,bvp_n_below_mean,bvp_perm_entropy,bvp_peaks,bvp_n_above_mean,bvp_kurtosis,bvp_max,bvp_n_sign_changes,bvp_iqr,bvp_rms,bvp_ptp,bvp_lineintegral,bvp_energy,bvp_sum,bvp_entropy,bvp_std,bvp_pct_5,bvp_mean,bvp_pct_95,bvp_iqr_5_95,bvp_min,bvp_svd_entropy,bvp_skewness
0,0.043986254295532635 +/- 0.0072920744732949145,-0.036769759450171816 +/- 0.006172501025080628,0.00019636720667648433 +/- 0.0016458571049818508,0.0974963181148748 +/- 0.0066017066171877,-0.009327442317133006 +/- 0.0014890280695241086,0.001767304860088359 +/- 0.0012650072387555306,-0.06656848306332841 +/- 0.005606790980959915,-0.0025527736867942963 +/- 0.004908198232675481,0.0018654884634266011 +/- 0.0008155742624367252,0.018114874815905735 +/- 0.0027284620975140802,0.027933235149730007 +/- 0.0018163966617574798,-0.007363770250368162 +/- 0.0004390904226803695,0.0012763868433971481 +/- 0.00032563817283803517,0.0 +/- 0.0,-0.0003436426116838476 +/- 0.00022496689715050683,-0.020029455081001513 +/- 0.002402992292689322,0.0020618556701030855 +/- 0.0014363022914411136,-0.005792832596956288 +/- 0.001093326335361807,-0.0002945508100147265 +/- 0.00039273441335296866,-0.0033873343151693547 +/- 0.0029736019088675023,0.029651448208149245 +/- 0.005107435170796232,0.007854688267059373 +/- 0.0021622695675547533
