,bvp_peaks,bvp_perm_entropy,bvp_iqr,bvp_n_above_mean,bvp_svd_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_kurtosis,bvp_pct_95,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_skewness,bvp_entropy,bvp_sum,bvp_mean,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_std,bvp_energy
0,-0.033397037744863835 +/- 0.004911879687937316,-0.0027233635929287737 +/- 0.002961098983725973,-0.024796942188246497 +/- 0.002345034150369425,0.0011944577161968838 +/- 0.0065588672739509335,-0.016053511705685575 +/- 0.0035574793060652037,-0.015145723841375979 +/- 0.002455358845203933,0.0014811275680841173 +/- 0.004355170393013654,-0.016005733397037713 +/- 0.0038297227763692096,-0.025322503583373124 +/- 0.002711182218654781,-0.018872431915910128 +/- 0.002978010901528411,0.008170090778786433 +/- 0.003114398182079739,9.55566172957778e-05 +/- 0.003281086423963579,4.4408920985006264e-17 +/- 0.0022102309615328096,0.0028666985188724793 +/- 0.0030217655615560183,0.0 +/- 0.0,0.00033444816053515016 +/- 0.0007102756209899099,0.00033444816053513905 +/- 0.0009803289311363249,-0.011371237458193961 +/- 0.002615180541501013,-0.011132345914954567 +/- 0.001801058463924587,0.004347826086956541 +/- 0.002152146321940792,-0.005064500716674592 +/- 0.002721267246229951,-0.006975633062589537 +/- 0.0022531918055521314
