,bvp_n_below_mean,bvp_perm_entropy,bvp_peaks,bvp_n_above_mean,bvp_kurtosis,bvp_max,bvp_n_sign_changes,bvp_iqr,bvp_rms,bvp_ptp,bvp_lineintegral,bvp_energy,bvp_sum,bvp_entropy,bvp_std,bvp_pct_5,bvp_mean,bvp_pct_95,bvp_iqr_5_95,bvp_min,bvp_svd_entropy,bvp_skewness
0,0.13527905785970307 +/- 0.0071567456055939335,0.09288274449564776 +/- 0.007427829106313813,0.07537122375832059 +/- 0.004663716348893258,0.059703020993343604 +/- 0.004058970032279845,0.04792626728110605 +/- 0.004688386335795021,0.036866359447004636 +/- 0.004659216862704488,0.015873015873015907 +/- 0.0025805638849675694,0.01556579621095756 +/- 0.003812495743776003,0.01003584229390686 +/- 0.0010789199951717905,0.006912442396313412 +/- 0.0008014580564515628,0.0016385048643113743 +/- 0.0008192524321556594,0.0009216589861751445 +/- 0.0016159481656999092,0.0004096262160778741 +/- 0.0006792882315116105,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005120327700972593 +/- 0.0005120327700972593,-0.0005632360471069852 +/- 0.0005345779062421916,-0.003379416282642067 +/- 0.001433691756272396,-0.006451612903225767 +/- 0.0016544285121764936,-0.006502816180235504 +/- 0.003206241106902847,-0.006758832565284134 +/- 0.003244849875628225,-0.011930363543266709 +/- 0.0027673464653091
