,bvp_rms,bvp_std,bvp_pct_5,bvp_lineintegral,bvp_iqr_5_95,bvp_energy,bvp_svd_entropy,bvp_n_sign_changes,bvp_min,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_iqr,bvp_max,bvp_skewness,bvp_perm_entropy,bvp_pct_95,bvp_entropy,bvp_kurtosis,bvp_sum,bvp_mean,bvp_ptp
0,0.5026625704045059 +/- 0.010938942320381551,0.2668714797747056 +/- 0.008661681701501498,0.14418842805939577 +/- 0.0037430961356880945,0.1091141833077317 +/- 0.002836587605625118,0.03937532002048131 +/- 0.0035285708456774135,0.0302099334357399 +/- 0.003419520298425811,0.025908858166922687 +/- 0.0032237739352170467,0.0218125960061444 +/- 0.0034210533719385605,0.021556579621095785 +/- 0.004700951641382168,0.013261648745519739 +/- 0.0042251236550693745,0.011162314388120853 +/- 0.004719598001762565,0.011162314388120853 +/- 0.004719598001762565,0.004249871991807474 +/- 0.002832888109292986,0.003686635944700467 +/- 0.0012708319145920087,0.00271377368151563 +/- 0.0030555102402121097,0.002560163850486441 +/- 0.002699728894309091,0.001689708141321078 +/- 0.0014309460944682143,0.0 +/- 0.0,0.0 +/- 0.0,-0.00020481310803890373 +/- 0.0004692857854537224,-0.00020481310803890373 +/- 0.0004692857854537224,-0.009677419354838701 +/- 0.00413099712268919
