,bvp_rms,bvp_std,bvp_pct_5,bvp_lineintegral,bvp_iqr_5_95,bvp_energy,bvp_svd_entropy,bvp_n_sign_changes,bvp_min,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_iqr,bvp_max,bvp_skewness,bvp_perm_entropy,bvp_pct_95,bvp_entropy,bvp_kurtosis,bvp_sum,bvp_mean,bvp_ptp
0,0.32493410648392196 +/- 0.013811280969952553,0.32150764364786505 +/- 0.014031352378787712,-0.0034791776489193405 +/- 0.00462690738165351,0.06304691618344757 +/- 0.007872706253070924,-0.001107011070110675 +/- 0.0041804541682460335,0.04348972061149188 +/- 0.00320001058740668,0.00943595150237222 +/- 0.0024437168131785504,-0.00600948866631521 +/- 0.002993161743084538,0.02456510279388511 +/- 0.006220347917764889,0.022878228782287836 +/- 0.0025630460265984568,0.0315234580917238 +/- 0.003414683129299243,0.0315234580917238 +/- 0.003414683129299243,0.08692672641012125 +/- 0.005215570657725133,0.000158144438587271 +/- 0.0004744333157617267,0.03394833948339485 +/- 0.0037586807527624543,0.018661043753294672 +/- 0.0014760147601475886,0.001476014760147637 +/- 0.003828997321525561,0.0 +/- 0.0,0.0006325777543490063 +/- 0.0005677559100827253,0.00010542962572485104 +/- 0.0008757642449043752,0.00010542962572485104 +/- 0.0008757642449043752,0.01291512915129155 +/- 0.005340871707633519
