,bvp_peaks,bvp_perm_entropy,bvp_iqr,bvp_n_above_mean,bvp_svd_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_kurtosis,bvp_pct_95,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_skewness,bvp_entropy,bvp_sum,bvp_mean,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_std,bvp_energy
0,-0.09447983014861996 +/- 0.007164622091888294,-0.028025477707006384 +/- 0.004521345953088506,0.0005838641188959271 +/- 0.005983768612891627,0.023619957537154956 +/- 0.0037924247723771067,-0.01374734607218685 +/- 0.0017991986472057553,0.0074309978768577365 +/- 0.0031040746321047553,0.0376857749469214 +/- 0.004351146822063519,-0.032165605095541415 +/- 0.002514377766948409,-0.0012738853503185044 +/- 0.0029667067117796425,-0.01719745222929938 +/- 0.0034003433923666675,0.018630573248407622 +/- 0.003910920810995459,0.0023354564755838194 +/- 0.002503147796720073,0.01470276008492567 +/- 0.0025681465824634493,-0.007006369426751602 +/- 0.002786497823440907,0.0 +/- 0.0,0.0005838641188959271 +/- 0.0011494908613432831,-0.0013269639065817574 +/- 0.0008960691622152054,0.016401273885350287 +/- 0.001935002774263094,0.011199575371549864 +/- 0.002331230494267275,0.006316348195329069 +/- 0.0019203877404591818,-5.307855626328628e-05 +/- 0.002901897437969564,0.008014861995753686 +/- 0.002793062020578108
