,bvp_peaks,bvp_perm_entropy,bvp_iqr,bvp_n_above_mean,bvp_svd_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_kurtosis,bvp_pct_95,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_skewness,bvp_entropy,bvp_sum,bvp_mean,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_std,bvp_energy
0,0.008447937131630657 +/- 0.00179525214955768,-0.035903732809430246 +/- 0.004147023856151614,0.02328094302554029 +/- 0.004086963470081472,-0.001227897838899783 +/- 0.0030534933285598443,-0.021905697445972493 +/- 0.0034604940970154375,0.004764243614931241 +/- 0.0017441336841419075,-0.0026031434184675684 +/- 0.0034032047546797652,-0.004616895874263271 +/- 0.001556284824926818,-0.004125736738703323 +/- 0.00150906596225316,0.0016699410609037567 +/- 0.0018403726910800687,0.0032907662082514943 +/- 0.002446445855680207,0.008644400785854623 +/- 0.002015548578456087,-0.0008840864440078366 +/- 0.0018482207978611801,0.005550098231827149 +/- 0.0017579106255572819,0.0 +/- 0.0,0.0003929273084479545 +/- 0.0005727850584327185,-0.0007367387033398787 +/- 0.0005914339184082841,0.004911591355599243 +/- 0.0039415329366874014,0.011345776031434218 +/- 0.002287452067228883,0.00407662082514737 +/- 0.001031434184675841,0.0024066797642436134 +/- 0.0012892342581931851,0.0026522593320235876 +/- 0.0016612509356864183
