,bvp_peaks,bvp_perm_entropy,bvp_iqr,bvp_n_above_mean,bvp_svd_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_kurtosis,bvp_pct_95,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_skewness,bvp_entropy,bvp_sum,bvp_mean,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_std,bvp_energy
0,0.0017509727626459082 +/- 0.0036149619019575836,0.024173151750972777 +/- 0.0021973457194701556,-0.003842412451361854 +/- 0.00212510236137679,0.020914396887159493 +/- 0.0028609807723449245,-0.02076848249027241 +/- 0.004619598493930062,0.00734435797665367 +/- 0.001544978616173982,0.006809338521400754 +/- 0.0032262887065713894,0.004717898832684808 +/- 0.001921667924624352,-0.002821011673151741 +/- 0.001817270592633204,0.027821011673151763 +/- 0.0014395572555397558,-0.002383268482490264 +/- 0.0015295899993692929,0.00734435797665367 +/- 0.001417198665791188,0.027869649805447483 +/- 0.0011723706997270337,0.004085603112840452 +/- 0.0019235136121872683,0.0 +/- 0.0,-0.00024319066147859836 +/- 0.00044842142302008045,-0.0005350194552529164 +/- 0.0005077970091882546,0.0016536964980544688 +/- 0.0010919233618990063,0.024513618677042825 +/- 0.0011753935771979113,0.0037937743190661344 +/- 0.0009431283769292435,0.0033073929961089377 +/- 0.0008915516916256466,0.0018968871595330672 +/- 0.0008822158145533555
