,bvp_rms,bvp_std,bvp_pct_5,bvp_lineintegral,bvp_iqr_5_95,bvp_energy,bvp_svd_entropy,bvp_n_sign_changes,bvp_min,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_iqr,bvp_max,bvp_skewness,bvp_perm_entropy,bvp_pct_95,bvp_entropy,bvp_kurtosis,bvp_sum,bvp_mean,bvp_ptp
0,0.1974963181148748 +/- 0.00854549947258424,0.3506627393225331 +/- 0.009236697823933132,-0.024202258222876805 +/- 0.002048369763870888,-0.017280314187530697 +/- 0.0058614871110846695,-0.03269513991163475 +/- 0.0035414214623213295,0.06779577810505644 +/- 0.00425402485633576,0.011929307805596433 +/- 0.001901950969839045,-0.03313696612665684 +/- 0.002220013560057923,-0.02125675012272953 +/- 0.003687117865611278,-0.0005400098183603319 +/- 0.003905498891153408,0.023858615611192957 +/- 0.0037528747871607903,0.023858615611192957 +/- 0.0037528747871607903,0.08252331860579284 +/- 0.004248355844147274,-0.005547373588610682 +/- 0.0012810985125871225,0.015071183112420205 +/- 0.002354871861602678,0.0031909671084928704 +/- 0.0030990111147936325,-0.02896416298478155 +/- 0.00428535156461367,0.0 +/- 0.0,0.0003436426116838476 +/- 0.00044182621502208974,-9.818360333824216e-05 +/- 0.0011151513688365741,-9.818360333824216e-05 +/- 0.0011151513688365741,-0.029307805596465397 +/- 0.0032567517507357735
