,bvp_n_below_mean,bvp_perm_entropy,bvp_peaks,bvp_n_above_mean,bvp_kurtosis,bvp_max,bvp_n_sign_changes,bvp_iqr,bvp_rms,bvp_ptp,bvp_lineintegral,bvp_energy,bvp_sum,bvp_entropy,bvp_std,bvp_pct_5,bvp_mean,bvp_pct_95,bvp_iqr_5_95,bvp_min,bvp_svd_entropy,bvp_skewness
0,0.07183852140077818 +/- 0.005697308964523143,0.14567120622568092 +/- 0.009149270960527209,0.06245136186770428 +/- 0.005359913351733798,0.016682879377431868 +/- 0.0021973457194701626,0.02534046692607005 +/- 0.005793657050656439,0.01468871595330734 +/- 0.002095394866589294,0.008365758754863784 +/- 0.00177778860724679,0.0535992217898833 +/- 0.002590180341574767,0.007587548638132269 +/- 0.0018736731794025442,0.014688715953307351 +/- 0.0029247658323682856,-0.0029182879377431803 +/- 0.0012110797274308062,0.018287937743190652 +/- 0.0011953507516969774,0.0012159533073929918 +/- 0.0005856806701747205,0.0 +/- 0.0,-0.0012159533073929918 +/- 0.0018868837296955987,0.004134241245136172 +/- 0.0009543490695694802,0.0014105058365758705 +/- 0.0008268482490272343,0.02237354085603115 +/- 0.0019086981391389832,-0.0007782101167315147 +/- 0.0017697865173793956,0.0019455252918287869 +/- 0.003052987320325907,0.028550583657587548 +/- 0.006441752934234662,0.006614785992217875 +/- 0.0034406107361531772
