,bvp_peaks,bvp_perm_entropy,bvp_iqr,bvp_n_above_mean,bvp_svd_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_kurtosis,bvp_pct_95,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_skewness,bvp_entropy,bvp_sum,bvp_mean,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_std,bvp_energy
0,0.04442298406566871 +/- 0.004601112216155129,0.009608884596813094 +/- 0.006082675961353105,0.04471269917914047 +/- 0.0019814857101577168,0.016368903911153986 +/- 0.003403724490309427,0.01685176243360691 +/- 0.003667500405940769,0.02959922742636404 +/- 0.0017010057898414871,0.005166586190246236 +/- 0.0038631699544122884,0.0026557218734910236 +/- 0.0020964068900137566,0.0066151617576049706 +/- 0.0027573716147308944,-0.004297440849831047 +/- 0.0019126318030264003,-0.015982617093191744 +/- 0.002884650319892582,-0.0028971511347175793 +/- 0.002394900389693353,-0.0028005794302269683 +/- 0.0020002235806091807,0.0004828585224528892 +/- 0.0027569488022443777,0.0 +/- 0.0,0.000820859488169956 +/- 0.0007178207990013974,-0.0012554321583776117 +/- 0.000579430226943491,0.001448575567358712 +/- 0.001979131002599631,-0.0007242877836794115 +/- 0.0010412292927497488,0.009077740222114883 +/- 0.0019767734901456908,-0.004152583293095158 +/- 0.0020280057943022622,-0.018734910671173388 +/- 0.0013099623337760131
