,bvp_n_below_mean,bvp_perm_entropy,bvp_peaks,bvp_n_above_mean,bvp_kurtosis,bvp_max,bvp_n_sign_changes,bvp_iqr,bvp_rms,bvp_ptp,bvp_lineintegral,bvp_energy,bvp_sum,bvp_entropy,bvp_std,bvp_pct_5,bvp_mean,bvp_pct_95,bvp_iqr_5_95,bvp_min,bvp_svd_entropy,bvp_skewness
0,0.004076620825147359 +/- 0.005774201827224363,-0.031532416502946956 +/- 0.00507013277035912,0.022642436149312373 +/- 0.004754105836415021,0.008546168958742639 +/- 0.001246422155250442,-0.0030943025540274838 +/- 0.0014073230630544545,0.007220039292730851 +/- 0.004659803542309656,-0.002406679764243602 +/- 0.003209115171693455,-0.0025540275049115934 +/- 0.0019987219989563696,0.003978388998035365 +/- 0.001620825147347748,-0.023428290766208247 +/- 0.002855911937152593,-0.0019155206286836756 +/- 0.00014734774066795797,0.006876227897838904 +/- 0.0021965304297640277,0.0005893909626719429 +/- 0.0004812357058513197,0.0 +/- 0.0,-0.0038801571709233817 +/- 0.0007100605252849412,0.011149312377210207 +/- 0.0015694052366080824,0.0012278978388998163 +/- 0.0002455795677799854,0.002897838899803551 +/- 0.002089014766025238,-0.002062868369351678 +/- 0.0013324813326375503,-0.022200392927308465 +/- 0.004978909979361179,0.03506876227897839 +/- 0.003411346827934242,0.008791748526522591 +/- 0.002942449076768208
