,bvp_n_below_mean,bvp_perm_entropy,bvp_peaks,bvp_n_above_mean,bvp_kurtosis,bvp_max,bvp_n_sign_changes,bvp_iqr,bvp_rms,bvp_ptp,bvp_lineintegral,bvp_energy,bvp_sum,bvp_entropy,bvp_std,bvp_pct_5,bvp_mean,bvp_pct_95,bvp_iqr_5_95,bvp_min,bvp_svd_entropy,bvp_skewness
0,0.04696607740085999 +/- 0.003385523886871838,-0.0038700430004778297 +/- 0.006778629098814562,0.011849020544672673 +/- 0.007008281528259498,0.10592451027233632 +/- 0.007252394729649764,-0.012326803631151484 +/- 0.004357004535185091,-0.003010033444816096 +/- 0.0032758642554079286,0.01677018633540368 +/- 0.0025502161767955223,0.0053033922599139745 +/- 0.005814249152239475,0.0 +/- 0.0,0.020831342570472956 +/- 0.003090484783334213,0.00210224558050639 +/- 0.0009362598156839554,0.00664118490205442 +/- 0.001998138907436852,0.004013377926421369 +/- 0.0016160090325167435,0.0 +/- 0.0,-9.55566172957667e-05 +/- 0.0001911132345915334,0.0071189679885331645 +/- 0.0017548368535315034,0.0006211180124223281 +/- 0.0006773744328121224,0.005828953655040559 +/- 0.0012604783524388847,0.0019589106545627732 +/- 0.000812231247013847,0.003392259913998996 +/- 0.0025322503583373266,0.04128045867176298 +/- 0.004696877487795324,0.0019589106545627845 +/- 0.0024404381823453754
