,bvp_peaks,bvp_perm_entropy,bvp_iqr,bvp_n_above_mean,bvp_svd_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_kurtosis,bvp_pct_95,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_skewness,bvp_entropy,bvp_sum,bvp_mean,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_std,bvp_energy
0,0.030350601779173248 +/- 0.004353037015821104,0.06148613291470438 +/- 0.006134959287567198,0.008791208791208826 +/- 0.002010400074547197,0.004657247514390428 +/- 0.002773417059131341,-0.009314495028780689 +/- 0.0022299608323037663,-0.006488749345892164 +/- 0.002002211038169448,0.0037676609105181 +/- 0.0026559032005127065,0.0017268445839874968 +/- 0.0013453647443414359,-0.006070120355834596 +/- 0.0020293793228325753,-0.002040816326530559 +/- 0.0014511171767516672,-0.00737833594976447 +/- 0.0018043892882853565,-0.013448456305599122 +/- 0.002808736138214456,-0.0039769754055467895 +/- 0.001520234332426384,-0.01098901098901095 +/- 0.0021320302237010235,0.0 +/- 0.0,0.00026164311878602576 +/- 0.0005362088312904118,0.00020931449502882283 +/- 0.0006701333581824021,-0.010413396127681784 +/- 0.001560235637454271,-0.004866562009419107 +/- 0.001986421025233125,-0.004186289900575568 +/- 0.0018277602508187415,-0.001308215593929829 +/- 0.002135238698388591,-0.003872318158032395 +/- 0.0020826529295795313
