,bvp_peaks,bvp_perm_entropy,bvp_iqr,bvp_n_above_mean,bvp_svd_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_kurtosis,bvp_pct_95,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_skewness,bvp_entropy,bvp_sum,bvp_mean,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_std,bvp_energy
0,0.018292040063257697 +/- 0.0026677028843184007,0.011017395888244541 +/- 0.002350986096044041,0.0018977332630468967 +/- 0.0025303110173958837,0.012071692145492818 +/- 0.0021919475894878154,0.011702688455455912 +/- 0.0033819746826242248,-0.0023721665788086987 +/- 0.0016204982761137891,0.02008434370057981 +/- 0.0031492413350013584,-0.010806536636794983 +/- 0.0021766813729111904,0.008961518186610362 +/- 0.002147764764097364,-0.0009488666315234928 +/- 0.0011256803639463687,-0.004269899841855607 +/- 0.0014036401640162754,-0.006431207169214581 +/- 0.0017291744298214967,0.001107011070110675 +/- 0.0011170068582191408,0.0025303110173958477 +/- 0.0015602159817552624,0.0 +/- 0.0,-0.00026357406431208873 +/- 0.00035362171494462914,-0.0006852925672114263 +/- 0.0004117158500741514,-0.0288350026357407 +/- 0.003682875798567946,0.00411175540326828 +/- 0.00185328369333122,0.005693199789140691 +/- 0.0016299024600674912,0.009119662625197622 +/- 0.0011318350318178132,0.0005798629414865419 +/- 0.0013634704434768103
