,bvp_rms,bvp_std,bvp_pct_5,bvp_lineintegral,bvp_iqr_5_95,bvp_energy,bvp_svd_entropy,bvp_n_sign_changes,bvp_min,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_iqr,bvp_max,bvp_skewness,bvp_perm_entropy,bvp_pct_95,bvp_entropy,bvp_kurtosis,bvp_sum,bvp_mean,bvp_ptp
0,0.19698443579766534 +/- 0.006105974640651813,0.20223735408560306 +/- 0.007452276157702257,0.013035019455252882 +/- 0.005679634465756814,0.03715953307392994 +/- 0.006816977371769228,0.02655642023346303 +/- 0.0066731801113395035,0.006712062256809315 +/- 0.0038285347576175787,0.006225680933852118 +/- 0.003246754721454976,0.046060311284046654 +/- 0.004505529531953601,0.0561284046692607 +/- 0.006879158446784885,0.006079766536964959 +/- 0.0019485628038920292,-0.012402723735408582 +/- 0.003213431256645737,-0.012402723735408582 +/- 0.003213431256645737,0.00894941634241242 +/- 0.004937189704455049,0.00043774319066147704 +/- 0.0007977246822401103,-0.0055447470817120426 +/- 0.003364127717079868,0.022470817120622565 +/- 0.00354625022053664,0.04260700389105054 +/- 0.005064908967682789,0.0 +/- 0.0,0.0007782101167315147 +/- 0.0009021029664879058,-0.0014591439688715901 +/- 0.0006152291167642739,-0.0014591439688715901 +/- 0.0006152291167642739,0.013959143968871556 +/- 0.005909282872479579
