,bvp_rms,bvp_std,bvp_pct_5,bvp_lineintegral,bvp_iqr_5_95,bvp_energy,bvp_svd_entropy,bvp_n_sign_changes,bvp_min,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_iqr,bvp_max,bvp_skewness,bvp_perm_entropy,bvp_pct_95,bvp_entropy,bvp_kurtosis,bvp_sum,bvp_mean,bvp_ptp
0,0.49782713664896194 +/- 0.008755597841926133,0.33172380492515696 +/- 0.007875184176871134,0.030371801062288782 +/- 0.0034037244903094253,0.14384355383872532 +/- 0.002995669216657871,0.045388701110574636 +/- 0.0030766841761610793,0.07870593915982624 +/- 0.004377798920963059,0.0025591501690005237 +/- 0.0030997110276589084,0.020183486238532156 +/- 0.0032520440831449032,0.05668759053597301 +/- 0.00236748443691575,0.015934331240946443 +/- 0.002618144222448284,0.031289232254949374 +/- 0.0034939744114197094,0.031289232254949374 +/- 0.0034939744114197094,0.10584258812168039 +/- 0.005021728633510382,0.0001931434089812001 +/- 0.00023655139959281296,0.010236600676001994 +/- 0.001178807881770505,0.027136648961854214 +/- 0.002553221451743554,0.06494447126991797 +/- 0.0044109595139002495,0.0 +/- 0.0,0.00014485755673591117 +/- 0.00030918031083695935,0.0005311443746982558 +/- 0.00040109241250209734,0.0005311443746982558 +/- 0.00040109241250209734,0.027329792370835382 +/- 0.002664049101715832
