,bvp_n_above_mean,accz_energy,hrv_min,scl_n_sign_changes,bvp_n_sign_changes,hrv_max,accz_sum,accz_mean,accz_peaks,bvp_lineintegral,accz_svd_entropy,accy_rms,accx_sum,accx_mean,accx_pct_5,accy_std,accz_max,bvp_peaks,bvp_min,accz_lineintegral,accz_pct_95,accz_std,scl_pct_5,accx_pct_95,accz_n_sign_changes,scl_pct_95,bvp_iqr,accx_lineintegral,accx_peaks,accx_n_sign_changes,hrv_entropy,accx_entropy,accy_ptp,bvp_perm_entropy,bvp_skewness,accx_n_below_mean,accx_std,scl_n_above_mean,scl_n_below_mean,hrv_ptp,accx_iqr,scr_kurtosis,scr_rms,scl_std,accy_kurtosis,hrv_svd_entropy,scl_lineintegral,bvp_ptp,accz_ptp,hrv_std,scr_n_above_mean,scr_n_below_mean,accx_kurtosis,scl_kurtosis,hrv_peaks,bvp_mean,bvp_sum,scl_energy,hrv_n_sign_changes,scr_pct_5,scl_peaks,bvp_entropy,scr_peaks,accz_skewness,scr_energy,scr_iqr,accx_n_above_mean,hrv_kurtosis,scr_mean,scr_sum,scr_ptp,scr_max,scr_pct_95,scl_iqr_5_95,scr_iqr_5_95,accx_svd_entropy,hrv_skewness,scr_min,scl_sum,scl_mean,bvp_kurtosis,scl_iqr,accy_n_below_mean,accy_skewness,scl_ptp,accx_iqr_5_95,scl_skewness,hrv_iqr_5_95,accx_skewness,scr_entropy,accy_min,scr_skewness,scr_perm_entropy,accz_n_below_mean,accy_peaks,accx_perm_entropy,scr_n_sign_changes,scr_std,accy_sum,accy_mean,hrv_iqr,accy_iqr,accz_kurtosis,bvp_svd_entropy,scr_lineintegral,accx_min,accz_perm_entropy,accz_n_above_mean,accy_perm_entropy,accy_iqr_5_95,bvp_energy,accy_n_sign_changes,accy_n_above_mean,hrv_lineintegral,scl_rms,accz_min,hrv_perm_entropy,scl_max,accy_pct_5,accx_ptp,hrv_n_below_mean,scl_min,accy_max,accz_iqr,accz_entropy,scr_svd_entropy,bvp_max,accy_entropy,accy_lineintegral,accz_iqr_5_95,bvp_pct_95,scl_perm_entropy,accx_max,hrv_n_above_mean,bvp_iqr_5_95,hrv_pct_95,hrv_rms,bvp_pct_5,accx_energy,scl_entropy,bvp_std,scl_svd_entropy,hrv_pct_5,accz_pct_5,accx_rms,accy_pct_95,hrv_energy,hrv_sum,hrv_mean,accy_svd_entropy,bvp_rms,accy_energy,accz_rms,bvp_n_below_mean
0,0.17211319032405295 +/- 0.002463698118942557,0.11781834778639891 +/- 0.0050193849552181286,0.05985394796896393 +/- 0.0015307455243500478,0.005029666818804179 +/- 0.0003226033235430949,0.056366955727978084 +/- 0.0023947530118384112,0.001040620721131902 +/- 0.000780131834567669,0.012542218165221363 +/- 0.001829844566072243,-0.000529438612505695 +/- 0.0012129245270194762,0.01156549520766772 +/- 0.0023419081402455697,0.14285714285714285 +/- 0.0024064676086652846,0.023943404837973505 +/- 0.003465623528769171,0.04051118210862621 +/- 0.0035665191261863836,7.302601551801846e-05 +/- 0.00029663307730299596,0.017498858968507523 +/- 0.0015432146165444936,0.051337288909173884 +/- 0.0017578463207031923,0.06616157005933362 +/- 0.0030502023465588555,0.0067001369237790764 +/- 0.0009900682328037541,0.0033591967138292935 +/- 0.0008284108666025181,0.05988133272478319 +/- 0.0018782917239762167,0.07624828845276131 +/- 0.001208278542173204,0.0247740757644911 +/- 0.0017710690776917733,0.013966225467822923 +/- 0.0033444798970492487,0.006298493838429953 +/- 0.001545345924513686,-0.012688270196257423 +/- 0.001566233543735456,0.0017617526243724146 +/- 0.0006205197407341988,0.004637151985394794 +/- 0.0020758696600280285,0.01161113646736649 +/- 0.001007256173373518,0.011702418986764019 +/- 0.0006134293972217628,0.00920127795527157 +/- 0.002598202621286571,0.007183934276586012 +/- 0.0009146945714710603,0.000931081697854852 +/- 0.0005046198068858259,-0.019297124600638982 +/- 0.0013946821911298398,0.005933363760839805 +/- 0.0008215426745778193,-0.0011227749885896698 +/- 0.0006416453407864826,0.003112733911455967 +/- 0.0017374639064849922,0.009548151528982207 +/- 0.00211972083278411,0.09823824737562756 +/- 0.0024174534206568726,-5.47695116385194e-05 +/- 0.000699011947752682,-0.0003925148334094075 +/- 0.0009146945714710767,0.026554084892743034 +/- 0.0019322808244556081,-0.009575536284801489 +/- 0.0007554421300301392,-0.00037425832952990844 +/- 0.0010355236416169664,0.01036969420356002 +/- 0.001295568781320683,0.00243724326791418 +/- 0.0009137831577617886,-0.00133272478320402 +/- 0.0006220620734787948,1.8256503879510168e-05 +/- 0.0004774695328387736,0.003258785942492004 +/- 0.0012082785421732166,-0.00660885440438157 +/- 0.003585486264169989,0.0005842081241442365 +/- 0.0005085673492353882,0.03655864901871292 +/- 0.002699015872564596,-4.564125969879207e-05 +/- 0.0007316850543989535,0.0007667731629392938 +/- 0.0008156388098106503,-0.0014057507987220498 +/- 0.0004324133010434271,-9.128251939753973e-05 +/- 0.00012909297693957012,-0.001250570515746252 +/- 0.0005958588378043961,-0.00018256503879507946 +/- 0.00019577919296694793,-0.00018256503879507946 +/- 0.00019577919296694793,-0.008032861706983141 +/- 0.0011014589231582604,0.0 +/- 0.0,-3.651300775900923e-05 +/- 6.0549973351992904e-05,0.0 +/- 0.0,0.0 +/- 0.0,9.128251939751752e-05 +/- 0.00032658226964853105,0.0002464628023733484 +/- 0.0006988331189565733,6.389776357826893e-05 +/- 0.00012280806980442428,-5.4769511638530496e-05 +/- 0.0001366191651948504,0.012615244180739393 +/- 0.0014723392170629568,0.0003286170698311164 +/- 0.0003768099943505338,-0.000994979461433132 +/- 0.0004820719644549958,-0.0014513920584208195 +/- 0.0005298319255474824,-0.00015518028297581977 +/- 0.00014170857778422554,-0.00022820629849384932 +/- 0.00034215727638506343,-0.0001643085349155693 +/- 0.00031036056595162257,0.0020264719306252953 +/- 0.0007818389084569304,-0.0010041077133728816 +/- 0.0004262023744383058,0.014103149246919222 +/- 0.001348542830004038,0.0011045184847101707 +/- 0.0004461651998119501,0.0001095390232770499 +/- 0.0002113343113243389,-0.004317663167503438 +/- 0.0005508051060354521,0.01957097215883158 +/- 0.001763052802264936,-0.004299406663623917 +/- 0.0016942438890996177,-2.73847558192597e-05 +/- 0.00015836925214878563,0.01957097215883159 +/- 0.0025536927197169846,-0.0005020538566864574 +/- 0.00019256068562053166,-0.006691008671839349 +/- 0.0003056260893251025,-0.011382930168872662 +/- 0.0016797223774980884,-0.0002738475581926192 +/- 0.0002707877129017102,0.0069100867183934265 +/- 0.0011474397866111231,0.0018804198995892364 +/- 0.0006043978222636844,0.00133272478320402 +/- 0.0009038352383011757,0.02897307165677774 +/- 0.0018668112140449774,0.0017161113646736782 +/- 0.0007491842821974596,-0.0018073938840712067 +/- 0.0007391066172523101,-0.0037060702875399308 +/- 0.00167681789184188,0.016001825650387935 +/- 0.002224017613261165,0.1018439068918302 +/- 0.002515839635149896,0.0004746691008671755 +/- 0.0006464968036376405,-0.00424463715198542 +/- 0.000845780694470002,0.014714742126882696 +/- 0.002786375541868648,0.01960748516659059 +/- 0.0028801913226204783,-0.0001095390232770388 +/- 0.0002966330773030021,-0.006115928799634874 +/- 0.0019346726487249944,0.0033591967138293043 +/- 0.0010358052361482092,0.049694203560018246 +/- 0.002238637488776907,0.0016795983569146467 +/- 0.0014961424919067501,0.0011045184847101597 +/- 0.0009313054026460208,-0.005267001369237789 +/- 0.00115323460807171,-0.0027932450935646003 +/- 0.0009256965647895895,0.044016430853491564 +/- 0.0016865294648845067,-0.011592879963487002 +/- 0.0014988133821468744,0.007074395253309007 +/- 0.0015193810144897447,0.009539023277042435 +/- 0.0015974440894568685,0.016157005933363743 +/- 0.002786734371971466,0.03262437243267915 +/- 0.002107104273526737,0.015015974440894564 +/- 0.0015637044605973155,0.029009584664536736 +/- 0.0024143493003333377,0.006864445458694635 +/- 0.0012574477668806886,0.0683523505248745 +/- 0.0025266632015303486,0.009721588315837516 +/- 0.0014703287714911888,-0.0031766316750342473 +/- 0.0021918451695477916,0.0708443633044272 +/- 0.00270555289605456,0.06655408489274303 +/- 0.0023043909980551007,0.005057051574623439 +/- 0.0018560679181581236,0.011227749885896855 +/- 0.0008669436838399603,0.012113190324052937 +/- 0.001340983396014748,0.01940666362391602 +/- 0.0021694534718764156,0.002117754450022802 +/- 0.00039537029352272796,-0.0023824737562756827 +/- 0.0011918924629662517,-0.0007302601551802846 +/- 0.001078525275234469,0.03683249657690553 +/- 0.0016897131587319662,0.012514833409402081 +/- 0.0018116533261418857,0.03415791875855774 +/- 0.0018209890286313042,-0.008753993610223642 +/- 0.00154504933629736,0.07407576449109995 +/- 0.003919890760955021,-0.010451848471017832 +/- 0.0016688731445716357,-0.0007028753993610359 +/- 0.0018123890789761982,0.09154723870378823 +/- 0.003095661968714747,-0.024107713372889104 +/- 0.0034466736963534466,0.21507987220447283 +/- 0.0033650456095574784,-0.0004746691008671977 +/- 0.000560923468580086,0.03201277955271566 +/- 0.002909335860026543,0.0012870835235052503 +/- 0.0008199690797003949,-0.00018256503879506835 +/- 0.00010800693351166856,0.02870835235052487 +/- 0.0026264155720351298,0.024993153811045176 +/- 0.0021739042671660887,0.045029666818804194 +/- 0.003102007804108066,0.04867183934276583 +/- 0.003503346509556834,0.23942492012779554 +/- 0.0030267967569958068,0.23937927886809676 +/- 0.0029708779089136226,0.0776175262437243 +/- 0.0030828770556433245,0.24031036056595162 +/- 0.0035119933590475804,0.0274486535828389 +/- 0.002238581656140096,0.04984025559105432 +/- 0.0021153135967606515,0.16783204016430853 +/- 0.0024395498805645
