,scl_sum,accy_rms,accy_energy,scl_perm_entropy,bvp_max,scl_pct_5,accx_pct_95,accz_svd_entropy,accx_mean,accz_energy,accz_n_sign_changes,scl_iqr,bvp_perm_entropy,bvp_ptp,accx_max,scl_entropy,accz_rms,accz_mean,accy_ptp,accy_std,accy_pct_5,accz_iqr_5_95,bvp_n_above_mean,accy_pct_95,bvp_pct_5,accz_pct_95,accx_pct_5,scr_std,accz_perm_entropy,scr_svd_entropy,bvp_kurtosis,accz_sum,accx_n_sign_changes,accz_std,accz_entropy,scr_perm_entropy,scl_skewness,accy_iqr,scl_kurtosis,accx_perm_entropy,scl_lineintegral,accx_peaks,accx_skewness,accy_max,scl_n_below_mean,scl_ptp,accz_lineintegral,accy_n_below_mean,scl_iqr_5_95,hrv_n_below_mean,scl_std,scl_n_above_mean,accy_n_above_mean,accz_kurtosis,accy_entropy,scr_ptp,accx_energy,scr_pct_5,scr_kurtosis,hrv_skewness,bvp_skewness,scr_entropy,hrv_kurtosis,bvp_sum,hrv_perm_entropy,hrv_n_sign_changes,hrv_std,scl_peaks,bvp_entropy,scr_peaks,scr_n_sign_changes,accz_pct_5,accx_svd_entropy,scr_min,accy_lineintegral,bvp_mean,accy_skewness,scr_n_below_mean,hrv_peaks,scr_skewness,accy_kurtosis,accx_iqr,accx_n_below_mean,accz_n_below_mean,accz_iqr,scr_n_above_mean,hrv_n_above_mean,scl_n_sign_changes,accx_n_above_mean,scr_mean,accy_iqr_5_95,hrv_iqr_5_95,accx_lineintegral,hrv_ptp,accx_entropy,accz_peaks,accx_kurtosis,scr_max,accz_n_above_mean,hrv_entropy,hrv_lineintegral,scr_energy,accx_min,scl_energy,scr_pct_95,accy_peaks,accx_ptp,bvp_n_below_mean,scr_lineintegral,accx_iqr_5_95,accx_std,bvp_iqr,hrv_iqr,bvp_min,accz_skewness,accz_ptp,scr_iqr_5_95,accz_max,accy_min,accy_perm_entropy,accx_rms,scr_sum,scr_rms,scr_iqr,scl_min,accy_n_sign_changes,hrv_pct_95,accz_min,hrv_svd_entropy,bvp_lineintegral,bvp_svd_entropy,scl_rms,bvp_std,scl_mean,accx_sum,bvp_peaks,hrv_max,hrv_min,hrv_energy,accy_mean,scl_svd_entropy,accy_sum,accy_svd_entropy,scl_max,bvp_rms,bvp_pct_95,bvp_n_sign_changes,bvp_energy,bvp_iqr_5_95,hrv_rms,hrv_mean,hrv_sum,hrv_pct_5,scl_pct_95
0,-0.001253481894150421 +/- 0.0010629254590547043,0.0035561745589600567 +/- 0.0012027994349319247,0.014252553389043621 +/- 0.0014052365744434017,0.0026462395543175423 +/- 0.0005157175144660759,-0.0005942432683379683 +/- 0.0007714977930488803,-0.0014484679665738298 +/- 0.0011251397927354646,0.002089136490250687 +/- 0.0013450510984186783,0.0009563602599814147 +/- 0.0007428621147249593,0.0020055710306406405 +/- 0.0009766532064850336,0.0011234911792014635 +/- 0.0008704704425819416,0.002135561745589587 +/- 0.0003398886762808434,-0.00034354688950791743 +/- 0.0007047469975541734,-0.015673166202414147 +/- 0.001212614872223918,-0.004800371402042735 +/- 0.001200647221407099,0.005385329619312896 +/- 0.001120379062506827,-0.003983286908077999 +/- 0.0011291553619394332,-0.002042711234911809 +/- 0.0006910972726435839,-0.00012070566388117099 +/- 0.0005103400588175158,-0.006471680594243278 +/- 0.0006631502817333138,-0.0002135561745589709 +/- 0.0007846280199934105,0.004466109563602582 +/- 0.0009653327827946238,0.005608170844939653 +/- 0.0004828226555246084,-0.00011142061281340653 +/- 0.0013428379713865345,-0.0055524605385329886 +/- 0.0009789456158289399,-0.0009192200557103347 +/- 0.001104452824010415,0.000714948932219106 +/- 0.0011861993428341417,0.002720519962859791 +/- 0.0008730417082946362,0.0003435468895078619 +/- 0.00036448999863306064,0.00373259052924787 +/- 0.0005330622133484425,0.0013556174558959967 +/- 0.0009713423829617217,-0.0005571030640668884 +/- 0.0007107765722935772,0.006620241411327743 +/- 0.0011455284764141345,0.0008077994428969393 +/- 0.0005618031386223139,0.0009656453110492124 +/- 0.0005255699795017479,-0.0016527390900650141 +/- 0.0006795236569557044,-3.3306690738754695e-17 +/- 0.00025258069654106666,-0.0002506963788301175 +/- 0.0004316300575364707,0.0004456824512534596 +/- 0.00040216170524991446,-0.0006313834726091039 +/- 0.00034191184103105044,0.0004921077065923596 +/- 0.0007724470542541482,-0.003166202414113306 +/- 0.0005243382693962762,-0.0026462395543175644 +/- 0.00047207887906726496,0.0004921077065923596 +/- 0.0006089323094547819,0.0011792014856081613 +/- 0.0007735623407926026,-0.00038997214484682853 +/- 0.0003156917363045464,-0.0032219127205199817 +/- 0.0008346739319580181,0.001829155060352805 +/- 0.0008759991751262635,0.0009285051067780658 +/- 0.00042952770682340376,-0.00234911792014858 +/- 0.0010820570807551627,0.00012999071494890213 +/- 0.0001722120426276131,-0.0012534818941504432 +/- 0.0008975816173368258,0.0003249767873722997 +/- 0.00022838205898328352,-8.356545961004657e-05 +/- 0.0003860839904603854,0.0014206128133704477 +/- 0.0005724442949599995,-0.0009470752089136613 +/- 0.0004449080241675185,-0.001123491179201508 +/- 0.0004921077065923661,0.004373259052924783 +/- 0.0009882801787298348,5.571030640666441e-05 +/- 0.0003576854277485459,0.0011142061281336879 +/- 0.00040896407698319103,0.0006778087279479927 +/- 0.0003918467566575377,0.00012999071494891324 +/- 0.00041978289899563656,-3.3306690738754695e-17 +/- 0.0001098622058142758,7.428040854221552e-05 +/- 0.00022667698450759254,-8.356545961006878e-05 +/- 0.0001632163029827942,-7.428040854227103e-05 +/- 0.00022284122562675292,0.0 +/- 0.0,-0.00019498607242341982 +/- 0.0006714189856932703,0.0 +/- 0.0,0.0 +/- 0.0,2.7855153203326656e-05 +/- 4.254944934961202e-05,0.0 +/- 0.0,0.004503249767873707 +/- 0.0008348804832929883,0.0025162488393685955 +/- 0.0007386723529507501,-3.3306690738754695e-17 +/- 0.00010986220581431333,-0.00039925719591460407 +/- 0.0005052467171926658,2.7855153203315553e-05 +/- 5.9453335537897924e-05,0.0009099350046425037 +/- 0.0008017468206099584,8.356545960999106e-05 +/- 0.00048682364824209493,0.00024141132776227535 +/- 0.0002319405013332787,-0.00039925719591460407 +/- 0.00037613053111472844,0.0015041782729804832 +/- 0.0004730822359464074,0.0018477251624883673 +/- 0.000691658405439701,0.0008449396471680414 +/- 0.00041823976340040023,0.0003714020427112108 +/- 0.0003596084815420218,0.0006220984215413062 +/- 0.0006936498679895826,0.00020427112349117316 +/- 0.0005031092733201268,5.571030640665331e-05 +/- 0.0003248441167044778,-0.00140204271123493 +/- 0.0004724439826632757,0.0005013927576601352 +/- 0.00045525164984703507,0.0013556174558959967 +/- 0.0005206256552971576,-0.004252553389043667 +/- 0.0006362801002418814,0.0008913649025069637 +/- 0.00048638071880069563,0.0012441968430826123 +/- 0.00047015743365539585,0.001253481894150399 +/- 0.000792499642093611,0.0019312906220984027 +/- 0.0004370882932568282,-0.0009656453110492347 +/- 0.0004683201564686363,-0.0010770659238625968 +/- 0.00031404892340367567,0.0009749303621169658 +/- 0.0004739015842219051,0.00014856081708448655 +/- 0.00042589953356284667,-0.0010399257195914835 +/- 0.0007141646990911447,0.0003806870937789975 +/- 0.0005515820516352666,-9.285051067808858e-06 +/- 0.0004344173654703624,-0.003519034354688988 +/- 0.0007197561736781119,-0.0022005571030640934 +/- 0.0006973685322423362,0.0002785515320333998 +/- 0.0005382126925232884,0.002154131847725127 +/- 0.0004962075846197802,-0.0032219127205199705 +/- 0.0009523855708790458,-0.0014484679665738298 +/- 0.001093272871274647,-0.00130919220055713 +/- 0.0006990971396130405,-9.285051067785544e-05 +/- 0.0007508845541004976,0.0019405756731661783 +/- 0.0005593424505786266,-0.005598885793871888 +/- 0.00117230894182133,0.0011327762302692612 +/- 0.00047671300475368944,-2.785515320334886e-05 +/- 0.0011883777225023954,0.0002506963788300731 +/- 0.0004174144251251659,0.0036397400185701036 +/- 0.0006071599897593895,0.00011142061281332882 +/- 0.00042912609130144795,-0.004484679665738178 +/- 0.0009396269829489784,-0.008560817084493988 +/- 0.0014436985497178708,0.0029340761374187286 +/- 0.0005320909482597876,0.011086350974930359 +/- 0.0019802208189494304,0.00047353760445681956 +/- 0.000726907429008343,0.0012256267409470611 +/- 0.0005735727098042802,0.0005385329619312706 +/- 0.0006349237139193695,-0.002859795728876535 +/- 0.0009964032256487409,-0.002423398328690829 +/- 0.0006207110459928842,-0.0017177344475394873 +/- 0.0010105360919379497,0.008885793871866299 +/- 0.0008041626154939484,-0.0010120705663881457 +/- 0.0010767857350153845,-0.0030362116991643705 +/- 0.0008809062221116423,0.000900649953574717 +/- 0.0009631870001293072,-0.00552460538532964 +/- 0.0011621160420692946,-0.003565459610027888 +/- 0.0008582521826028813,0.0025162488393685846 +/- 0.0012781371101938746,0.0109099350046425 +/- 0.0012072351842808654,0.002014856081708427 +/- 0.0008490111785029632,0.003463324048282257 +/- 0.001320339485485513,0.00276694521819868 +/- 0.0009430613872308155,0.0010213556174558768 +/- 0.001545340480695762,-0.005478180129990728 +/- 0.0012656311391932272,-0.002451253481894178 +/- 0.000768138082820676,-0.0021819870009285426 +/- 0.0005512693633722358,0.0025905292479108445 +/- 0.0006123207834279443,0.0008635097493036147 +/- 0.001173044116195491,-0.0014484679665738409 +/- 0.0010805821003510604,-0.003305478180130017 +/- 0.0010916945928838475,0.001624883936861643 +/- 0.0013386261698812771,0.0031476323119776885 +/- 0.000646562316009415,0.005552460538532933 +/- 0.0010976799781713257,0.003481894150417808 +/- 0.000957081157292874,0.0035654596100278433 +/- 0.0012256267409470724,0.004948932219127178 +/- 0.000684894470043084,-0.001077065923862619 +/- 0.0010282539052855852,0.008189415041782732 +/- 0.0009611709782438297
