,bvp_rms,hrv_rms,accz_energy,hrv_sum,hrv_mean,bvp_std,accx_energy,hrv_pct_95,accy_perm_entropy,hrv_iqr_5_95,accy_energy,accz_lineintegral,hrv_std,hrv_min,hrv_max,hrv_lineintegral,hrv_pct_5,accx_n_below_mean,accz_svd_entropy,accz_perm_entropy,accx_rms,accx_n_above_mean,accz_rms,accy_pct_95,accx_perm_entropy,bvp_iqr,scl_pct_5,accy_peaks,scl_iqr_5_95,scl_std,accx_max,hrv_n_below_mean,bvp_lineintegral,accy_pct_5,accz_ptp,hrv_n_above_mean,accz_min,scr_rms,bvp_pct_95,scr_std,hrv_entropy,accx_lineintegral,hrv_energy,bvp_max,accx_sum,accx_mean,accy_sum,accy_mean,accz_peaks,hrv_iqr,bvp_min,accx_svd_entropy,bvp_pct_5,bvp_n_sign_changes,hrv_svd_entropy,accz_entropy,accy_skewness,scr_energy,accx_peaks,bvp_energy,accz_iqr,accy_rms,scr_max,scr_ptp,accx_pct_5,scr_sum,scr_mean,bvp_skewness,accx_min,accy_svd_entropy,accx_pct_95,accz_n_below_mean,accz_n_sign_changes,scl_lineintegral,hrv_skewness,scr_iqr,scr_peaks,bvp_kurtosis,accx_entropy,scl_pct_95,accx_skewness,scl_perm_entropy,accz_std,scl_svd_entropy,scl_kurtosis,accx_ptp,scl_entropy,scl_rms,scr_iqr_5_95,bvp_peaks,accz_sum,accz_mean,accy_std,scl_n_below_mean,scl_n_above_mean,bvp_ptp,scr_entropy,accy_n_below_mean,hrv_ptp,accz_skewness,accy_n_sign_changes,accz_kurtosis,accz_iqr_5_95,scl_max,accx_n_sign_changes,accz_pct_5,scr_svd_entropy,scr_n_sign_changes,scl_ptp,scr_kurtosis,accy_lineintegral,accz_pct_95,bvp_sum,bvp_n_below_mean,bvp_n_above_mean,bvp_mean,hrv_perm_entropy,accy_iqr_5_95,scr_skewness,scl_n_sign_changes,accz_n_above_mean,accy_entropy,scr_n_above_mean,scr_n_below_mean,accx_kurtosis,bvp_svd_entropy,scr_pct_5,accy_n_above_mean,scl_peaks,scl_skewness,accx_iqr_5_95,accx_std,scr_perm_entropy,hrv_n_sign_changes,bvp_entropy,scr_min,accy_min,bvp_iqr_5_95,scl_energy,accz_max,hrv_kurtosis,accy_kurtosis,scl_iqr,hrv_peaks,scr_lineintegral,accy_ptp,scr_pct_95,scl_sum,scl_mean,scl_min,accy_iqr,bvp_perm_entropy,accy_max,accx_iqr
0,0.4333035979779957 +/- 0.005960140263511173,0.41873327386262266 +/- 0.008279894990880584,0.399821587867975 +/- 0.007986807952042601,0.2256318763009218 +/- 0.0073354174540009795,0.2256318763009218 +/- 0.0073354174540009795,0.21742491822777282 +/- 0.005414448137553432,0.11590841510556049 +/- 0.006283665271185162,0.10288432946773711 +/- 0.003803336772005824,0.09146595301813855 +/- 0.004182444477553906,0.024323520666071942 +/- 0.003092476955099623,0.015046089800773077 +/- 0.0056374971519020265,0.05361284567350577 +/- 0.0051880313318129565,0.06217662801070471 +/- 0.003320388837323304,0.017870948557835255 +/- 0.004220849636405385,0.020933690157597374 +/- 0.0033303597977995827,0.0573892358013678 +/- 0.005724345525225395,0.08507285162057686 +/- 0.002703956052050968,-0.0010704727921498902 +/- 0.002722693581269005,-0.004698186143324445 +/- 0.002220416854307995,0.12905144216473383 +/- 0.004660014992366286,0.006512042818911679 +/- 0.0026477827082347655,0.00936663693131129 +/- 0.0013446826113107343,0.020993160868272364 +/- 0.003980985541761419,0.010407374368123667 +/- 0.0023973409896814,0.01165625929229851 +/- 0.004982424765157645,-0.007136485280999139 +/- 0.001181956997582622,0.03511745465358309 +/- 0.004488856963164221,0.011507582515611037 +/- 0.0019860457305377914,-0.01103181683021115 +/- 0.0020405041289679234,0.0334820101100208 +/- 0.0032876062946381977,0.011061552185548596 +/- 0.002581330290123182,-0.00142729705619985 +/- 0.0016112063257976866,-0.007671721677074061 +/- 0.001467613759054775,-0.01305382099316088 +/- 0.0026175558878003924,0.01168599464763601 +/- 0.0029317612764097104,0.0013975617008623042 +/- 0.0016235068325564828,0.02010110020814747 +/- 0.0025308263848888815,0.017157300029735333 +/- 0.002509248224774282,0.0021409455842997136 +/- 0.004573448451913261,0.000446030330062408 +/- 0.0004460303300624524,0.01733571216176033 +/- 0.0023678381268651197,0.01626523936961044 +/- 0.0036395151764930895,0.009931608682723714 +/- 0.0037452385355536614,-0.006095747844186761 +/- 0.0014151655110664222,-0.013826940231935803 +/- 0.002732580467298868,-0.013826940231935803 +/- 0.002732580467298868,-0.00041629497472496225 +/- 0.0011909000531965864,-0.00041629497472496225 +/- 0.0011909000531965864,0.008444840915848928 +/- 0.0029231533101265594,-0.002497769848349707 +/- 0.0012629652442221265,0.0023193577163246994 +/- 0.0011879265153397682,-0.015016354445435642 +/- 0.0018676549208970765,-0.004311626523936995 +/- 0.001006180452910423,0.005233422539399335 +/- 0.0020437514454284306,-0.0036277133511745776 +/- 0.0015150448055732421,-0.015016354445435632 +/- 0.0009519958723510069,-0.0076122509663990815 +/- 0.0007889681332989514,0.0006244424620874156 +/- 0.001236433118423537,0.004787392209336883 +/- 0.00199670198801066,-0.0053820993160868524 +/- 0.0012001448748504594,-0.0011894142134998952 +/- 0.0015220319824049513,-0.0037466547725245603 +/- 0.0016459533158606162,-0.0024680344930122166 +/- 0.0010807482512867133,-0.0024085637823372365 +/- 0.0010758282792224438,-0.0009812667261374197 +/- 0.0016558615274844955,-0.0020814748736247557 +/- 0.0008920606601248751,-0.0020814748736247557 +/- 0.0008920606601248751,0.005144216473386853 +/- 0.0009866583421371852,-0.0015462384775498327 +/- 0.0007259325373615273,0.011002081474873592 +/- 0.001823337462593607,-0.005025275052036882 +/- 0.0018686015276080617,0.00014867677668745083 +/- 0.0003580610936304671,0.006274159976211691 +/- 0.0011927547499334893,-0.001457032411537351 +/- 0.0005711975234105943,-0.00047576568539996477 +/- 0.00033111890352838426,-0.001694915254237317 +/- 0.000872518629266816,-0.00041629497472497337 +/- 0.00048314233747462967,0.0 +/- 0.0,0.0016354445435622811 +/- 0.0007895282811389711,-0.001070472792149868 +/- 0.001973316684274395,0.0034493012191495363 +/- 0.0011531798649815842,0.0010407374368123445 +/- 0.0004257454969752205,0.005055010407374372 +/- 0.0013496051998703735,0.0016651798988997712 +/- 0.0012699468631616115,-0.0001784121320250076 +/- 0.0008431428414366716,0.0020814748736247223 +/- 0.0017440235859191458,-0.0017841213202498096 +/- 0.0011894142134998482,-0.015402914064823104 +/- 0.0029249676187589474,0.010347903657448676 +/- 0.001856019807829578,0.0024680344930121723 +/- 0.0012619146698735146,0.014986619090098097 +/- 0.003244289431337691,0.014986619090098097 +/- 0.003244289431337691,2.9735355337445756e-05 +/- 0.0002805227812089326,0.00032708890871243625 +/- 0.0004499775780678354,0.00032708890871243625 +/- 0.0004499775780678354,-0.00041629497472496225 +/- 0.00019724203332471672,2.973535533745686e-05 +/- 0.00040879354995145673,0.00032708890871241403 +/- 0.00016012978909112828,-0.0030924769550996324 +/- 0.0016297579073499538,0.0 +/- 0.0,-0.019684805233422552 +/- 0.0013742753503765974,-0.0006839131727624292 +/- 0.000728971196677436,-0.0028843294677371677 +/- 0.0013433668745853804,0.00023788284269994354 +/- 0.0002913457915888193,-2.2204460492503132e-17 +/- 0.00018806289980186257,-0.0039548022598870245 +/- 0.001739200572808773,-0.006630984240261683 +/- 0.0011596788581623436,-0.0013975617008623598 +/- 0.0005327526870999035,0.0048765982753493755 +/- 0.0011759571771207233,0.0003568242640499153 +/- 0.0004940008244375711,-0.0002676181980374892 +/- 0.00046921599280579904,-0.0032708890871246286 +/- 0.0010721234836348354,-0.0003568242640499708 +/- 0.0002913457915888193,-0.0016949152542373059 +/- 0.0006916267231408466,-0.0016949152542373059 +/- 0.0006916267231408466,-0.0003568242640499708 +/- 0.0002913457915888193,-0.0001784121320250076 +/- 0.0002378828426999685,0.000564971751412413 +/- 0.0015759738328873013,-2.973535533751237e-05 +/- 0.00016012978909112828,0.0009217960154623617 +/- 0.0013194592763802382,-0.0010110020814748876 +/- 0.0005515086824558792,0.00020814748736245337 +/- 0.00023224054938763875,-0.001813856675587311 +/- 0.0005393504950109216,-0.001813856675587311 +/- 0.0005393504950109216,-0.0019327980969372938 +/- 0.0005834498028649723,-0.004103479036574509 +/- 0.0013870834123925798,0.0003568242640499153 +/- 0.0004162949747249448,0.00041629497472491785 +/- 0.0001972420333247435,-0.00014867677668750634 +/- 0.00035806109363045323,-0.000892060660124916 +/- 0.0011046194243834024,-5.947071067501364e-05 +/- 0.0007956638810740119,0.001873327386262258 +/- 0.0019134880217896188,-0.0004460303300624635 +/- 0.00023973409896813202,0.0 +/- 0.0,0.0 +/- 0.0,-2.9735355337501267e-05 +/- 8.920606601250381e-05,-0.0014867677668748524 +/- 0.001650245248351077,0.004044008325899473 +/- 0.00176518847215649,-0.001992268807612263 +/- 0.000950136503637858,0.0001784121320249299 +/- 0.00038079834894039753,-0.00011894142135001617 +/- 0.0003311189035283803,0.0 +/- 0.0,-0.00145703241153734 +/- 0.0005226998463052968,-2.9735355337523473e-05 +/- 0.00033772871518290425,0.00666071959559913 +/- 0.0018956143265547545,-0.000773119238774922 +/- 0.0006122884413313548,0.00930716622063631 +/- 0.001908861593304081,-0.0022004162949747497 +/- 0.000932761649798274,-0.0022004162949747497 +/- 0.000932761649798274,-0.003151947665774624 +/- 0.0013832534462816489,0.00047576568539992037 +/- 0.0007427889382573017,-0.0035385072851620734 +/- 0.0012786202795123526,0.0019922688076122407 +/- 0.0011287691285223058,-0.0005649717514124464 +/- 0.0006839131727624196
