,accy_pct_95,accy_mean,accy_sum,accy_max,accy_iqr_5_95,bvp_perm_entropy,accy_std,scl_energy,scl_max,scl_sum,bvp_iqr,scl_rms,bvp_svd_entropy,accz_pct_5,accz_min,accy_peaks,scl_pct_95,bvp_peaks,bvp_lineintegral,accy_pct_5,bvp_rms,bvp_iqr_5_95,accy_perm_entropy,accz_peaks,accx_min,accz_entropy,hrv_max,accz_kurtosis,accx_kurtosis,accy_n_below_mean,accy_n_above_mean,accz_ptp,accz_svd_entropy,accx_ptp,accz_perm_entropy,accy_svd_entropy,accz_iqr_5_95,accy_min,bvp_skewness,bvp_min,accz_max,accx_n_sign_changes,hrv_rms,accy_n_sign_changes,bvp_pct_5,scr_max,hrv_entropy,accy_rms,scl_mean,accx_max,bvp_kurtosis,accz_iqr,hrv_sum,accx_n_below_mean,scl_perm_entropy,scr_pct_5,scl_ptp,scr_rms,accx_skewness,bvp_n_sign_changes,accz_std,scl_n_below_mean,scr_n_below_mean,accx_lineintegral,accx_entropy,hrv_min,hrv_n_below_mean,hrv_skewness,accy_kurtosis,scr_entropy,scl_n_above_mean,bvp_sum,hrv_n_sign_changes,hrv_kurtosis,scl_peaks,bvp_mean,scr_min,scl_n_sign_changes,bvp_entropy,hrv_perm_entropy,scr_n_sign_changes,hrv_peaks,scl_skewness,scr_perm_entropy,hrv_iqr_5_95,accz_rms,accx_n_above_mean,accz_n_below_mean,bvp_ptp,scl_kurtosis,scl_entropy,scr_n_above_mean,scr_lineintegral,accy_energy,hrv_svd_entropy,scr_peaks,hrv_n_above_mean,accz_n_above_mean,bvp_energy,scr_kurtosis,scr_skewness,scr_pct_95,accy_entropy,hrv_energy,accx_iqr,bvp_pct_95,bvp_std,accy_skewness,scl_lineintegral,accz_skewness,scr_iqr,accy_iqr,accy_ptp,scl_iqr,scr_iqr_5_95,bvp_n_above_mean,hrv_mean,accz_mean,accx_iqr_5_95,hrv_ptp,bvp_n_below_mean,accx_svd_entropy,scl_svd_entropy,hrv_pct_95,hrv_iqr,accx_perm_entropy,hrv_pct_5,scr_sum,scl_min,accy_lineintegral,bvp_max,accx_std,accz_sum,accx_peaks,scl_pct_5,scl_iqr_5_95,hrv_std,accz_energy,scl_std,accz_lineintegral,scr_std,scr_mean,scr_energy,scr_svd_entropy,hrv_lineintegral,scr_ptp,accz_n_sign_changes,accz_pct_95,accx_pct_95,accx_mean,accx_sum,accx_rms,accx_pct_5,accx_energy
0,0.012634161300214686 +/- 0.0021761662065881873,0.012296841459674978 +/- 0.001625268322600435,0.007727690892364347 +/- 0.0018234981597447008,0.001686599202698613 +/- 0.001220854292388493,-0.012542164980067438 +/- 0.0009446747501226122,-0.0006439742410303207 +/- 0.0007567594406165726,-0.017172646427476214 +/- 0.0011955589506052028,-0.002054584483287303 +/- 0.0010715366580592554,0.003189205765102776 +/- 0.0004790094864094836,-3.066544004902694e-05 +/- 0.0007567594406165716,0.0021159153633855234 +/- 0.0004838924820012205,-0.0016559337626494864 +/- 0.00039270924485942043,0.00021465808034348832 +/- 0.000364131925392139,-0.002085249923336385 +/- 0.000958018972818995,-0.004906470407850338 +/- 0.0007385215933022078,-0.0027905550444648707 +/- 0.0006201701446230259,0.0005213124808341573 +/- 0.000998865223851729,0.0008586323213738645 +/- 0.00047109142887878414,-0.009230297454768444 +/- 0.0012897725142479745,-0.015179392824286996 +/- 0.001459430117668295,-0.0071757129714811185 +/- 0.0008251226033163847,-0.014259429622815057 +/- 0.0013662477405670306,-9.199632014714743e-05 +/- 0.002228472529779139,0.00070530512112853 +/- 0.0005320255005488532,-0.0066544004906470165 +/- 0.0006584149203797728,-0.000889297761422847 +/- 0.0009245515750801348,0.0006439742410303872 +/- 0.0009346673200937298,0.0008586323213738533 +/- 0.0005621068009758925,0.00018399264029443917 +/- 0.0006163677167200712,0.00024532352039257076 +/- 0.0006965848936891,-0.0007973014412756441 +/- 0.000660553794190076,-0.0028825513646120403 +/- 0.000981294081570068,-0.0028825513646120403 +/- 0.0016695072172727677,-0.0016252683226003928 +/- 0.0009102006795250479,-0.0014106102422569377 +/- 0.0020442604492485732,0.001441275682306098 +/- 0.0005494165245988523,-0.010242256976387587 +/- 0.001165286721864471,0.00042931616068694336 +/- 0.0008802637285744919,0.001042624961668248 +/- 0.0015406141290500476,0.0031585403250537158 +/- 0.0007641788282353435,-0.002606562404170476 +/- 0.0009721476531215819,0.00208524992333643 +/- 0.000723080412300009,0.0004293161606869544 +/- 0.000660553794190077,-3.066544004902694e-05 +/- 0.0006781154365990777,-0.014627414903403834 +/- 0.0009702111020887162,0.00036798528058882283 +/- 0.0004710914288788058,0.001778595522845794 +/- 0.0005621068009758647,-0.0025758969641214045 +/- 0.0007782016277491349,-0.004415823367065297 +/- 0.000825122603316378,0.0014412756823060757 +/- 0.0003641319253921278,0.001349279362158895 +/- 0.0006746396810794324,-0.00012266176019620767 +/- 0.0005346702169323184,0.0015332720024532676 +/- 0.0010170575867388424,-6.133088009808718e-05 +/- 0.00040682303469554565,-0.0002759889604415533 +/- 0.0005213124808340966,0.00018399264029441697 +/- 0.0002034115173477912,0.00045998160073600357 +/- 0.0005695852689667842,0.0009812940815701054 +/- 0.0005621068009758792,-0.00018399264029435037 +/- 0.0007152348230414197,0.00036798528058881177 +/- 0.0005451207860972438,-0.005887764489420399 +/- 0.0006254547088123695,0.00012266176019628538 +/- 0.0001502293617162655,0.0003373198405397515 +/- 0.0002892971828290849,-0.0005213124808340353 +/- 0.0005662736986390406,-0.0007973014412756329 +/- 0.0004982544253073525,-0.00012266176019619656 +/- 0.0007660224469056719,-0.0005826433609321891 +/- 0.0003482924468445354,-0.00012266176019624098 +/- 0.0001502293617162111,0.000613308800981327 +/- 0.0006992796228758901,0.00024532352039255965 +/- 0.00018399264029440586,0.0010732904017172972 +/- 0.0003939047095573299,0.0 +/- 0.0,0.0 +/- 0.0,-0.00018399264029436146 +/- 0.000203411517347741,-6.133088009812049e-05 +/- 0.00012266176019624098,1.1102230246251566e-17 +/- 0.0001371400170193112,9.199632014721404e-05 +/- 0.00014052670024399978,0.0 +/- 0.0,0.0 +/- 0.0,2.2204460492503132e-17 +/- 0.0003878905440255652,0.0 +/- 0.0,-0.0015026065624041518 +/- 0.00042158010073192585,-3.0665440049004734e-05 +/- 0.00034829244684454606,-0.0003679852805887229 +/- 0.00022947914055647945,0.0009199632014719849 +/- 0.0008113312821418675,-0.007942348972707736 +/- 0.0011179224859588085,0.000705305121128541 +/- 0.000364131925392139,-0.0003986507206377832 +/- 0.00014052670024394887,-0.0027905550444648707 +/- 0.001021209801002558,-0.0002146580803434106 +/- 0.00027598896044156315,-0.0009812940815700389 +/- 0.0007610962064392006,6.1330880098176e-05 +/- 0.000406823034695549,-0.0009506286415209453 +/- 0.0005390492435218378,-0.007819687212511472 +/- 0.0014399701787027224,-0.0018705918429929302 +/- 0.000521312480834107,0.0005519779208831954 +/- 0.00012266176019624098,-0.0002759889604415422 +/- 0.0001651384485474922,0.00021465808034349944 +/- 0.0004347576473093478,-0.0029132168046611118 +/- 0.0007542700936061721,0.0003373198405397515 +/- 0.0003482924468445529,-0.00030665440049060244 +/- 0.00013714001701928638,0.00015332720024534562 +/- 0.00028272138783480886,-0.0002146580803434217 +/- 0.0002395047432047077,-6.133088009808718e-05 +/- 0.0006254547088123673,0.0015026065624042183 +/- 0.000781216755771649,-0.022263109475620955 +/- 0.0008695152946187058,-0.016314014106102392 +/- 0.0006254547088123576,-0.00018399264029436146 +/- 0.0003927092448594066,-0.0007359705611775236 +/- 0.0006884374216695332,-0.0016865992026985355 +/- 0.00024723268164056193,3.066544004909355e-05 +/- 0.0006497890248517845,-0.01048758049678009 +/- 0.00122508337046539,-0.004906470407850349 +/- 0.001211187835518654,0.001042624961668237 +/- 0.0007019640074982943,-0.0006746396810793809 +/- 0.0003576174115207132,0.00036798528058882283 +/- 0.0014500570889343018,0.0011039558417663686 +/- 0.0007410638438267127,0.00113462128181544 +/- 0.001767191601867398,-0.009168966574670312 +/- 0.0005728776967883882,0.0003373198405397626 +/- 0.0007567594406165663,0.0008279668813248042 +/- 0.0008347536086363897,0.001686599202698591 +/- 0.0004799900595675697,0.00018399264029442808 +/- 0.00031272735440618366,-0.0019319227230910508 +/- 0.0016516691823974432,0.0023612388837780498 +/- 0.00030818385836004007,-0.005887764489420388 +/- 0.0018389039375117902,0.000490647040785075 +/- 0.0008695152946187058,-0.00036798528058873403 +/- 0.00045068808514870735,-0.0005213124808340685 +/- 0.0004558745399361724,-0.011468874578350163 +/- 0.001452648792680404,-0.00018399264029436146 +/- 0.0010096337094851011,0.001471941122355136 +/- 0.0009580189728189851,-0.003679852805887751 +/- 0.0016342119097791181,-0.0009812940815700165 +/- 0.0008431602014638203,0.0006439742410303872 +/- 0.0006201701446230061,0.0004293161606869544 +/- 0.0003679852805887877,0.0009812940815701276 +/- 0.0002673351084661477,0.0009506286415210563 +/- 0.000649789024851798,0.0009199632014719849 +/- 0.0004944653632811101,-0.0022692425636307465 +/- 0.0009521112969187483,9.199632014724734e-05 +/- 0.0004760556484593656,3.066544004910465e-05 +/- 0.0007314848477078669,-0.0008279668813246932 +/- 0.0005140464463121774,-0.00036798528058873403 +/- 0.00038301122345279945,-0.0032198712051517697 +/- 0.0008591797440123766,0.0009812940815701388 +/- 0.0004906470407850208,-0.007329040171726431 +/- 0.0018216923324476024,-0.0004906470407850083 +/- 0.0013168298407595265,0.0007666360012266726 +/- 0.0005176922114729815,-0.00012266176019620767 +/- 0.000825122603316397,0.0017172646427476624 +/- 0.0008476096265615146,0.004354492486967232 +/- 0.0007610962064391819,0.00564244096902794 +/- 0.001452648792680404,-0.003894510886231184 +/- 0.0007763869304613568
