,bvp_rms,hrv_rms,accz_energy,hrv_sum,hrv_mean,bvp_std,accx_energy,hrv_pct_95,accy_perm_entropy,hrv_iqr_5_95,accy_energy,accz_lineintegral,hrv_std,hrv_min,hrv_max,hrv_lineintegral,hrv_pct_5,accx_n_below_mean,accz_svd_entropy,accz_perm_entropy,accx_rms,accx_n_above_mean,accz_rms,accy_pct_95,accx_perm_entropy,bvp_iqr,scl_pct_5,accy_peaks,scl_iqr_5_95,scl_std,accx_max,hrv_n_below_mean,bvp_lineintegral,accy_pct_5,accz_ptp,hrv_n_above_mean,accz_min,scr_rms,bvp_pct_95,scr_std,hrv_entropy,accx_lineintegral,hrv_energy,bvp_max,accx_sum,accx_mean,accy_sum,accy_mean,accz_peaks,hrv_iqr,bvp_min,accx_svd_entropy,bvp_pct_5,bvp_n_sign_changes,hrv_svd_entropy,accz_entropy,accy_skewness,scr_energy,accx_peaks,bvp_energy,accz_iqr,accy_rms,scr_max,scr_ptp,accx_pct_5,scr_sum,scr_mean,bvp_skewness,accx_min,accy_svd_entropy,accx_pct_95,accz_n_below_mean,accz_n_sign_changes,scl_lineintegral,hrv_skewness,scr_iqr,scr_peaks,bvp_kurtosis,accx_entropy,scl_pct_95,accx_skewness,scl_perm_entropy,accz_std,scl_svd_entropy,scl_kurtosis,accx_ptp,scl_entropy,scl_rms,scr_iqr_5_95,bvp_peaks,accz_sum,accz_mean,accy_std,scl_n_below_mean,scl_n_above_mean,bvp_ptp,scr_entropy,accy_n_below_mean,hrv_ptp,accz_skewness,accy_n_sign_changes,accz_kurtosis,accz_iqr_5_95,scl_max,accx_n_sign_changes,accz_pct_5,scr_svd_entropy,scr_n_sign_changes,scl_ptp,scr_kurtosis,accy_lineintegral,accz_pct_95,bvp_mean,bvp_n_below_mean,bvp_n_above_mean,bvp_sum,hrv_perm_entropy,accy_iqr_5_95,scr_skewness,scl_n_sign_changes,accz_n_above_mean,accy_entropy,scr_n_above_mean,scr_n_below_mean,accx_kurtosis,bvp_svd_entropy,scr_pct_5,accy_n_above_mean,scl_peaks,scl_skewness,accx_iqr_5_95,accx_std,scr_perm_entropy,hrv_n_sign_changes,bvp_entropy,scr_min,accy_min,bvp_iqr_5_95,scl_energy,accz_max,hrv_kurtosis,accy_kurtosis,scl_iqr,hrv_peaks,scr_lineintegral,accy_ptp,scr_pct_95,scl_sum,scl_mean,scl_min,accy_iqr,bvp_perm_entropy,accy_max,accx_iqr
0,0.3213540018981335 +/- 0.007301991268269891,0.2828851629231256 +/- 0.004442064996765097,0.253685542549826 +/- 0.0063183267072696985,0.31006010756089847 +/- 0.005391890917181351,0.31006010756089847 +/- 0.005391890917181351,0.2681429927238216 +/- 0.0069327361092374525,0.11613413476747865 +/- 0.005317127120936534,0.11838025941157859 +/- 0.0059062833433040016,0.07931034482758621 +/- 0.0038513612616092293,0.058019614046187905 +/- 0.004935958206856601,0.10012654223347042 +/- 0.003846680966691653,0.04919329326162607 +/- 0.002496003454296036,0.17118000632711167 +/- 0.005915849414742169,0.08329642518190446 +/- 0.003601594044088825,0.07795001581777919 +/- 0.004284720772752156,0.10632711167352105 +/- 0.004479420797794209,0.09357798165137612 +/- 0.004208361695239689,-0.001202151217968983 +/- 0.0007324161279841955,0.00015817779183801005 +/- 0.0030352006082767628,0.029737424865548867 +/- 0.0035369629508063953,-0.010028472002530864 +/- 0.001167090588149103,-6.327111673520847e-05 +/- 0.00036893083801614195,0.0780132869345144 +/- 0.0031578563020481696,0.01857007276178423 +/- 0.0034191292327552495,0.014425814615627941 +/- 0.004747863925277989,0.0455552040493515 +/- 0.005008019802671268,0.09487503954444795 +/- 0.004357101954995182,0.038373932299905086 +/- 0.003018005739382827,0.026384055678582728 +/- 0.00238927017886735,-0.03587472318886429 +/- 0.0030873452448607016,0.0016766845934830799 +/- 0.0033030007627552825,0.028187282505536204 +/- 0.005258454099561573,-0.03381841189496994 +/- 0.005768525252293631,0.03739322999050935 +/- 0.00387144790655575,0.010376463144574499 +/- 0.002634693174774691,0.02486554887693767 +/- 0.003741030180093505,0.016640303701360326 +/- 0.0025078040091877857,0.00563112938943372 +/- 0.0034879548123600847,-0.028598544764315094 +/- 0.0026362121677949556,0.04163239481176843 +/- 0.0029514467041292345,0.0006010756089845027 +/- 0.0027193702211757748,0.0022461246440999673 +/- 0.0009642360426528619,-0.01293894337235053 +/- 0.0012689763442032078,0.019993672888326486 +/- 0.002130649571715628,0.028060740272065822 +/- 0.0024465968112603893,0.028060740272065822 +/- 0.0024465968112603893,0.0 +/- 0.0,0.0 +/- 0.0,0.007750711800063248 +/- 0.0035178115015859985,0.000917431192660545 +/- 0.002488775629891404,-0.015501423600126551 +/- 0.002205431832702734,0.004998418222081613 +/- 0.0015741670742960886,0.023505219867130646 +/- 0.0024911872347497762,0.028124011388801006 +/- 0.002752293577981667,0.004776969313508383 +/- 0.002520740665847681,-0.003638089212274598 +/- 0.0022691760633254403,-0.0037962670041126302 +/- 0.001225239907057059,0.019107877254033522 +/- 0.0018939107304138858,0.012179689971527973 +/- 0.0027149502747822333,0.002214489085732374 +/- 0.0006785071366506815,-0.002435937994305615 +/- 0.0012418719662379216,-0.007877254033533699 +/- 0.001775259455437907,0.024992091110408086 +/- 0.0020550941814503902,0.02464409996836443 +/- 0.0018846404313326885,0.0017083201518506507 +/- 0.0008151913145666158,0.038943372350522 +/- 0.0032951133507049266,0.038943372350522 +/- 0.0032951133507049266,-0.01395128124011391 +/- 0.004178888422213833,-0.010597912053147751 +/- 0.001981962050955658,-0.015975956975640627 +/- 0.0027075676634963127,-0.0005694400506168873 +/- 0.0012317571865822219,-0.0021512179689971433 +/- 0.0012071359714229087,0.004808604871875999 +/- 0.0016056409415311224,0.005820942739639378 +/- 0.0011769108027673751,-0.0012337867763365985 +/- 0.0007412448284631556,0.015817779183802595 +/- 0.0011049825496091748,0.00746599177475481 +/- 0.0011769108027673537,-0.0018664979436887163 +/- 0.0006397895734311211,-0.0003796267004112619 +/- 0.0015420509467831587,0.03951281240113887 +/- 0.003616568398657068,-0.01790572603606454 +/- 0.001305901135118665,0.0022777602024675603 +/- 0.0013555384552754572,-0.00446061372983233 +/- 0.0009108623884143037,-0.015090161341347674 +/- 0.002721577502562865,-0.000253084466940845 +/- 0.0009469553652069356,-0.0006010756089845027 +/- 0.0013380756711519435,0.014457450173995556 +/- 0.003398577866230114,0.0022777602024675603 +/- 0.0019388235932988908,-0.04179057260360647 +/- 0.0029826476878208226,-0.03185700727617843 +/- 0.003853958969486916,0.004460613729832341 +/- 0.0016647038426982348,0.004460613729832341 +/- 0.0016647038426982348,0.0033850047453337305 +/- 0.0014500685398754621,-0.0016134134767478824 +/- 0.0008541600759253571,-0.0016134134767478824 +/- 0.0008541600759253571,0.0029421069281872934 +/- 0.001349989768639804,-0.0017715912685859036 +/- 0.0011335952462618812,0.0001898133502056254 +/- 0.00015498195145733024,-0.0012654223347041914 +/- 0.002384238365253631,-0.002087946852261946 +/- 0.001423248576931598,-0.007750711800063259 +/- 0.0017341942516501973,-0.003258462511863347 +/- 0.000960075349920472,0.0 +/- 0.0,-0.00841505852578297 +/- 0.0020266519934257427,0.0011388801012337634 +/- 0.0006514160165129376,-0.00468206263840556 +/- 0.0009984013817184148,0.005947484973109785 +/- 0.0010662638118540276,-0.003163555836760523 +/- 0.001183694206508699,-0.03751977222397975 +/- 0.003179963776812173,-0.0021512179689971546 +/- 0.001190438957432899,-0.005124960455552019 +/- 0.0011820020052052758,-0.0061689338816830145 +/- 0.0018131894819243292,-0.0009807023093957423 +/- 0.0005910010026026379,-0.0049035115469788 +/- 0.0011251767949243194,-0.0049035115469788 +/- 0.0011251767949243194,-0.0009807023093957423 +/- 0.0005910010026026379,-0.0011072445428661592 +/- 0.0005524912748045921,-0.0008541600759253253 +/- 0.00073582431822923,-0.000537804492249272 +/- 0.0004911159347124187,-0.004555520404935143 +/- 0.0010511387362123563,-0.0025308446694084163 +/- 0.0015368500856046895,0.00015817779183802116 +/- 0.00021221777704837603,3.163555836760423e-05 +/- 0.0008998078236841167,3.163555836760423e-05 +/- 0.0008998078236841167,0.00044289781714645926 +/- 0.0009511734500710189,-0.004365707054729551 +/- 0.0017373654182532108,-0.003037013603290106 +/- 0.0008744242303755222,-0.0006959822840872931 +/- 0.0006902063976358991,0.0019614046187915067 +/- 0.00046494585437203756,-0.003290098070230929 +/- 0.0022199056998226637,-0.0031635558367605343 +/- 0.0008488711081935041,-0.0017399557102182994 +/- 0.0019359824461618704,-0.00015817779183802116 +/- 0.0003241680090464817,0.0 +/- 0.0,0.0 +/- 0.0,-0.00012654223347041693 +/- 0.00020984655427746282,-0.0035115469788041696 +/- 0.0013078156664722677,-0.0016134134767478603 +/- 0.00035931087287572363,0.0007592534008225016 +/- 0.0004734776826034582,-0.0030053780449224798 +/- 0.0012752701278548812,-0.0013286934514394 +/- 0.0005061689338816996,-0.00025308446694083386 +/- 0.00041969310855492564,-0.009047769693135088 +/- 0.0014161992588167984,-0.004840240430243592 +/- 0.0012578864506213954,-0.03834229674153748 +/- 0.0033682585648101616,-0.002372666877570417 +/- 0.0004529522639442117,-0.03944954128440368 +/- 0.002913392754151943,-0.02277760202467575 +/- 0.0022190038490035166,-0.02277760202467575 +/- 0.0022190038490035166,-0.03517874090477696 +/- 0.0028987563907511165,-0.008478329642518202 +/- 0.002009791860078266,-0.0024043024359380106 +/- 0.0017850978778444528,-0.002878835811452096 +/- 0.0008886157485091879,-0.004207529262891485 +/- 0.0017039206592211653
