,accy_pct_95,accy_perm_entropy,accy_pct_5,accy_iqr_5_95,accx_lineintegral,accz_mean,bvp_iqr_5_95,accx_energy,accy_svd_entropy,accx_mean,accy_sum,accz_perm_entropy,hrv_max,bvp_lineintegral,scl_min,bvp_iqr,accy_peaks,bvp_energy,scl_iqr_5_95,bvp_min,hrv_sum,accx_iqr_5_95,accy_iqr,accz_rms,accy_max,bvp_svd_entropy,bvp_peaks,scl_pct_5,accx_peaks,hrv_rms,scl_mean,accz_pct_95,accy_kurtosis,accz_entropy,scl_pct_95,accy_n_above_mean,accz_iqr,hrv_pct_5,accz_ptp,accx_rms,hrv_peaks,scr_entropy,hrv_svd_entropy,accz_sum,bvp_ptp,bvp_kurtosis,accy_skewness,bvp_perm_entropy,hrv_perm_entropy,hrv_min,hrv_kurtosis,hrv_entropy,hrv_pct_95,hrv_iqr_5_95,hrv_n_sign_changes,hrv_n_above_mean,hrv_ptp,hrv_mean,bvp_std,bvp_max,scl_n_above_mean,accz_svd_entropy,hrv_energy,hrv_skewness,hrv_std,accy_rms,accz_energy,accx_iqr,accx_entropy,accx_svd_entropy,accy_ptp,accy_std,accy_mean,accy_energy,scr_perm_entropy,accx_std,accx_min,accy_lineintegral,accy_entropy,accy_n_below_mean,accy_n_sign_changes,accz_lineintegral,accz_iqr_5_95,accz_n_sign_changes,accz_skewness,accz_min,accz_kurtosis,accz_peaks,accz_n_above_mean,accz_n_below_mean,bvp_mean,bvp_sum,bvp_entropy,scl_lineintegral,scl_n_sign_changes,scl_iqr,scl_perm_entropy,scl_n_below_mean,scr_min,scr_std,scl_svd_entropy,scr_mean,accx_ptp,accx_n_above_mean,accx_n_below_mean,accx_sum,scl_entropy,scr_ptp,scr_energy,scr_max,scr_n_below_mean,scr_pct_5,scr_iqr_5_95,scr_iqr,scr_skewness,scr_rms,scr_peaks,scr_kurtosis,scr_sum,scr_n_sign_changes,scr_n_above_mean,scr_lineintegral,bvp_n_above_mean,scl_peaks,scl_skewness,bvp_pct_5,scl_energy,scl_ptp,scl_max,bvp_n_sign_changes,scl_std,scl_kurtosis,bvp_pct_95,accy_min,bvp_n_below_mean,hrv_n_below_mean,accx_max,accx_n_sign_changes,hrv_iqr,scr_pct_95,accz_pct_5,scl_sum,accx_pct_95,accz_max,accx_pct_5,accx_perm_entropy,bvp_rms,scl_rms,accx_skewness,bvp_skewness,accx_kurtosis,accz_std,hrv_lineintegral,scr_svd_entropy
0,0.07886444708680138 +/- 0.004782274923798444,0.006450653983353083 +/- 0.0038645614178642045,0.0007134363852555836 +/- 0.0011979454030683725,-0.006034482758620762 +/- 0.0008517567646786136,0.0 +/- 0.0,0.006034482758620674 +/- 0.00039992937119721076,0.0 +/- 0.0,0.0 +/- 0.0,0.0036266349583828237 +/- 0.0006882186030196095,0.0 +/- 0.0,0.0 +/- 0.0,0.04429250891795476 +/- 0.0028605497559380383,0.0001486325802615651 +/- 0.00027406493630474985,-0.01102853745541028 +/- 0.0008661594699366015,0.02505945303210457 +/- 0.0021231059852162945,0.009839476813317405 +/- 0.0018633096247580023,-0.017300832342449522 +/- 0.002037079869085821,0.0 +/- 0.0,0.0 +/- 0.0,0.001129607609988037 +/- 0.0002912591846353462,0.0 +/- 0.0,-0.0009215219976219102 +/- 0.0008661594699366209,0.0 +/- 0.0,0.048662306777645624 +/- 0.00179371876831695,0.07178953626634953 +/- 0.0023035652516122844,-0.01691438763376938 +/- 0.0010672605868618458,0.0003269916765754499 +/- 0.001033611096950867,-0.003983353151010738 +/- 0.0012625898086560693,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.020303210463733713 +/- 0.001998762838765074,0.001516052318668193 +/- 0.0006706607712650929,0.0 +/- 0.0,-0.026783590963139182 +/- 0.0021289250023536176,0.00023781212841850197 +/- 0.0002912591846353009,0.0 +/- 0.0,0.0 +/- 0.0,0.0034780023781212366 +/- 0.0010301856986422904,0.005499405469678897 +/- 0.0016186627098765736,0.0002972651605231302 +/- 0.0002972651605231524,-2.9726516052375196e-05 +/- 0.0008455090757031881,-0.00029726516052323013 +/- 0.0006647051062722154,0.060820451843043945 +/- 0.003188368056549819,-0.00954221165279433 +/- 0.001131561611811779,0.0 +/- 0.0,0.00011890606420923433 +/- 0.00023781212841851032,0.0 +/- 0.0,-0.004131985731272348 +/- 0.0009253497274835508,0.0 +/- 0.0,2.9726516052308582e-05 +/- 8.917954815692574e-05,-0.0037752675386445223 +/- 0.0010215719546634602,0.006420927467300786 +/- 0.001703513529357231,-5.945303210463937e-05 +/- 0.00011890606420927873,0.0 +/- 0.0,0.0 +/- 0.0,0.006420927467300797 +/- 0.0014268727705113028,0.002080856123662267 +/- 0.0005794764770992448,0.006896551724137867 +/- 0.0015319974704785962,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00029726516052323013 +/- 0.0026885657680368884,-0.00029726516052320796 +/- 0.00037601399050753154,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.4408920985006264e-17 +/- 0.000479325668745423,0.011623067776456542 +/- 0.0032630183421762946,-0.011860879904875199 +/- 0.0028183810044343114,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00041617122473239785 +/- 0.00053507728894171,0.008472057074910767 +/- 0.001591132424622179,0.0 +/- 0.0,-0.0008917954815696016 +/- 0.0008407928432658168,-0.00014863258026159842 +/- 0.00014863258026159842,0.0 +/- 0.0,0.025683709869203285 +/- 0.004006358047284537,0.0 +/- 0.0,-0.021730083234245003 +/- 0.001512551038431474,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.010107015457788282 +/- 0.0013687115854008568,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0011593341260403567 +/- 0.0005053507728894346,0.0 +/- 0.0,0.00038644470868007816 +/- 0.0006099371144079262,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005053507728894569 +/- 0.0006382553672289985,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0004756242568370372 +/- 0.0005009601529831155,0.0 +/- 0.0,0.0004756242568370372 +/- 0.0004449057534808287,-0.0015755053507729433 +/- 0.0004214461022223041,-0.00020808561236626 +/- 0.0003269916765754822,0.007164090368608744 +/- 0.002165959718424129,0.011979785969084356 +/- 0.002325708084907064,0.0 +/- 0.0,-0.0005350772889417543 +/- 0.0002912591846353462,-0.007669441141498279 +/- 0.0013544335017710617,0.0 +/- 0.0,0.0001486325802615429 +/- 0.00030460614643157874,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005737217598097466 +/- 0.0007407809628048312,-0.0008323424494649512 +/- 0.003306999758661927,-0.018608799048751547 +/- 0.0013892177699819032,0.023959571938168788 +/- 0.0016129203289239665,0.0 +/- 0.0,0.002229488703923854 +/- 0.000552145529756434,0.0 +/- 0.0,-0.012187871581450727 +/- 0.0006375627404734618,0.0016646848989297913 +/- 0.0005671457796771571,-0.002437574316290203 +/- 0.0005448960398282823,-0.00032699167657551653 +/- 0.00033762832020216814,0.0 +/- 0.0
