,accy_max,accy_pct_95,accy_sum,accy_mean,accy_min,accz_sum,scl_rms,accz_ptp,scl_sum,accz_perm_entropy,accy_std,hrv_sum,scl_pct_95,bvp_perm_entropy,bvp_n_sign_changes,accz_lineintegral,bvp_peaks,hrv_pct_5,scl_energy,bvp_svd_entropy,accz_min,accy_lineintegral,accy_n_sign_changes,scl_pct_5,accy_pct_5,accy_skewness,accy_perm_entropy,scl_max,accz_mean,scl_svd_entropy,accy_iqr_5_95,hrv_max,accy_svd_entropy,bvp_energy,accy_ptp,accx_lineintegral,accy_peaks,bvp_max,accy_iqr,bvp_rms,accz_svd_entropy,accx_perm_entropy,bvp_iqr,bvp_lineintegral,bvp_ptp,bvp_pct_95,scl_n_below_mean,bvp_kurtosis,scl_entropy,scl_min,accx_iqr,accx_skewness,accx_peaks,accz_skewness,accx_kurtosis,accx_max,scr_entropy,scr_iqr_5_95,accz_n_below_mean,accy_kurtosis,bvp_std,bvp_iqr_5_95,bvp_pct_5,accz_entropy,scr_max,accx_n_sign_changes,scl_kurtosis,hrv_min,accx_n_below_mean,hrv_skewness,accy_rms,accz_kurtosis,hrv_svd_entropy,hrv_pct_95,accy_entropy,bvp_mean,hrv_energy,scl_mean,accy_n_above_mean,scr_perm_entropy,scl_perm_entropy,hrv_n_above_mean,accz_std,scr_n_sign_changes,scl_peaks,hrv_n_sign_changes,hrv_perm_entropy,hrv_kurtosis,bvp_entropy,scr_peaks,hrv_entropy,scl_n_above_mean,scr_min,hrv_peaks,scr_sum,scr_n_above_mean,bvp_sum,bvp_min,hrv_n_below_mean,scl_skewness,accx_n_above_mean,accz_peaks,scr_n_below_mean,scr_pct_5,scr_rms,accy_n_below_mean,accx_entropy,hrv_ptp,scr_kurtosis,scl_ptp,accz_n_above_mean,scl_n_sign_changes,scl_std,bvp_skewness,hrv_iqr_5_95,accz_iqr,hrv_std,scr_skewness,accx_std,hrv_rms,accx_iqr_5_95,scr_iqr,scl_lineintegral,hrv_iqr,accz_pct_5,scr_energy,scr_ptp,scr_mean,accx_ptp,accz_max,accy_energy,accx_svd_entropy,scr_lineintegral,hrv_mean,scl_iqr,accz_energy,bvp_n_above_mean,scl_iqr_5_95,scr_pct_95,accz_n_sign_changes,accz_iqr_5_95,accx_min,accx_energy,accx_rms,hrv_lineintegral,accz_rms,scr_std,scr_svd_entropy,bvp_n_below_mean,accx_pct_5,accx_sum,accz_pct_95,accx_mean,accx_pct_95
0,0.01579759333539036 +/- 0.0015599166503874775,0.015149645171243464 +/- 0.0015269167579955091,0.011724776303610041 +/- 0.0018201642954338267,0.010428879975316307 +/- 0.0019986590238446843,0.008608454180808434 +/- 0.0017314394133413292,0.005862388151805053 +/- 0.0014861579239484537,0.005677260104905946 +/- 0.0008639308855291493,0.00521443998765817 +/- 0.0013760631361294596,0.0050910212897254505 +/- 0.0008533981293390569,0.005029311940759074 +/- 0.0010422305309506041,0.004751619870410428 +/- 0.0013321217614886175,0.004504782474544933 +/- 0.0014874385428193806,0.004350509102129007 +/- 0.0006390717425858543,0.004165381055229911 +/- 0.0007956678159967512,0.004011107682814008 +/- 0.0009358686138909598,0.003764270286948501 +/- 0.001613908896096522,0.0037334156124653518 +/- 0.0009703292313185144,0.0035482875655662104 +/- 0.0011728835426564662,0.0034248688676335017 +/- 0.0010458778930378478,0.0033940141931503077 +/- 0.0007035948319031987,0.003301450169700759 +/- 0.0014209909212797786,0.003208886146251211 +/- 0.0022129492227141168,0.0031471767972848343 +/- 0.0006442645176742196,0.0030854674483184797 +/- 0.0006170934896636892,0.003023758099352103 +/- 0.001119306210874251,0.0029311940759025545 +/- 0.0008075441115891717,0.0028694847269361778 +/- 0.0016561230361394103,0.002838630052452995 +/- 0.000493674791730972,0.002807775377969801 +/- 0.0013339072089612741,0.002530083307621145 +/- 0.0007532586001687025,0.002499228633137973 +/- 0.0013123215253401145,0.0024066646096884137 +/- 0.0010026582418557236,0.002314100586238865 +/- 0.0006054124304334822,0.0022832459117556715 +/- 0.0008069544480482671,0.0022215365627893057 +/- 0.0011361896105845186,0.0020981178648565636 +/- 0.0006442645176742079,0.002067263190373381 +/- 0.0005862388151805059,0.00185128046899109 +/- 0.0010045554209256275,0.001851280468991079 +/- 0.001511564173269484,0.001727861771058359 +/- 0.0005379696320321691,0.0016044430731256055 +/- 0.0015961144284328994,0.0014193150262265196 +/- 0.0021385650664811377,0.0013576056772601542 +/- 0.0008302143811831924,0.0013576056772601319 +/- 0.0009579867137463675,0.0012650416538106057 +/- 0.0004460608545140482,0.0012341869793274119 +/- 0.0010417737128129952,0.0012033323048442402 +/- 0.0002562981753445757,0.001203332304844229 +/- 0.0005245294662141265,0.0011724776303610241 +/- 0.0007902652560855109,0.0011107682813946695 +/- 0.0008186670263141963,0.0010490589324283262 +/- 0.0003702560937981935,0.001049058932428315 +/- 0.0006046256693077802,0.0010182042579451101 +/- 0.0006479481641468805,0.0009873495834619383 +/- 0.0004093335131571178,0.0009256402344955839 +/- 0.0004139588974081744,0.0008330762110460132 +/- 0.0007811779636638262,0.0007096575131132932 +/- 0.00036637895979754607,0.000709657513113271 +/- 0.0005697681367670457,0.0006479481641469165 +/- 0.00040111076828142165,0.0006170934896637448 +/- 0.00023899928085206447,0.0005553841406973458 +/- 0.000765792881579205,0.0005245294662141852 +/- 0.0006479481641468815,0.000524529466214152 +/- 0.0005697681367670517,0.0004936747917309914 +/- 0.0009069385039617109,0.0004628201172478086 +/- 0.0006653458393350308,0.00043196544276461466 +/- 0.0004185331677337708,0.0004011107682814208 +/- 0.00027769207034869205,0.0003702560937982713 +/- 0.0009737571020092291,0.00030854674483186126 +/- 0.00033799602437840594,0.00024683739586548457 +/- 0.00023089524139304832,0.0001851280468991301 +/- 0.00090693850396168,0.0001851280468991079 +/- 0.0002468373958654818,0.0001234186979327534 +/- 0.0004819654227649974,6.17093489663878e-05 +/- 0.0014524655718531037,6.17093489663767e-05 +/- 0.0005308438918261485,6.17093489663656e-05 +/- 0.0002308952413930127,3.0854674483216105e-05 +/- 0.0008098984725952864,3.0854674483205005e-05 +/- 0.0008098984725953123,3.0854674483205005e-05 +/- 0.0003766293000843649,3.08546744831939e-05 +/- 0.00021598272138230974,3.08546744831939e-05 +/- 0.0003766293000843477,3.08546744831828e-05 +/- 9.256402344954838e-05,2.2204460492503132e-17 +/- 0.0009152975608880751,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.00013798629913604985,0.0 +/- 0.00013798629913604985,0.0 +/- 0.0,0.0 +/- 0.0,-3.0854674483160593e-05 +/- 0.0006537988306207038,-3.085467448317169e-05 +/- 0.00032213225883711194,-3.08546744831828e-05 +/- 9.256402344954839e-05,-3.08546744831828e-05 +/- 0.00021598272138227957,-9.256402344952619e-05 +/- 0.0006479481641468737,-9.256402344954839e-05 +/- 0.00027769207034864516,-0.00018512804689909678 +/- 0.00015115641732694023,-0.00024683739586544017 +/- 0.0008921217090281295,-0.0002468373958654624 +/- 0.0002689848160160738,-0.0002468373958654624 +/- 0.0002689848160160737,-0.00027769207034864516 +/- 0.00035044173685899505,-0.0003394014193149997 +/- 0.0005245294662141278,-0.0003394014193150108 +/- 0.00021598272138227957,-0.00037025609379818245 +/- 0.0004739985034167623,-0.00037025609379818245 +/- 0.00056557552544965,-0.00040111076828136527 +/- 0.0005172185934662256,-0.000431965442764537 +/- 0.0008069544480482501,-0.00046282011724771974 +/- 0.0011060443276109044,-0.00046282011724774197 +/- 0.00034496574784012465,-0.0004936747917309248 +/- 0.0005379696320321474,-0.0006788028386300216 +/- 0.0003598242452850994,-0.00077136686207957 +/- 0.00028446604311300425,-0.0008947855600123011 +/- 0.0004241816440872229,-0.000925640234495495 +/- 0.0006170934896636782,-0.0009873495834618496 +/- 0.0007781252831174674,-0.0009873495834618606 +/- 0.000658875547795818,-0.0010182042579450433 +/- 0.0009464894569686852,-0.001079913606911398 +/- 0.00039633546987548736,-0.001079913606911409 +/- 0.0008075441115891546,-0.0012033323048441292 +/- 0.0009302569226585194,-0.0012033323048441624 +/- 0.0008883788984194974,-0.0012650416538104946 +/- 0.0004460608545140482,-0.0013576056772600543 +/- 0.0006646300286497317,-0.0014501697007096137 +/- 0.0005353085952760764,-0.001450169700709647 +/- 0.0012725449322617184,-0.0014810243751927743 +/- 0.0002689848160160737,-0.001542733724159151 +/- 0.00041395889740816614,-0.0015427337241591733 +/- 0.0006014683335272549,-0.0017895711200246467 +/- 0.0011277795052451103,-0.001912989817957389 +/- 0.0009737571020092271,-0.0019746991669237434 +/- 0.0007830038593304382,-0.0021906818883060454 +/- 0.0010458778930378455,-0.002252391237272433 +/- 0.000839904818810006,-0.0027769207034865407 +/- 0.000883543416431735,-0.0028694847269361 +/- 0.0005528069382032942,-0.0029620487503856487 +/- 0.0008416033136060191,-0.00339401419315023 +/- 0.0010508723459380469,-0.00391854365936436 +/- 0.0007042710404513119,-0.003949398333847531 +/- 0.000473998503416771,-0.004072817031780263 +/- 0.0009338319006739548,-0.004227090404196198 +/- 0.0008732472507303286,-0.004628201172477609 +/- 0.0011038903930884391,-0.0048750385683430705 +/- 0.0013990477073440024,-0.005152730638691716 +/- 0.0010237988289439686,-0.005245294662141265 +/- 0.001077707448106924,-0.005399568034557212 +/- 0.0014684361659106342,-0.005646405430422674 +/- 0.0008051828664424508,-0.007065720456649149 +/- 0.001008811028958455,-0.008485035482875613 +/- 0.0010348972435204285,-0.0086701635297747 +/- 0.0015455081501225725,-0.008793582227707441 +/- 0.001123127104177805,-0.012619561863622309 +/- 0.00109913687939259,-0.016167849429188454 +/- 0.0008748810168934204,-0.01697007096575128 +/- 0.0009559971234082042
