,accy_pct_95,accy_perm_entropy,accy_pct_5,accy_iqr_5_95,accx_lineintegral,accz_mean,bvp_iqr_5_95,accx_energy,accy_svd_entropy,accx_mean,accy_sum,accz_perm_entropy,hrv_max,bvp_lineintegral,scl_min,bvp_iqr,accy_peaks,bvp_energy,scl_iqr_5_95,bvp_min,hrv_sum,accx_iqr_5_95,accy_iqr,accz_rms,accy_max,bvp_svd_entropy,bvp_peaks,scl_pct_5,accx_peaks,hrv_rms,scl_mean,accz_pct_95,accy_kurtosis,accz_entropy,scl_pct_95,accy_n_above_mean,accz_iqr,hrv_pct_5,accz_ptp,accx_rms,hrv_peaks,scr_entropy,hrv_svd_entropy,accz_sum,bvp_ptp,bvp_kurtosis,accy_skewness,bvp_perm_entropy,hrv_perm_entropy,hrv_min,hrv_kurtosis,hrv_entropy,hrv_pct_95,hrv_iqr_5_95,hrv_n_sign_changes,hrv_n_above_mean,hrv_ptp,hrv_mean,bvp_std,bvp_max,scl_n_above_mean,accz_svd_entropy,hrv_energy,hrv_skewness,hrv_std,accy_rms,accz_energy,accx_iqr,accx_entropy,accx_svd_entropy,accy_ptp,accy_std,accy_mean,accy_energy,scr_perm_entropy,accx_std,accx_min,accy_lineintegral,accy_entropy,accy_n_below_mean,accy_n_sign_changes,accz_lineintegral,accz_iqr_5_95,accz_n_sign_changes,accz_skewness,accz_min,accz_kurtosis,accz_peaks,accz_n_above_mean,accz_n_below_mean,bvp_mean,bvp_sum,bvp_entropy,scl_lineintegral,scl_n_sign_changes,scl_iqr,scl_perm_entropy,scl_n_below_mean,scr_min,scr_std,scl_svd_entropy,scr_mean,accx_ptp,accx_n_above_mean,accx_n_below_mean,accx_sum,scl_entropy,scr_ptp,scr_energy,scr_max,scr_n_below_mean,scr_pct_5,scr_iqr_5_95,scr_iqr,scr_skewness,scr_rms,scr_peaks,scr_kurtosis,scr_sum,scr_n_sign_changes,scr_n_above_mean,scr_lineintegral,bvp_n_above_mean,scl_peaks,scl_skewness,bvp_pct_5,scl_energy,scl_ptp,scl_max,bvp_n_sign_changes,scl_std,scl_kurtosis,bvp_pct_95,accy_min,bvp_n_below_mean,hrv_n_below_mean,accx_max,accx_n_sign_changes,hrv_iqr,scr_pct_95,accz_pct_5,scl_sum,accx_pct_95,accz_max,accx_pct_5,accx_perm_entropy,bvp_rms,scl_rms,accx_skewness,bvp_skewness,accx_kurtosis,accz_std,hrv_lineintegral,scr_svd_entropy
0,0.11967312348668277 +/- 0.004681411937284575,0.05835351089588374 +/- 0.0024015538044645716,0.006961259079903126 +/- 0.0017386690818819563,0.0007869249394672817 +/- 0.00020076421249126745,0.0 +/- 0.0,-0.0037832929782082524 +/- 0.0030724438829943085,0.0012409200968522605 +/- 0.0005489817538503808,0.0 +/- 0.0,0.0 +/- 0.0,0.010108958837772353 +/- 0.001050202879715354,0.01737288135593218 +/- 0.001856883977019118,0.04745762711864404 +/- 0.004387680453854738,-0.001210653753026658 +/- 0.00033155118493050155,-0.005447941888619889 +/- 0.0017121229568681658,-0.010623486682808736 +/- 0.0011360971173803513,-0.018674334140435865 +/- 0.002387206905170808,9.079903147697354e-05 +/- 0.0001386978115906364,0.000302663438256634 +/- 0.0003828423317395084,0.0 +/- 0.0,-2.2204460492503132e-17 +/- 0.002066107526135097,0.0003631961259079497 +/- 0.0002638558682530485,0.01062348668280868 +/- 0.001025935306094318,0.020429782082324432 +/- 0.004306444473782145,-0.0007566585956416793 +/- 0.0003383880111228345,0.00305690072639222 +/- 0.0006120989230071717,0.000242130750605285 +/- 0.0003780265132202344,-0.0007263922518159882 +/- 0.0018220238430136097,0.0010593220338982801 +/- 0.0004333480951354651,0.010926150121065337 +/- 0.0014160638698897763,0.0 +/- 0.0,0.0011803874092009448 +/- 0.0006120989230071805,0.0 +/- 0.0,0.0 +/- 0.0,0.0005447941888619412 +/- 0.00026385586825307145,0.0 +/- 0.0,0.0 +/- 0.0,0.017645278450363167 +/- 0.00123351597290041,0.0 +/- 0.0,0.007657384987893446 +/- 0.0011165778901753357,0.0 +/- 0.0,3.026634382565785e-05 +/- 9.079903147697354e-05,0.0 +/- 0.0,-0.0004842615012107032 +/- 0.0004529851557837719,0.0010593220338982578 +/- 0.0006801514846926223,0.000302663438256634 +/- 0.0007033262735243543,9.079903147697354e-05 +/- 0.0001386978115906364,-0.0042675544794189115 +/- 0.0022094430992735973,-0.0017251815980629747 +/- 0.0007419885394752469,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001846246973365584 +/- 0.001649168610874722,-0.0036016949152542833 +/- 0.0029914725092157995,0.0 +/- 0.0,0.0005145278450362723 +/- 0.0003041729909540344,0.0 +/- 0.0,0.006930992736077457 +/- 0.0006961259079903395,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004721549636803835 +/- 0.0009299207927201831,0.0 +/- 0.0,0.00039346246973362973 +/- 0.001618895777278001,0.0 +/- 0.0,0.007627118644067776 +/- 0.001946481257967742,0.006144067796610153 +/- 0.00185614383855473,0.0 +/- 0.0,0.0 +/- 0.0,0.0004237288135592876 +/- 0.00038759831945719736,0.0 +/- 0.0,0.0 +/- 0.0,-0.007142857142857173 +/- 0.0012045852749474647,-0.0001815980629540248 +/- 0.0002773956231813552,0.0054479418886198335 +/- 0.0008666961902709767,0.0 +/- 0.0,-0.0037832929782082416 +/- 0.0006526591601951518,0.0 +/- 0.0,0.0001210653753026314 +/- 0.00041055266241678154,0.017433414043583496 +/- 0.001851944133266155,-0.0011803874092010003 +/- 0.0004160934347720312,-0.01921912832929785 +/- 0.0008479979253100339,0.0 +/- 0.0,-0.008504842615012142 +/- 0.0007944554932449513,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00151331719128327 +/- 0.0005899996576761021,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00015133171912828924 +/- 0.00015133171912828922,0.0 +/- 0.0,-0.0007263922518160216 +/- 0.0007915676047592033,-0.02660411622276032 +/- 0.0016657491411400684,0.00820217917675542 +/- 0.001329309398062809,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002723970944310206 +/- 9.079903147700686e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.007717917675544805 +/- 0.0007444536244702502,0.0 +/- 0.0,0.0 +/- 0.0,0.0007869249394672595 +/- 0.0005277117365061518,0.000242130750605285 +/- 0.00022649257789186073,0.0 +/- 0.0,0.0 +/- 0.0,0.004449152542372869 +/- 0.0005251014398576639,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003026634382566229 +/- 0.0003828423317395084,0.00015133171912828924 +/- 0.00024401506502111925,-0.0001210653753026758 +/- 0.00020076421249126745,0.0 +/- 0.0,0.0 +/- 0.0,0.014043583535108928 +/- 0.0023877824362367995,0.0 +/- 0.0,0.0012106537530266026 +/- 0.0005580838049208918,0.016828087167070193 +/- 0.001465341215122304,-0.000907990314770002 +/- 0.0009760602600845734,-0.003117433414043602 +/- 0.0012844488604069795,0.0017554479418886103 +/- 0.0011784456618602686,0.014104116222760255 +/- 0.004101508381715465,0.03117433414043582 +/- 0.0016129434133745914,-0.00272397094430995 +/- 0.000524228452654008,0.004358353510895851 +/- 0.0010147127490460126,-0.000847457627118664 +/- 0.0003780265132202344,0.0034503631961258717 +/- 0.001101295726311156,0.0 +/- 0.0,0.0 +/- 0.0,-0.0021791767554479756 +/- 0.001130843928103452,0.0 +/- 0.0
