,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_pct_5,bvp_skewness,bvp_lineintegral,bvp_iqr_5_95,bvp_pct_95,bvp_svd_entropy,bvp_mean,bvp_rms,bvp_sum,bvp_min,bvp_entropy,bvp_ptp,bvp_max,bvp_perm_entropy,bvp_std,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_iqr
0,0.04224672639558926 +/- 0.0036539534505338487,0.03390764989662304 +/- 0.005702312775585824,-0.02226050999310818 +/- 0.0033094988845053072,0.006202618883528632 +/- 0.0015255646878827255,-0.016609235010337686 +/- 0.0014765186275415886,-0.0050310130944176135 +/- 0.002556476497724534,0.007649896623018626 +/- 0.0030190483961143435,0.010441075120606502 +/- 0.002362640898197385,0.001895244658855988 +/- 0.0031251476821531838,0.000516884906960724 +/- 0.000516884906960724,-0.0010682288077187851 +/- 0.0020060344008032676,0.0007236388697450136 +/- 0.0010158099912463048,-0.008787043418332151 +/- 0.002920895220920858,0.0 +/- 0.0,0.006443831840110293 +/- 0.002249356846363539,-0.007891109579600264 +/- 0.0020295733042904546,-0.007649896623018593 +/- 0.003431396081186657,0.003997243280496232 +/- 0.0024810475534114422,0.00048242591316336456 +/- 0.003320245202052638,0.012301860785665086 +/- 0.0030042630625605926,-0.010647829083390726 +/- 0.0028392621716215706,-0.01302549965541001 +/- 0.0021062311219760357
